	feature_id_timar	feature_mz_timar	feature_rt_timar	candidate_structure_molecular_formula_timar	candidate_library_timar	candidate_count_similarity_peaks_matched_timar	candidate_score_similarity_timar	candidate_structure_exact_mass_timar	candidate_structure_xlogp_timar	candidate_structure_inchikey_no_stereo_timar	candidate_structure_smiles_no_stereo_timar	candidate_structure_tax_cla_chemontid_timar	candidate_structure_tax_cla_03cla_timar	candidate_structure_tax_cla_04dirpar_timar	candidate_structure_tax_npc_01pat_timar	candidate_structure_tax_npc_02sup_timar	candidate_structure_tax_npc_03cla_timar	candidate_structure_organism_occurrence_closest_timar	candidate_structure_organism_occurrence_reference_timar	candidate_structure_error_mz_timar	candidate_structure_error_rt_timar	rank_initial_timar	rank_final_timar	score_initial_timar	score_biological_timar	score_chemical_timar	score_final_timar	first_score_final_timar
509	510	345.2640254003069	4.778072	C22H34NO2+|C20H32N4O|C19H36O5	ISDB|ISDB|ISDB	4|3|4	0.0196993220597506|0.0113543355837464|0.0485985428094864	344.25841|344.25761|344.25627	2.9956|1.9727|3.1093	RXGJFLXLQIECAN|KQLFDGHDSKMUTK|VAGGDCACZPJMFS	C=C1C2CCC3(CCC4C5(C)CCCC4(C=[N+](CCO)C5)C3C2)C1O|O=C1CC(c2ccccc2)N2CCCN(CCCCNCCCN1)C2|CCCCCCC(O)C(O)C=CC(O)CCCCCCC(=O)OC	0002738|0002389|0001334	Prenol lipids|Diazinanes|Fatty Acyls	Atisane diterpenoids|Diazinanes|Fatty alcohols	Alkaloids $ Terpenoids|Alkaloids|Fatty acids	Pseudoalkaloids|Ornithine alkaloids|Fatty Acids and Conjugates $ Octadecanoids	Terpenoid alkaloids|Polyamines|Hydroxy fatty acids $ Other Octadecanoids	Ranunculaceae|Magnoliopsida|Magnoliopsida	10.1016/0031-9422(95)00186-B $ 10.4268/CJCMM20120916 $ 10.1021/NP070266K|10.1002/(SICI)1522-2675(19990210)82:2<229::AID-HLCA229>3.0.CO;2-H|10.1248/CPB.54.676 $ 10.1007/S10600-011-9930-4	0.00168174808993626|0.000887643999988086|-0.000449748000107775	||	11|13|4	1|2|3	0.0196993220597506|0.0113543355837464|0.0485985428094864	0.6|0.4|0.4	1|0.75|0.25	0.47303290715305|0.32860960335274|0.257941256011571	0.47303290715305
510	511	137.13289419655138	4.790496	C10H16|C10H16|C10H16	ISDB|ISDB|ISDB	12|12|16	0.367940068244934|0.361922770738602|0.340598255395889	136.1252|136.1252|136.1252	3.3089|3.3089|2.9987	XMGQYMWWDOXHJM|YKFLAYDHMOASIY|CRPUJAZIXJMDBK	C=C(C)C1CC=C(C)CC1|CC1=CCC(C(C)C)=CC1|C=C1C2CCC(C2)C1(C)C	0001401|0004622|0001564	Prenol lipids|Unsaturated hydrocarbons|Prenol lipids	Menthane monoterpenoids|Branched unsaturated hydrocarbons|Bicyclic monoterpenoids	Terpenoids|Terpenoids|Terpenoids	Monoterpenoids|Monoterpenoids|Monoterpenoids	Menthane monoterpenoids $ Monocyclic monoterpenoids|Monocyclic monoterpenoids|Camphane monoterpenoids $ Fenchane monoterpenoids	Ranunculaceae|Ranunculaceae|Ranunculaceae	10.1016/0305-1978(87)90058-5 $ 10.1002/1099-1573(200008)14:5<323::AID-PTR621>3.0.CO;2-Q|10.1515/ZNC-2003-9-1004|10.1016/0305-1978(87)90058-5	-0.000423488000024008|-0.000423488000024008|-0.000423488000024008	||	22|28|40	1|2|3	0.367940068244934|0.361922770738602|0.340598255395889	0.6|0.6|0.6	1|1|1	0.589113155881444|0.587107390046|0.579999218265096	0.589113155881444
511	512	420.22279067353173	4.78967	C23H33NO4S|C25H29N3O3|C4H6O5	ISDB|ISDB|MassBank - 2023.11	90|14|2	0.280171781778336|0.0369007885456085|0.0102507919073105	419.21303|419.22089|134.02152	4.3173|2.575|-1.0934	IPDUMYRKLCXLQE|SIQVIAKJJUTAEQ|BJEPYKJPYRNKOW	CC(C)=CCCC(C)=CCOc1ccc(CCN(C)C(=O)C=CS(C)(=O)=O)cc1|O=C1NCCC2c3ccccc3C=CC(=O)N2CCCCNC(c2ccccc2)C1O|O=C(O)CC(O)C(=O)O	0000051|0000064|0001713	Prenol lipids|Macrolactams|Hydroxy acids and derivatives	Aromatic monoterpenoids|Macrolactams|Beta hydroxy acids and derivatives	Alkaloids|Alkaloids|Fatty acids	notClassified|Ornithine alkaloids|Fatty Acids and Conjugates	notClassified|Polyamines|Dicarboxylic acids $ Hydroxy fatty acids	Magnoliopsida|Magnoliopsida|Ranunculales	10.1016/S0031-9422(97)00986-2 $ 10.1016/S0031-9422(00)90403-5 $ 10.1016/J.IJANTIMICAG.2010.07.003|10.1002/HLCA.19920750714|10.1002/(SICI)1099-1565(199901/02)10:1<6::AID-PCA431>3.0.CO;2-0 $ 10.1515/BCHM2.1924.138.3-6.156	-0.00249446400010811|0.00536778800000093|-0.00945999999999003	||	1|3|6	1|2|3	0.280171781778336|0.0369007885456085|0.0102507919073105	0.4|0.4|0.5	1|0.5|0.25	0.459756960292478|0.295583546131819|0.295208722427562	0.459756960292478
512	513	425.17849635759313	4.7881303	C21H28O9|C21H28O9|C21H28O9	ISDB|ISDB|ISDB	28|12|18	0.0579166822135449|0.0199244096875191|0.00496081123128533	424.17333|424.17333|424.17333	0.0763|0.8969|1.6837	ZTMPDTJBTNGZJH|VIRRBXJHWACOBN|SVLRTDXESNSEIT	O=C(C=Cc1ccc(O)cc1)OC1C(OC2CCCCC2O)OC(CO)C(O)C1O|C=C(CO)C(=O)OC1CC(C)(O)C2(OC)CCC(C)(C=C3OC(=O)C(COC)=C31)O2|CC(=O)OCC=C(C)C(=O)OC1C(=O)C(COC(C)=O)=CC(OC(C)=O)C1C(C)C	0000465|0001713|0002966	Cinnamic acids and derivatives|Hydroxy acids and derivatives|Carboxylic acids and derivatives	Coumaric acid esters|Beta hydroxy acids and derivatives|Tetracarboxylic acids and derivatives	Shikimates and Phenylpropanoids|Terpenoids|Terpenoids	notClassified|Sesquiterpenoids|notClassified	notClassified|Germacrane sesquiterpenoids|notClassified	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(00)88609-4 $ 10.1016/S0031-9422(00)85563-6 $ 10.1021/JO01052A078 $ 10.1016/S0031-9422(00)85192-4|10.1016/J.PHYTOCHEM.2005.07.006|10.1055/S-0030-1270935	0.00210847599993258|0.00210847599993258|0.00210847599993258	||	1|25|61	1|2|3	0.0579166822135449|0.0199244096875191|0.00496081123128533	0.4|0.4|0.4	1|1|1	0.385671927104215|0.373007836262206|0.368019970110128	0.385671927104215
513	514	334.2951556287319	4.900483																									
514	515	271.0606646123166	4.9330235	C15H10O5|C15H10O5|C15H10O5	ISDB|MassBank - 2023.11|ISDB	2|7|2	0.0148727642372251|0.0863158479332924|0.0346691273152828	270.05282|270.05282|270.05282	2.5768|1.3655|1.88722	OBWHQJYOOCRPST|YDQWDHRMZQUTBA|JKJVBHYKKRDSPP	O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12|O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21|Cc1c(O)cc2c(c1O)C(=O)c1ccc(O)cc1C2=O	0001136|0000151|0001598	Flavonoids|Anthracenes|Anthracenes	Flavonols|Anthraquinones|Hydroxyanthraquinones	Shikimates and Phenylpropanoids|Polyketides|Polyketides	Flavonoids|Polycyclic aromatic polyketides|Polycyclic aromatic polyketides	Flavonols|Anthraquinones and anthrones|Anthraquinones and anthrones	Clematis|Ranunculales|Magnoliopsida	10.1515/ZNB-2007-0615|10.1055/S-2000-8597|10.1021/NP070501Z $ 10.1021/NP2002918 $ 10.1248/CPB.51.948 $ 10.1248/CPB.50.276 $ 10.1021/NP0205710 $ 10.1002/CHIN.200345171 $ 10.1016/0031-9422(91)83742-4 $ 10.1248/CPB.51.654 $ 10.1248/CPB.41.1869 $ 10.1002/JCCS.200200146 $ 10.1248/CPB.31.2353 $ 10.1007/S12272-010-1106-4	-0.000600579999968431|-0.000600099999985559|-0.000600580000025275	||	39|1|6	1|2|3	0.0148727642372251|0.0863158479332924|0.0346691273152828	0.8|0.5|0.4	1|1|1	0.571524154645641|0.445188365727514|0.377922742138127	0.571524154645641
515	516	226.18083449023183	4.992058999999999	C13H23NO2|C13H23NO2|C13H23NO2	ISDB|ISDB|ISDB	28|19|16	0.233306705951691|0.2079146951437|0.181774511933327	225.17288|225.17288|225.17288	2.1614|2.032|2.032	FNRMQWCILBQYJD|ZOKXIFXOULCJPE|BITFKLCIIJKNRC	CCC(O)CC(C)C=C(C)C=C(C)C(N)=O|CC=CC=C(C)C(=O)NC(CO)C(C)CC|CC=CC=C(C)C(=O)NC(CO)CC(C)C	0001661|0001096|0001096	Organooxygen compounds|Fatty Acyls|Fatty Acyls	Secondary alcohols|N-acyl amines|N-acyl amines	Alkaloids|Alkaloids|Alkaloids	Peptide alkaloids|Peptide alkaloids|Peptide alkaloids	Simple amide alkaloids|Simple amide alkaloids|Simple amide alkaloids	||	||	-0.000645023999993555|-0.000645023999993555|-0.000645023999993555	||	1|2|3	1|2|3	0.233306705951691|0.2079146951437|0.181774511933327	0|0|0	0.5|0.5|0.5	0.16085198506698|0.152387981464316|0.143674587060859	0.16085198506698
516	517	208.17018238543326	4.9965053	C13H21NO|C13H21NO|C13H21NO	ISDB|ISDB|ISDB	2|3|9	0.0339601971209049|0.0312682092189789|0.0120154656469822	207.16231|207.16231|207.16231	3.1246|1.9418|	LJUPKMWFUIBDDA|PISGDLOMGNKHKP|KBONIIBFQNQORS	CC1=CC2CCCC3CCCC(C1)[N+]23[O-]|CC1CC2CC(=O)C3CC2C(C1)N(C)C3|CC=CC=CC=CC1NCCC(O)C1C	0002824|0003787|	9b-azaphenalenes|Quinolidines|	9b-azaphenalenes|Quinolidines|	Alkaloids|Alkaloids|	Lysine alkaloids|Lysine alkaloids|	Quinolizidine alkaloids|Quinolizidine alkaloids|	||	||	-0.000609707999984721|-0.000609707999984721|-0.000609707999984721	||	1|2|3	1|2|3	0.0339601971209049|0.0312682092189789|0.0120154656469822	0|0|0	1|1|0	0.177486231873134|0.176588902572492|0.00400515521566073	0.177486231873134
517	518	255.0771689731259	5.015061	C12H14O6|C12H14O6|C12H14O6	ISDB|ISDB|ISDB	25|21|22	0.0202575474977493|0.0130983600392938|0.0079940827563405	254.07904|254.07904|254.07904	1.4157|1.277|1.0223	LFGUHOLEYXHXKZ|JUKQMQKLYKDEFP|JZTBKNBHNTWWQM	COC(=O)c1cc(OC)c(OC(C)=O)c(OC)c1|COC(=O)c1cc(OC)cc(OC)c1C(=O)OC|COC(=O)C1OC1c1cc(OC)c(O)c(OC)c1	0001251|0002346|0000190	Benzene and substituted derivatives|Benzene and substituted derivatives|Phenols	Gallic acid and derivatives|P-methoxybenzoic acids and derivatives|Methoxyphenols	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Polyketides	Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|notClassified	Simple phenolic acids|Simple phenolic acids|notClassified	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(00)97704-5|10.1002/CBER.19761090801|10.1055/S-0028-1088397	0.00911416799999643|0.00911416799999643|0.00911416799999643	||	8|22|40	1|2|3	0.0202575474977493|0.0130983600392938|0.0079940827563405	0.4|0.4|0.4	1|0.75|0.75	0.373118882198949|0.329190944837923|0.327489519076938	0.373118882198949
518	519	287.05552591249415	5.0265374000000005	C15H10O6|C15H10O6|C15H10O6	MassBank - 2023.11|MassBank - 2023.11|ISDB	4|12|9	0.118234150111675|0.174451887607574|0.0620257258415222	286.04774|286.04774|286.04774	2.2824|2.2824|2.7021	IQPNAANSBPBGFQ|IYRMWMYZSQPJKC|UBSCDKPKWHYZNX	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(Oc2ccc(O)cc2)oc2cc(O)cc(O)c12	0001615|0001136|0000145	Flavonoids|Flavonoids|Coumarins and derivatives	Flavones|Flavonols|Coumarins and derivatives	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids|Coumarins	Flavones|Flavonols|Simple coumarins	Clematis|Anemoneae|Ranunculales	10.1515/ZNB-2007-0615|10.1007/S10600-010-9697-Z|10.1016/J.PHYTOCHEM.2007.05.035	-0.000499999999988177|-0.000485499999967942|-0.000485959999991792	||	3|2|26	1|2|3	0.118234150111675|0.174451887607574|0.0620257258415222	0.8|0.7|0.5	1|0.75|1	0.605977949937125|0.5331256041775|0.43709165836359	0.605977949937125
519	520	274.2743022637449	5.1495347	C16H35NO2	MassBank - 2023.11	4	0.152581840753555	273.2668		NKFNBVMJTSYZDV	CCCCCCCCCCCCN(CCO)CCO									-0.000200000000006639		1	1	0.152581840753555	0	0	0.0508606135845183	0.0508606135845183
520	521	230.24814934871605	5.177985700000001	C14H31NO|C14H31NO	ISDB|ISDB	3|4	0.0373597890138626|0.0419712848961353	229.24056|229.24056	3.6154|4.4815	WMUMHAZHWIUBPN|SYELZBGXAIXKHU	CCCCCCCCCCCC(O)C(C)N|CCCCCCCCCCCC[N+](C)(C)[O-]	0001897|0004183	Organonitrogen compounds|Organonitrogen compounds	1,2-aminoalcohols|Long-chain alkyl amine oxides	Fatty acids|Fatty acids	Sphingolipids|Fatty acyls	Sphingoid bases|Hydrocarbons	Magnoliopsida|Eukaryota	10.3390/ANTIOX7100137|10.3389/FBIOE.2021.662655	-0.000259387999989258|-0.000259387999989258	|	2|1	1|2	0.0373597890138626|0.0419712848961353	0.4|0.1	1|0.75	0.378819629370987|0.188665102973386	0.378819629370987
521	522	271.0846211244343	5.2044516	C11H14N2O6|C12H14O7|C16H14O2S|C16H14O2S	ISDB|ISDB|ISDB|ISDB	3|1|1|2	0.000547625764738768|0|0|0	270.08519|270.07395|270.07145|270.07145	-2.4413|-1.0424|4.43452|4.43452	MNWCUETVRXKWHC|WVHAUDNUGBNUDZ|HAKVMAYCRPPRSH|JBKKFLUYCPHLQF	NC(=O)c1cn(C2OC(CO)C(O)C2O)ccc1=O|O=C(O)C1OC(Oc2ccccc2)C(O)C(O)C1O|CSc1c(O)ccc2c1ccc1c(O)c(C)ccc12|CSc1c(O)ccc2c1ccc1cc(C)c(O)cc12	0002203|0004165|0003007|0003007	Organooxygen compounds|Organooxygen compounds|Phenanthrenes and derivatives|Phenanthrenes and derivatives	Glycosylamines|Phenolic glycosides|Phenanthrols|Phenanthrols	Carbohydrates|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Nucleosides|Phenolic acids (C6-C1)|Phenanthrenoids|Phenanthrenoids	Pyrimidine nucleos(t)ides|Simple phenolic acids|Phenanthrenes|Phenanthrenes	Magnoliopsida|Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/S0031-9422(98)00752-3|10.1002/PMIC.201700366|10.1016/0031-9422(74)80119-6|10.1016/0031-9422(74)80119-6 $ 10.1016/0031-9422(81)83056-7	0.00786216799997419|-0.00337121199999046|-0.00587331200000563|-0.00587331200000563	|||	2|3|3|3	1|2|3|3	0.000547625764738768|0|0|0	0.4|0.4|0.4|0.4	1|0.75|0.25|0.25	0.366548908287946|0.324824824824825|0.241741741741742|0.241741741741742	0.366548908287946
522	523	179.1437032213169	5.2054800000000006	C12H18O|C12H18O|C12H18O	ISDB|ISDB|ISDB	36|28|28	0.441084206104279|0.494536519050598|0.480698555707932	178.13577|178.13577|178.13577	2.6698|3.102|3.102	FIZZAWTVIDYQPI|NBHKNHAIXORYMW|CHQSBPSGBSLDOC	C=C1CCC=CC2C1CCC2(C)O|CC1=CCCC2(C)CC(=O)CCC12|CC(C)=C1CC2CCCC(=O)C2C1	0001670|0003487|0001564	Organooxygen compounds|Organooxygen compounds|Prenol lipids	Tertiary alcohols|Cyclic ketones|Bicyclic monoterpenoids	Terpenoids|Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids|notClassified	Guaiane sesquiterpenoids|Eudesmane sesquiterpenoids|notClassified	Magnoliopsida|Streptophyta|Magnoliopsida	10.1248/CPB.41.923 $ 10.1016/S0031-9422(97)00541-4|10.1016/S0031-9422(03)00298-X|10.4103/0973-1296.137364	-0.00065880400001106|-0.00065880400001106|-0.00065880400001106	||	14|4|7	1|2|3	0.441084206104279|0.494536519050598|0.480698555707932	0.4|0.3|0.4	1|1|0.5	0.513394435067793|0.481161822666516|0.443516135185927	0.513394435067793
523	524	482.23252818519785	5.2059435999999994	C26H31N3O6|C26H31N3O6|C22H27N9O4	ISDB|ISDB|ISDB	71|132|87	0.00176550191827118|0.00514836888760328|0.00351561256684363	481.22129|481.22129|481.2186	1.5307||	NWGFWOCPCGSAFK|VCXOHXATONLZII|UPBAOYRENQEPJO	CC1(C)C=Cc2c(ccc3c2NC24N5C(=O)C6(O)CCCN6C(=O)C5CC32OC(CO)C4(C)C)O1|CC(C)=CCNC(=N)Nc1c(C(C)C)oc2cc(O)c3c(c12)OC(c1ccc(O)c(O)c1)C(O)C3|Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N	0001733||	Indoles and derivatives||	Pyrroloindoles||	Alkaloids $ Amino acids and Peptides||	Peptide alkaloids||	Indole diketopiperazine alkaloids (L-Trp, L-Pro)||	Eukaryota||	10.1021/ACS.JAFC.9B04254||	-0.00393828800008578|-0.00393828800014262|-0.00662365599993109	||	3|1|2	1|2|3	0.00176550191827118|0.00514836888760328|0.00351561256684363	0.1|0|0	1|0|0	0.21680471685564|0.00171612296253443|0.00117187085561454	0.21680471685564
524	525	161.1332970527819	5.205426	C12H16|C12H16|C12H16	ISDB|ISDB|ISDB	31|26|32	0.618601977825165|0.563393771648407|0.508251488208771	160.1252|160.1252|160.1252	3.18224|3.11982|3.3089	MDAXYSXRAMOWLY|SOAPJKOPHBEWOH|GOAGZWVCKOCSLC	Cc1cc(C)c2c(c1)CCCC2|Cc1ccc2c(c1)CC(C)CC2|CC1=CCC2C3(C)CCC=CC123	0000048|0000048|0004622	Tetralins|Tetralins|Unsaturated hydrocarbons	Tetralins|Tetralins|Branched unsaturated hydrocarbons	Terpenoids|Terpenoids|Terpenoids	Sesquiterpenoids|Sesquiterpenoids|Sesquiterpenoids	Cadinane sesquiterpenoids|Cadinane sesquiterpenoids|Eudesmane sesquiterpenoids	Magnoliopsida|Magnoliopsida|Streptophyta	10.1016/J.CHROMA.2014.10.058|10.1016/J.CHROMA.2014.10.058|10.1246/BCSJ.56.1265	-0.000823488000008865|-0.000823488000008865|-0.000823488000008865	||	1|2|6	1|2|3	0.618601977825165|0.563393771648407|0.508251488208771	0.4|0.4|0.3	1|1|1	0.572567025641421|0.554164290249169|0.485733479052573	0.572567025641421
525	526	290.26930831296767	5.2397304	C16H35NO3	ISDB	33	0.0775398910045624	289.26169		OCHZTELGZBWSJD	CCCCCCCCCCCCC(O)C(O)C(N)CO									-0.000330019999978504		1	1	0.0775398910045624	0	0	0.0258466303348541	0.0258466303348541
526	527	304.28472660164925	5.4731502999999995	C19H33N3|C19H33N3	ISDB|ISDB	12|7	0.00746256858110428|0	303.26745|303.26745	4.05997|	KLYUIYIZQGZBPJ|QXUSRABKFDDDPY	CCCC=CCC1C(CCC)CC2CCC3NC(=N)NC1C23|CCCCCCC1=C2NC(=N)NC3CCC(CC1CCC)C23	0000485|	Diazanaphthalenes|	Quinazolines|	Alkaloids|	notClassified|	notClassified|	Eukaryota|	10.1016/J.TET.2006.06.063|	-0.0099759439999616|-0.0099759439999616	|	1|2	1|2	0.00746256858110428|0	0.1|0	1|0	0.218703739076584|0	0.218703739076584
527	528	316.2850041318317	5.6156044000000005	C18H37NO3|C18H37NO3|C18H37NO3	MassBank - 2023.11|ISDB|ISDB	18|10|7	0.0688339173793793|0.0576894283294678|0.0450158901512623	315.27734|315.27734|315.27734	2.895|2.742|2.742	CQKNELOTFUSOTP|ATZALMRXHIBLKA|FLPXYDHRVFVGRJ	CCCCCCCCCC=CCCCC(O)C(O)C(N)CO|CC1NC(CCCCCCCCCCC(O)CO)CCC1O|CC(O)CCCCCCCCCCC1CCC(O)C(CO)N1	0001852|0000279|0000279	Organonitrogen compounds|notClassified|notClassified	1,3-aminoalcohols|Alkaloids and derivatives|Alkaloids and derivatives	Fatty acids|Alkaloids|Alkaloids	Sphingolipids|Lysine alkaloids|Lysine alkaloids	Sphingoid bases|Piperidine alkaloids|Piperidine alkaloids	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.3390/ANTIOX7100137 $ 10.1111/J.1469-8137.2011.03727.X|10.1016/0040-4020(95)00254-6 $ 10.1021/NP030197J|10.2307/4117899 $ 10.1016/0031-9422(93)85540-8	0.00109999999995125|-0.000379956000017501|-0.000379956000017501	||	3|4|5	1|2|3	0.0688339173793793|0.0576894283294678|0.0450158901512623	0.4|0.4|0.4	1|0.25|0.25	0.389311005492826|0.260971551184898|0.256747038458829	0.389311005492826
528	529	181.12291736787904	5.660344599999999	C11H16O2|C11H16O2|C11H16O2	ISDB|ISDB|ISDB	37|33|29	0.283077508211136|0.191640257835388|0.264588683843613	180.11503|180.11503|180.11503	2.4384|2.1128|2.8305	IMKHDCBNRDRUEB|WFMHNOKCEJZJKZ|IRMPFYJSHJGOPE	CC1(C)CCCC2(C)OC(=O)C=C12|COC1C(C)=CC=C(C=O)C1(C)C|CCCCCc1cc(O)cc(O)c1	0000301|0001167|0000137	Benzofurans|Organooxygen compounds|Phenols	Benzofurans|Dialkyl ethers|Resorcinols	Terpenoids|Terpenoids|Polyketides	Apocarotenoids|Apocarotenoids|notClassified	Apocarotenoids (β-)|Apocarotenoids(ε-)|notClassified	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1021/JF0402633 $ 10.1016/0031-9422(95)00241-X $ 10.1016/0031-9422(91)84185-U $ 10.1016/0031-9422(95)00183-8 $ 10.1016/J.CHROMA.2004.03.057 $ 10.1021/NP50008A001 $ 10.3390/MOLECULES15096168 $ 10.1080/10412905.1992.9698080 $ 10.1002/(SICI)1099-1026(199701)12:1<47::AID-FFJ610>3.0.CO;2-7 $ 10.1080/10412905.1992.9698139 $ 10.1016/J.INDCROP.2012.02.029 $ 10.3724/SP.J.1238.2012.00106 $ 10.1055/S-2007-969591 $ 10.1021/JF00068A014 $ 10.1111/J.1365-2621.1994.TB06919.X $ 10.1016/J.INDCROP.2011.07.024 $ 10.1016/S0031-9422(96)00691-7 $ 10.1055/S-2006-962683 $ 10.3109/08958378.2013.878005 $ 10.1002/FFJ.958 $ 10.1071/CH9892071 $ 10.1021/NP50100A025 $ 10.1246/CL.1978.433 $ 10.1248/CPB.39.3272 $ 10.1271/NOGEIKAGAKU1924.63.185 $ 10.1021/JF0204755 $ 10.1560/IJPS_54_3_233 $ 10.1248/CPB.33.4091 $ 10.1007/BF01989879 $ 10.1055/S-0028-1097333 $ 10.1021/JF9009125|10.1016/S0031-9422(00)00407-6|10.1016/J.PHYTOCHEM.2009.09.006 $ 10.1016/0006-2952(87)90505-3 $ 10.1080/10575639508043153	-0.000594247999998743|-0.000594247999998743|-0.000594247999998743	||	2|34|4	1|2|3	0.283077508211136|0.191640257835388|0.264588683843613	0.4|0.4|0.4	1|1|0.75	0.460725535770078|0.430246452311496|0.413021052772696	0.460725535770078
529	530	228.1964524336102	5.6602635	C13H25NO2|C13H25NO2|C13H25NO2|C13H25NO2|C13H25NO2	ISDB|ISDB|ISDB|ISDB|ISDB	9|8|10|7|11	0|0|0|0|0	227.18853|227.18853|227.18853|227.18853|227.18853	2.0273||||	GFVMHSQLCIEXNG|HDTOUDNPLVKBDU|MYMINVIVJCUHFW|YDGRDDWFYSHYSZ|ZLGZUAMDJNZARQ	CCCC(O)CC1CCCC(CC(C)=O)N1|CCCC(O)C1C=CC(CC(C)O)N(C)C1|CCC(=O)CC1CCCC(CC(O)CC)N1|CCC(O)CC1CC=CC(CC(C)O)N1C|CCC(O)CC1CCCC(CC(C)=O)N1C	0000195||||	Piperidines||||	Piperidines||||	Alkaloids||||	Lysine alkaloids||||	Piperidine alkaloids||||	Magnoliopsida||||	10.1021/NP9905214||||	-0.000694959999975708|-0.000694959999975708|-0.000694959999975708|-0.000694959999975708|-0.000694959999975708	||||	1|1|1|1|1	1|2|2|2|2	0|0|0|0|0	0.4|0|0|0|0	1|0|0|0|0	0.366366366366366|0|0|0|0	0.366366366366366
530	531	324.21699837214845	5.685389499999999	C18H29NO4|C18H29NO4|C18H29NO4	ISDB|ISDB|ISDB	86|70|34	0.243941783905029|0.199533671140671|0.0454067140817642	323.20966|323.20966|323.20966	2.9436|2.9436|2.5243	BDUIIOHQSYPXRT|IBZYPBGPOGJMBF|VOZGUTOOTJYSLX	CCC=CCC1C(=O)CCC1CC(=O)NC(CC(C)C)C(=O)O|CCC=CCC1C(=O)CCC1CC(=O)NC(C(=O)O)C(C)CC|CC1CC(CCCCN2CCCC2C2CC(C)C(=O)O2)OC1=O	0004329|0004330|0001245	Carboxylic acids and derivatives|Carboxylic acids and derivatives|Lactones	Leucine and derivatives|Isoleucine and derivatives|Gamma butyrolactones	Amino acids and Peptides||Alkaloids	Small peptides||Ornithine alkaloids	Dipeptides||Stemona alkaloids	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1093/PCP/PCR110|10.1016/J.CHROMA.2012.08.047 $ 10.1111/PCE.12842 $ 10.1016/J.PHYTOCHEM.2012.11.006 $ 10.1093/PCP/PCR110|10.1021/NP1003998 $ 10.1016/J.TETLET.2010.05.150	-6.55919999985599e-05|-6.55919999985599e-05|-6.55919999985599e-05	||	1|2|9	1|2|3	0.243941783905029|0.199533671140671|0.0454067140817642	0.4|0.4|0.4	1|0.75|0.25	0.447680294334709|0.391336048538382|0.25687731310233	0.447680294334709
531	532	158.1547103910255	5.703148400000001	C9H19NO|C9H19NO|C9H19NO	MassBank - 2023.11|ISDB|ISDB	3|8|11	0.383037984371185|0.0343375019729137|0.0298180896788836	157.14666|157.14666|157.14666	2.045|1.2895|1.2416	NZMAJUHVSZBJHL|ZRXAUOSECWYDMA|MSYUGRASNIEUCW	CCCCN(C=O)CCCC|CCC(O)CC1CCCCN1|CCCC1CCC(O)CN1C	0001664|0000195|0000279	Carboxylic acids and derivatives|Piperidines|notClassified	Tertiary carboxylic acid amides|Piperidines|Alkaloids and derivatives	|Alkaloids|Alkaloids	|Pseudoalkaloids $ Lysine alkaloids|Pseudoalkaloids	|Acetate-derived alkaloids $ Piperidine alkaloids|Acetate-derived alkaloids	Magnoliopsida|Magnoliopsida|Magnoliopsida	10.1016/J.CHROMA.2014.10.058 $ 10.1016/J.FOODCHEM.2019.02.022|10.1016/S0031-9422(00)97554-X $ 10.1021/NP9905214 $ 10.1002/JLAC.19576080111|10.1016/S0031-9422(00)84163-1	-0.000799999999998136|-0.000759772000009207|-0.000759772000009207	||	1|4|7	1|2|3	0.383037984371185|0.0343375019729137|0.0298180896788836	0.4|0.4|0.4	1|0.25|0.25	0.494045694490095|0.253187575732713|0.251681104968036	0.494045694490095
