ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis viticella	GNPSGROUP:cdhrc	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7334.55145	7334.55145	13278.152	1390.9509	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"423","main.cluster index_upperinput":"423"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3313	3.3313	0	N/A	N/A	14669.1029	2	423	-1	 	2	366.2129	1	366.2129	14669.1029
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61765.906565000005	61765.906565000005	123060.35	471.46313	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"424","main.cluster index_upperinput":"424"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3334	3.3334	0	N/A	N/A	123531.81313000001	2	424	-1	 	2	371.2059	1	371.2059	123531.81313000001
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18357.16447	18357.16447	36567.617	146.71194	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"425","main.cluster index_upperinput":"425"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3287	3.3287	0	N/A	N/A	36714.32894	2	425	-1	 	2	503.2478	1	503.2478	36714.32894
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52742.8515	52742.8515	73284.9	32200.803	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"426","main.cluster index_upperinput":"426"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.3313	3.3313	0	N/A	N/A	105485.703	2	426	6	 	2	371.1680	1	371.1680	105485.703
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7166.44985	7166.44985	7397.491	6935.4087	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"427","main.cluster index_upperinput":"427"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3313	3.3313	0	N/A	N/A	14332.8997	2	427	-1	 	2	394.2438	1	394.2438	14332.8997
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62760.812000000005	62760.812000000005	12663.803999999998	112857.82	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"428","main.cluster index_upperinput":"428"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.3423	3.3423	0	N/A	N/A	125521.62400000001	2	428	44	 	2	348.2744	1	348.2744	125521.62400000001
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9561.534	9561.534	0.0	19123.068	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"429","main.cluster index_upperinput":"429"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.3421	3.3421	0	N/A	N/A	19123.068	1	429	21	 	1	463.0877	1	463.0877	19123.068
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4284.5388	4284.5388	2567.3003	6001.7773	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"430","main.cluster index_upperinput":"430"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3423	3.3423	0	N/A	N/A	8569.0776	2	430	-1	 	2	526.3220	1	526.3220	8569.0776
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4309.294	4309.294	0.0	8618.588	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"431","main.cluster index_upperinput":"431"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3421	3.3421	0	N/A	N/A	8618.588	1	431	-1	 	1	550.2862	1	550.2862	8618.588
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2882.94825	2882.94825	0.0	5765.8965	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"432","main.cluster index_upperinput":"432"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3421	3.3421	0	N/A	N/A	5765.8965	1	432	-1	 	1	555.2417	1	555.2417	5765.8965
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3922.4328999999993	3922.4328999999993	945.6588	6899.2069999999985	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"433","main.cluster index_upperinput":"433"}	This Node is a Singleton	N/A	N/A	N/A	 	3.3423	3.3423	0	N/A	N/A	7844.865799999999	2	433	-1	 	2	565.1553	1	565.1553	7844.865799999999
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51206.6788	51206.6788	100463.82	1949.5376	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"434","main.cluster index_upperinput":"434"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=6&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.3423	3.3423	0	N/A	N/A	102413.3576	2	434	6	 	2	471.0897	1	471.0897	102413.3576
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7331.01725	7331.01725	8018.41	6643.6245	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"435","main.cluster index_upperinput":"435"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.3548	3.3548	0	N/A	N/A	14662.0345	2	435	19	 	2	656.2761	1	656.2761	14662.0345
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26577.913999999997	26577.913999999997	24278.908	28876.92	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"436","main.cluster index_upperinput":"436"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=95&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.3655	3.3655	0	N/A	N/A	53155.827999999994	2	436	95	 	2	219.1008	1	219.1008	53155.827999999994
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9433.808089999999	9433.808089999999	500.28418	18367.332	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"437","main.cluster index_upperinput":"437"}	This Node is a Singleton	N/A	N/A	N/A	 	3.4094	3.4094	0	N/A	N/A	18867.616179999997	2	437	-1	 	2	566.2581	1	566.2581	18867.616179999997
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23333.6365	23333.6365	8197.173	38470.1	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"438","main.cluster index_upperinput":"438"}	This Node is a Singleton	N/A	N/A	N/A	 	3.4094	3.4094	0	N/A	N/A	46667.273	2	438	-1	 	2	543.1823	1	543.1823	46667.273
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4657.4295	4657.4295	9314.859	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"439","main.cluster index_upperinput":"439"}	This Node is a Singleton	N/A	N/A	N/A	 	3.4098	3.4098	0	N/A	N/A	9314.859	1	439	-1	 	1	479.1167	1	479.1167	9314.859
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	256105.39250000002	256105.39250000002	63896.445	448314.34	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"440","main.cluster index_upperinput":"440"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C27H30O14/c1-10-20(32)22(34)24(36)26(37-10)41-25-23(35)21(33)18(9-28)40-27(25)38-13-6-14(30)19-15(31)8-16(39-17(19)7-13)11-2-4-12(29)5-3-11/h2-8,10,18,20-30,32-36H,9H2,1H3/t10-,18+,20-,21+,22+,23?,24+,25+,26-,27+/m0/s1"	Rhoifolin CollisionEnergy:205060	0.9360729999999999	 	3.4207	3.4207	0	CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O	CCMSLIB00010125114	512210.78500000003	2	440	5	 	2	579.1699	1	579.1699	512210.78500000003
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78712.4455	78712.4455	76083.555	81341.336	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"441","main.cluster index_upperinput":"441"}	This Node is a Singleton	N/A	N/A	N/A	 	3.4207	3.4207	0	N/A	N/A	157424.891	2	441	-1	 	2	487.2137	1	487.2137	157424.891
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	405.56024	101766.45	101766.45	149139.12	54393.78	405.56024	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"442","main.cluster index_upperinput":"442"}	This Node is a Singleton	 	Loliolide	0.934575	 	3.4322	3.4322	0	CC1(CC(CC2(C1=CC(=O)O2)C)O)C	CCMSLIB00004680136	203938.46024	3	442	-1	 	3	197.1169	1	197.1169	203938.46024
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	80.05998000000002	14629.532	14629.532	14362.875	14896.188999999997	80.05998000000002	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"443","main.cluster index_upperinput":"443"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=53&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.4459	3.4459	0	N/A	N/A	29339.123979999997	3	443	53	 	3	414.2323	1	414.2323	29339.123979999997
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55224.445	55224.445	110448.89	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"444","main.cluster index_upperinput":"444"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=36&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.4721	3.4721	0	N/A	N/A	110448.89	1	444	36	 	1	332.2209	1	332.2209	110448.89
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13049.5615	13049.5615	0.0	26099.123	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"445","main.cluster index_upperinput":"445"}	This Node is a Singleton	N/A	N/A	N/A	 	3.4817	3.4817	0	N/A	N/A	26099.123	1	445	-1	 	1	393.1883	1	393.1883	26099.123
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13508.68225	13508.68225	1049.9935	25967.371	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"446","main.cluster index_upperinput":"446"}	This Node is a Singleton	N/A	N/A	N/A	 	3.4818	3.4818	0	N/A	N/A	27017.3645	2	446	-1	 	2	416.2638	1	416.2638	27017.3645
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25685.182350000003	25685.182350000003	2764.7847	48605.58	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"447","main.cluster index_upperinput":"447"}	This Node is a Singleton	N/A	N/A	N/A	 	3.4907	3.4907	0	N/A	N/A	51370.364700000006	2	447	-1	 	2	457.2400	1	457.2400	51370.364700000006
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3972.93285	3972.93285	0.0	7945.8657	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"448","main.cluster index_upperinput":"448"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=42&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.4914	3.4914	0	N/A	N/A	7945.8657	1	448	42	 	1	600.2800	1	600.2800	7945.8657
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17527.275	17527.275	0.0	35054.55	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"449","main.cluster index_upperinput":"449"}	This Node is a Singleton	N/A	Canarione dimethylether	0.741119	 	3.5010	3.5010	0	CC1=CC(C2=C(C=C3C(C(OC)=CC(C3=O)=O)=C2OC)O1)=O	CCMSLIB00004751473	35054.55	1	449	-1	 	1	301.0690	1	301.0690	35054.55
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	493744.505	493744.505	109161.91	878327.1	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"450","main.cluster index_upperinput":"450"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	"InChI=1S/C28H34O15/c1-10-21(32)23(34)25(36)27(40-10)39-9-19-22(33)24(35)26(37)28(43-19)41-12-6-14(30)20-15(31)8-17(42-18(20)7-12)11-3-4-16(38-2)13(29)5-11/h3-7,10,17,19,21-30,32-37H,8-9H2,1-2H3"	HESPERIDIN	0.900884	 	3.5044	3.5044	0	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	CCMSLIB00011427867	987489.01	2	450	5	 	2	609.1811	1	609.1811	987489.01
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17973.63	17973.63	35947.26	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"451","main.cluster index_upperinput":"451"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5079	3.5079	0	N/A	N/A	35947.26	1	451	-1	 	1	520.2748	1	520.2748	35947.26
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50950.489915	50950.489915	101006.59	894.3898300000002	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"452","main.cluster index_upperinput":"452"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	1S/C24H22O14/c25-11-2-1-9(3-12(11)26)15-6-14(28)20-13(27)4-10(5-16(20)37-15)36-24-23(34)22(33)21(32)17(38-24)8-35-19(31)7-18(29)30/h1-6,17,21-27,32-34H,7-8H2,(H,29,30)	Massbank:PR310958 Flavone base + 4O, O-MalonylHex	0.719762	 	3.5092	3.5092	0	O=C(O)CC(=O)OCC4OC(OC=1C=C(O)C=2C(=O)C=C(OC=2(C=1))C=3C=CC(O)=C(O)C=3)C(O)C(O)C4(O)	CCMSLIB00005740573	101900.97983	2	452	5	 	2	535.1076	1	535.1076	101900.97983
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6697.2925	6697.2925	13394.585	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"453","main.cluster index_upperinput":"453"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5079	3.5079	0	N/A	N/A	13394.585	1	453	-1	 	1	557.0900	1	557.0900	13394.585
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38417.692	38417.692	74515.11	2320.274	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"454","main.cluster index_upperinput":"454"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=49&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.5199	3.5199	0	N/A	N/A	76835.384	2	454	49	 	2	373.2219	1	373.2219	76835.384
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31812.672000000006	31812.672000000006	63625.34400000001	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"455","main.cluster index_upperinput":"455"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5196	3.5196	0	N/A	N/A	63625.34400000001	1	455	-1	 	1	527.2453	1	527.2453	63625.34400000001
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4513.14755	4513.14755	8299.722	726.5731	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"456","main.cluster index_upperinput":"456"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5199	3.5199	0	N/A	N/A	9026.2951	2	456	-1	 	2	550.3230	1	550.3230	9026.2951
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43575.307	43575.307	13796.664	73353.95	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"457","main.cluster index_upperinput":"457"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5199	3.5199	0	N/A	N/A	87150.614	2	457	-1	 	2	413.2146	1	413.2146	87150.614
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11548.06935	11548.06935	1588.7227	21507.416	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"458","main.cluster index_upperinput":"458"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.5199	3.5199	0	N/A	N/A	23096.1387	2	458	21	 	2	549.1239	1	549.1239	23096.1387
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52838.715500000006	52838.715500000006	94185.38	11492.051	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"459","main.cluster index_upperinput":"459"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=59&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.5325	3.5325	0	N/A	N/A	105677.43100000001	2	459	59	 	2	388.1600	1	388.1600	105677.43100000001
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11736.7172	11736.7172	20350.867	3122.5674	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"460","main.cluster index_upperinput":"460"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5325	3.5325	0	N/A	N/A	23473.4344	2	460	-1	 	2	393.1154	1	393.1154	23473.4344
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4909.8137	4909.8137	649.0474	9170.58	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"461","main.cluster index_upperinput":"461"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5325	3.5325	0	N/A	N/A	9819.6274	2	461	-1	 	2	322.1285	1	322.1285	9819.6274
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4185.654475	4185.654475	244.69325	8126.6157	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"462","main.cluster index_upperinput":"462"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=110&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.5325	3.5325	0	N/A	N/A	8371.30895	2	462	110	 	2	830.2554	1	830.2554	8371.30895
Clematis	cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4451.147	4451.147	8902.294	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"463","main.cluster index_upperinput":"463"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.5373	3.5373	0	N/A	N/A	8902.294	1	463	84	 	1	678.2963	1	678.2963	8902.294
Clematis	jbuf,cdhrc	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41316.673500000004	41316.673500000004	77733.58	4899.767	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"464","main.cluster index_upperinput":"464"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=135&task=44b4c5a4382d4d03acc3bd9399e68106&show=true	N/A	N/A	N/A	 	3.5544	3.5544	0	N/A	N/A	82633.34700000001	2	464	135	 	2	409.1467	1	409.1467	82633.34700000001
BK,Clematis	nan,jbuf,cdhrc	BK,Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	26.400764	10839.98055	10839.98055	2550.0881	19129.873	26.400764	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=44b4c5a4382d4d03acc3bd9399e68106&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"465","main.cluster index_upperinput":"465"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5710	3.5710	0	N/A	N/A	21706.361864000002	3	465	-1	 	3	137.0598	1	137.0598	21706.361864000002
