row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
4328,177.05480491958107,3.0235465,,,,,,,,,,,0,1220.3823,1618.476,10660.88,1227.7876,0,15874.82,52007.242,0,0,5970.084,5713.684,0,7920.9355,4128.9917,2328.724,0,3057.2944,
4329,287.0550675387957,2.9985294,,,,,,,,,,,13244.373,0,0,1318.3048,0,758.05774,8405.023,10005.899,0,0,0,8326.866,0,0,0,1644.1196,0,0,
4330,394.244241677186,3.0133183,,,,,,,,,,,24282.127,5937.125,1892.4924,4630.9956,892.2638,17685.314,10018.748,5952.354,9627.707,23795.553,2687.7937,5586.7915,383.6676,8240.805,3207.268,0,0,3539.9958,
4331,434.2752773191924,2.9851346,,,,,,,,,,,21643.465,7810.381,7389.649,62389.95,6385.894,164126.75,10348.135,6778.001,7457.5205,9124.382,21016.45,11756.546,5640.718,2286.2034,30401.318,19644.48,0,26386.855,
4332,282.20742203342303,3.020294,,,,,,,,,,,0,0,910745.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4333,279.17079060919355,3.0338373,,,,,,,,,,,0,2450.853,0,0,6683.387,0,1081.4434,0,1164.0853,0,0,5690.791,0,0,0,14992.194,0,0,
4334,540.2448359212692,3.0175703,,,,,,,,,,,14926.379,8198.376,152924.34,1526956.9,33536.582,34859.83,8707.708,15258.858,3246.9265,5249.601,26893.79,29682.178,3823.0393,3058.6536,56303.066,27420.004,0,38167.867,
4335,568.2759098345817,3.0131595,,,,,,,,,,,2338.6838,796.2972,1462.3961,174463.6,7305.1895,7227.4507,2870.8037,5020.7236,733.2145,1933.7971,8316.464,7356.9346,0,978.46436,12194.666,6030.5444,0,8956.262,
4337,919.2510336448931,2.9998066,,,,,,,,,,,0,0,0,0,0,0,13360.599,70405.33,0,0,1646.3362,0,0,0,0,0,0,0,
4338,404.22831973960587,3.0090895,,,,,,,,,,,6724.06,20826.438,7165.348,37525.773,7952.607,30363.914,20447.271,34627.188,10113.673,11963.203,11804.029,16796.582,11127.774,9673.526,19416.6,18867.158,0,13093.692,
4339,135.11702815809062,3.055618,,,,,,,,,,,6560.6104,47292.33,27075.701,5686.5356,6414.339,11168.107,11186.863,6510.6313,7972.4697,7292.6997,2002.3871,5811.5283,3037.9253,5674.0645,2685.211,1117.9088,0,2323.7368,
4340,302.1599408335125,3.0276103,,,,,,,,,,,1937.4121,24606.396,917.74475,74096.414,2128.1458,5458.432,1527.3032,1824.8867,0,0,0,13074.631,11788.143,0,628.62415,5480.639,0,1293.7926,
4341,147.0441655512108,3.027961,,,,,,,,,,,39434.418,0,9951.638,1808.1831,2889.4485,9351.36,27936.99,52380.09,19694.113,17019.184,1111.1809,32239.643,7167.328,12967.553,16105.518,7132.273,0,12028.854,
4342,409.18381037922205,3.0194235,,,,,,,,,,,5864.68,5957.4497,625.23987,25286.436,3560.6436,0,685.0513,3123.226,0,0,10777.585,3084.5938,8182.5913,0,7936.414,9020.635,0,3305.9927,
4343,321.09705787174516,3.0338314,,,,,,,,,,,3593.5056,0,0,0,2619.6675,16684.674,9683.171,53053.63,33356.504,33161.71,0,8030.554,654.0849,11539.465,6737.371,8360.422,0,4595.607,
4344,189.1275658529306,3.0367575,,,,,,,,,,,4179.6646,28448.873,9217.883,11279.788,6159.0664,7496.465,9268.954,6017.6074,10055.143,13631.408,2208.5427,4666.2344,2520.042,5457.112,3235.1016,4682.965,0,5575.087,
4345,325.09223221551235,3.0060923,,,,,,,,,,,150076.8,23703.947,17988.113,0,0,7188.6816,9192.881,8750.941,22083.91,48436.973,10429.342,0,4878.264,8266.03,1584.5133,1054.6735,0,2057.452,
4346,433.11242036527415,3.0673099,,,,,,,,,,,64143.707,2455.035,757.8188,0,0,0,0,0,0,23997.266,0,37486.918,23133.11,3915.0305,0,2557.6968,0,0,
4347,456.18662824048727,3.040656,,,,,,,,,,,60680.797,0,0,0,0,0,0,0,0,0,0,0,7950.002,0,0,0,0,0,
4348,411.1274954619252,3.0299008,,,,,,,,,,,121617.16,714.7734,0,1209.6252,657.17615,0,0,0,0,0,0,700.6798,13534.67,0,2571.2415,717.78064,0,0,
4350,295.2109002961556,3.0411668,,,,,,,,,,,0,0,485158.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4351,310.20228662948,3.0411668,,,,,,,,,,,0,0,1456626.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4352,181.122441421885,3.045556,,,,,,,,,,,67894.99,71749.19,251604.77,57352.848,95081.1,274182.12,170556.12,73292.48,716948.06,293942.06,72688.38,73405.64,71974.68,250113.58,45989.484,110292.74,0,86455.59,
4354,610.2711335255824,3.0418346,,,,,,,,,,,80426.47,0,10381.884,172386.19,0,44968.11,0,14785.889,0,0,77434.445,0,1995.2969,0,54587.164,0,0,47169.684,
4355,163.11187108989668,3.0400434,,,,,,,,,,,7320.499,14352.213,23384.82,7391.9336,6549.254,21099.803,13609.644,12359.487,63467.61,28496.467,7218.428,7801.513,5117.868,18834.12,4789.1904,9045.806,0,7694.155,
4356,309.09714771681166,3.0302706,,,,,,,,,,,28408.994,0,13772.274,0,0,819.4236,0,0,0,0,0,0,1754.69,0,0,0,0,0,
4357,428.1553854963373,3.0463517,,,,,,,,,,,21914.793,0,0,0,0,0,0,0,0,0,0,0,1428.4434,0,0,0,0,0,
4358,207.1381539656288,3.040959,,,,,,,,,,,22616.621,15503.719,27147.584,24396.5,14959.291,17690.19,23856.318,7064.9263,4320.8364,9138.86,17727.936,10889.88,4957.9805,5751.654,5936.823,33726.566,0,5062.15,
4359,182.1258169043597,3.045556,,,,,,,,,,,7432.7505,7107.274,28919.193,6635.0073,10852.712,28828.37,20216.422,8647.328,83678.89,31603.404,9095.24,8755.556,8652.482,27881.004,5398.217,13385.317,0,9463.341,
4360,225.14864852488458,3.0513597,,,,,,,,,,,11272.721,14199.149,25939.97,22180.05,6705.8257,16064.918,16557.742,21677.225,6370.1523,9566.375,14801.581,9448.185,3426.184,8201.617,5221.4644,23130.377,0,10728.557,
4361,487.21622879575483,3.0297422,,,,,,,,,,,2322.6353,11745.738,0,0,222.73392,0,2099.7488,3712.3281,0,0,0,3178.2805,2187.522,1563.6316,0,278.22968,0,0,
4362,432.25925700324206,3.0124578,,,,,,,,,,,8748.963,5938.9414,4886.762,35385.49,0,8452.399,15158.566,14043.156,2267.4866,2618.8164,7255.1265,4106.297,3173.0361,2301.557,4997.5044,3660.3572,0,4138.5264,
4363,433.11306151448633,3.066725,,,,,,,,,,,620.40356,28304.818,2791.3523,0,7918.086,7686.8555,0,4388.154,37021.984,90512.12,0,2037423.2,57070.56,20677.86,0,4445.9385,0,0,
4364,1113.2720117743204,3.0412943,,,,,,,,,,,3097.8264,0,0,0,1093.5122,0,0,0,0,0,35294.582,0,556.72876,0,9086.265,2536.6753,0,7699.2583,
4365,387.20145199760697,3.060455,,,,,,,,,,,7913.618,3913.3647,4319.366,25621.156,826.90515,1647.2571,11550.8955,9852.012,552.3385,760.6771,4826.565,3854.4414,1020.1508,0,1583.969,4075.6938,0,599.0715,
4366,355.17281197006236,3.0646152,,,,,,,,,,,10965.504,50835.613,0,5231.9824,35501.242,9553.132,9690.246,6061.8706,2892.1572,2081.143,3666.1797,7048.6133,18852.793,1842.3187,7881.7637,6848.533,0,5878.818,
4367,455.09464958075773,3.052987,,,,,,,,,,,0,598.90283,0,0,559.35156,0,0,0,0,0,0,58476.133,4848.538,0,0,0,0,0,
4368,378.24904847923233,3.0482328,,,,,,,,,,,6064.241,78099.016,2400.7803,8947.77,7448.3257,21443.258,27792.754,14224.387,25503.4,29670.44,5213.0464,8748.953,4220.8066,18505.0,4734.0293,2452.1616,0,3330.8467,
4369,333.1669436718068,3.0581253,,,,,,,,,,,5514.356,0,0,0,0,0,0,0,0,0,140372.48,638.0608,0,0,160075.95,0,0,128434.53,
4371,368.0978779168818,3.0653439,,,,,,,,,,,0,0,0,0,0,0,104767.375,79553.04,0,0,2127.5505,0,28115.643,0,3617.1511,0,0,2280.266,
4372,153.12753818788127,3.0622373,,,,,,,,,,,0,26688.873,12409.1455,2136.7026,3211.8276,4459.5234,5044.99,2705.5217,3795.2559,3091.6821,0,2768.5667,1049.9016,2311.8115,823.5335,0,0,0,
4373,510.16123084958934,3.0971825,,,,,,,,,,,0,8530.013,7661.504,42907.812,0,0,0,0,741.35583,1812.7081,5603.7812,1677.4065,0,10710.356,0,0,0,0,
4374,951.1806272712078,3.0945444,,,,,,,,,,,0,5372.477,0,22782.75,0,0,0,0,0,0,0,0,0,638.4271,0,0,0,0,
4375,571.2002747993342,3.0711539,,,,,,,,,,,3578.956,0,783.70605,3328.17,0,1654.886,9592.663,2473.4448,0,0,0,64431.5,0,0,2544.8813,0,0,2527.066,
4378,172.1333576509867,3.0709317,,,,,,,,,,,11410.736,13248.133,12755.173,8434.883,16626.338,16759.635,5889.3877,6510.342,4991.819,24036.766,2908.2712,16016.973,2277.496,16886.533,17781.496,7059.7485,6857.638,19128.398,
4379,684.2147743257486,3.0559673,,,,,,,,,,,0,5327.088,0,0,0,0,1398.611,689.0951,2783.8362,22294.68,0,0,5399.389,0,0,1117.9452,0,0,
4380,396.1296519234983,3.0729856,,,,,,,,,,,0,0,0,0,0,0,42869.938,45722.277,0,0,0,0,0,0,0,0,0,0,
4381,298.20253710420866,3.0730917,,,,,,,,,,,0,0,37038.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4383,425.108576294962,3.0767057,,,,,,,,,,,0,79962.36,81559.74,0,0,0,0,0,0,0,0,0,0,3559.1802,0,0,0,0,
4385,321.14487859012775,3.0832047,,,,,,,,,,,1163.152,990.54504,11405.139,30736.338,4340.496,9698.188,3789.0774,5783.3613,0,0,3389.2937,0,5016.815,0,5308.5327,968.0637,0,3196.6675,
4386,448.218282622232,3.0777378,,,,,,,,,,,0,2996.9644,1802.4795,289805.75,0,0,0,598.4769,0,0,0,7842.5356,2992.914,0,0,2238.7407,0,0,
4387,453.1733848164404,3.0731428,,,,,,,,,,,0,0,0,20903.102,0,0,0,0,0,0,0,635.37695,291.9851,0,0,0,0,0,
4388,524.1410515240407,3.0871809,,,,,,,,,,,0,7594.537,30446.645,0,0,788.50037,8394.097,21791.895,21217.918,15907.337,3023.166,6816.862,0,83814.88,0,0,0,0,
4389,566.245246694554,3.0735877,,,,,,,,,,,5763.8696,0,37316.418,7412.45,0,8443.379,43151.195,15094.324,0,1856.687,1326.144,154216.45,0,0,4921.6265,0,0,5498.7954,
4390,594.2759356671219,3.0743196,,,,,,,,,,,0,0,1540.7812,0,0,0,6519.4097,2150.003,0,0,0,23957.824,0,0,0,0,0,0,
4391,625.1784422042588,3.078215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,18907.691,0,0,0,0,0,0,
4392,303.0497191774893,3.0868843,,,,,,,,,,,288.00702,200430.77,364637.12,337632.53,11350.415,11981.275,47572.758,97851.555,100843.39,116168.48,68594.03,57213.195,283.19128,404828.56,9654.15,30880.678,0,24550.057,
4393,312.10785908933354,3.0806687,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28758.129,0,0,
4394,188.07110369100357,3.0821981,,,,,,,,,,,0,0,0,0,0,0,0,0,7047.6025,32279.926,0,0,0,0,0,0,0,0,
4395,479.08286045550204,3.0863454,,,,,,,,,,,0,1316025.8,5114911.5,2898.8748,17255.068,335738.16,1151703.1,2398245.5,1749636.0,1529144.1,433284.75,733691.0,3965.6465,6052554.5,60582.695,77281.766,0,47367.504,
4396,501.06444978337686,3.081488,,,,,,,,,,,0,66927.78,130311.25,0,2004.0072,18416.03,69236.76,86289.92,83680.25,56815.57,31184.316,42915.164,0,144578.61,5894.947,7926.196,0,4263.4014,
4398,522.1253644121173,3.0846863,,,,,,,,,,,0,9786.03,11654.424,0,0,0,10987.213,30231.457,6532.637,3132.454,4459.9985,7899.089,0,36251.664,0,0,0,0,
4399,446.16705729762816,3.0960624,,,,,,,,,,,0,26760.953,1378.5728,0,0,4908.121,0,0,7928.961,23009.662,0,0,0,10253.074,0,0,0,0,
4400,477.0672669787576,3.0881295,,,,,,,,,,,0,18992.98,19454.19,0,0,637.8488,13551.679,31770.17,5260.4375,2910.9214,7972.282,13588.343,0,27788.875,0,0,0,0,
4402,340.1392732921411,3.084752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20879.182,0,0,
4403,301.034596521862,3.0876262,,,,,,,,,,,0,113517.92,117022.05,88792.94,3725.3967,8588.339,62520.55,143696.27,24334.732,19906.475,55080.79,68091.586,0,129465.74,8725.33,5670.4414,0,6679.061,
4404,494.0931702216732,3.0865977,,,,,,,,,,,0,139739.3,159603.9,0,1979.9949,10062.507,94824.914,226230.19,32280.545,22686.033,65052.95,92945.086,0,199757.0,7648.9775,8070.095,0,5227.044,
4405,304.0533990921203,3.0788295,,,,,,,,,,,0,18931.232,57866.793,47645.867,818.7407,0,4933.4014,14104.139,13828.361,12109.84,7148.0537,15861.002,0,61775.89,0,2885.9336,0,0,
4406,295.0813842466441,3.0989668,,,,,,,,,,,3931.7566,0,0,0,0,23881.658,2485.6033,10722.164,688.4581,0,1358.2711,5605.367,2540.3818,0,3113.1003,15805.46,0,2579.522,
4407,302.0384213032741,3.086672,,,,,,,,,,,0,17262.445,14855.869,12729.011,0,0,11236.727,24618.984,4706.598,2621.936,9539.487,13199.158,0,21325.025,0,459.52734,0,324.07654,
4408,165.05483217645093,3.0466924,,,,,,,,,,,7825.0825,3351.0269,3556.0522,7287.2524,1643.4592,0,25722.766,19652.96,3515.941,2162.9224,0,5875.4326,5282.734,6498.873,0,771.4812,0,2407.1252,
4410,424.21817340645157,3.1662116,,,,,,,,,,,14823.59,0,15833.648,22475.27,52021.85,5303.168,2915.436,11130.216,0,0,890.24866,6450.712,57150.082,7993.115,7973.7666,67892.28,0,5091.8457,
4411,406.24415972404324,3.0530312,,,,,,,,,,,8236.387,5359.0527,24035.549,12702.257,10312.426,206188.2,2532.9724,10436.74,6261.673,8847.093,3656.0547,10382.237,5281.1523,515.84314,5281.9697,5564.335,0,34500.555,
4412,595.1668583555548,3.100447,,,,,,,,,,,0,8175.4673,621.19635,121247.38,0,0,8555.484,15981.618,0,0,1003.3639,13544.97,2905.7,674.22076,2042.1552,0,0,7272.4985,
4413,487.08523038971305,3.0970685,,,,,,,,,,,669.5906,73642.48,37188.39,220189.67,13765.525,0,0,4412.2847,9389.444,11093.092,32714.14,23535.248,0,26090.105,12445.78,39476.71,0,12479.1045,
4414,455.2254579825223,3.1431108,,,,,,,,,,,412.4787,9409.705,0,3878.3823,732.4534,0,764.9833,679.53723,0,21724.375,0,0,2884.588,0,2317.9788,1574.8188,0,371.27,
4415,465.1035689262324,3.0977123,,,,,,,,,,,12592.1045,924271.3,1464767.2,2289315.5,65412.01,11593.758,22076.152,96504.19,293251.44,432644.72,163824.56,172947.3,3043.953,1190467.9,52740.2,182871.98,0,56052.625,
4416,474.1613205606848,3.097582,,,,,,,,,,,9612.15,0,0,1476.4905,0,12880.731,7614.53,31552.922,0,0,4994.554,12898.878,6420.562,3023.6787,8119.951,645.73083,0,6357.2837,
4417,302.2076585092202,3.1077676,,,,,,,,,,,0,0,0,0,15524.232,0,0,0,0,0,0,0,0,0,0,19227.352,0,0,
4418,401.1607447000969,3.1073644,,,,,,,,,,,0,2795.8284,60883.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4419,536.27043144045,3.1093042,,,,,,,,,,,0,584.5723,42828.258,0,0,2516.3713,0,0,0,0,0,0,0,0,0,0,0,0,
4420,520.1445239009133,3.1125624,,,,,,,,,,,0,0,7536.812,0,0,5424.34,0,0,24978.164,32309.777,0,0,0,15610.561,0,0,0,0,
4421,394.17111702320955,3.113182,,,,,,,,,,,0,0,0,0,9606.617,0,0,0,0,0,0,0,22505.059,0,0,16001.172,0,0,
4422,135.04431623364334,3.1246583,,,,,,,,,,,0,0,8281.0,0,0,14766.227,2092.9136,2437.7197,20728.77,18278.527,2400.143,0,0,7284.48,0,0,0,0,
4423,475.08882150102045,3.1152668,,,,,,,,,,,0,0,6893.8633,0,0,5390.8384,345.04767,0,13551.333,14437.549,0,0,0,7036.9097,0,0,0,0,
4424,966.1950888461466,3.113764,,,,,,,,,,,0,0,12640.3545,0,0,11278.506,0,0,41808.477,48774.562,0,0,0,12152.489,0,0,0,0,
4425,518.1300090694988,3.111883,,,,,,,,,,,0,730.1881,55927.176,0,0,54998.445,14261.032,11520.694,129148.56,136927.9,0,0,0,128294.46,0,0,0,0,
4426,492.1142697756724,3.1139991,,,,,,,,,,,0,14603.406,530535.75,0,0,524217.72,132279.62,68952.945,1009203.6,1074593.5,0,3744.8599,0,500950.88,0,0,0,1582.2872,
4428,964.1800328605368,3.113764,,,,,,,,,,,0,0,5544.914,0,0,5552.5327,0,0,12303.125,11735.718,0,0,0,5705.6025,0,0,0,0,
4429,313.05591357351466,3.1125827,,,,,,,,,,,0,0,24196.564,0,0,19953.945,4105.539,1874.3729,43767.285,47866.938,0,0,0,22069.602,0,0,0,0,
4430,163.03901124308183,3.113568,,,,,,,,,,,24125.451,42000.023,201268.88,3720.9106,5759.2334,188549.64,57471.008,35507.13,371855.38,423239.1,17390.73,6055.283,12187.26,141718.3,23078.455,18064.826,0,40113.35,
4431,490.0985636682919,3.115905,,,,,,,,,,,0,12013.578,221507.17,0,0,239497.25,96447.36,61492.4,288735.25,268995.6,0,4663.118,0,229666.36,0,0,0,1338.6565,
4432,516.1147101137019,3.1132765,,,,,,,,,,,0,1768.4753,48494.574,0,0,66739.89,32961.73,27034.588,91104.125,79636.12,0,0,0,110888.82,0,0,0,0,
4433,181.04967951572888,3.1108775,,,,,,,,,,,6539.9253,10665.91,40927.082,0,323.74045,58208.953,17894.95,14189.572,69778.73,49433.383,1538.6821,528.1376,15516.534,24583.857,11208.0205,4047.89,0,13385.933,
4434,491.10228618444614,3.111853,,,,,,,,,,,0,2481.8728,47472.117,0,0,52509.605,20608.012,13276.306,65162.13,59124.848,0,0,0,55024.55,0,0,0,0,
4435,164.0424470742998,3.0940113,,,,,,,,,,,0,1398.8555,13997.398,0,0,16810.973,4352.852,1349.1277,36737.195,29322.834,0,0,0,12972.056,0,0,0,0,
4436,488.083671315038,3.1070967,,,,,,,,,,,0,53235.617,240138.11,0,0,354840.47,201518.9,116675.95,283883.62,238989.48,0,15077.828,1055.865,277534.22,532.4426,0,0,9532.356,
4437,497.06964239337486,3.1031995,,,,,,,,,,,0,0,23077.613,0,0,55559.953,9768.425,3399.6018,75894.375,71473.195,0,0,0,29827.92,0,0,0,0,
4438,759.1765662267085,3.1175535,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,378644.62,0,0,0,19843.793,0,0,27045.584,
4440,364.1970755348185,3.1240306,,,,,,,,,,,4127.724,8088.1143,5372.1772,1855.8293,13629.703,23115.504,23344.248,25171.207,3767.784,6006.0537,0,6338.234,2672.5933,7285.4297,0,29043.816,0,0,
4441,369.15222197387527,3.1231494,,,,,,,,,,,8645.941,3580.135,2132.3325,2321.437,26729.904,5027.4316,7960.9014,6948.9688,0,0,0,8348.766,5967.974,0,1821.8988,45527.91,0,480.19525,
4442,482.23852001563796,3.1128654,,,,,,,,,,,0,2009.718,49157.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4443,392.2281997810355,3.1267855,,,,,,,,,,,1626.4866,6166.299,3410.1724,1151.9668,4549.695,22649.979,27272.21,15507.508,4227.698,7003.4214,0,6715.7812,1274.6544,8675.5205,0,10686.78,0,0,
4444,402.1769645589857,3.1332922,,,,,,,,,,,0,21722.969,20511.168,0,0,5464.2773,1758.6553,862.357,134108.47,90174.555,0,922.86865,0,0,0,0,0,0,
4445,374.14520885068373,3.1243482,,,,,,,,,,,0,65937.305,71645.33,10533.309,0,8306.0205,2413.2803,0,140323.55,86629.7,0,4672.8823,0,0,0,0,0,0,
4446,781.1582350693301,3.1213882,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,54703.957,0,0,0,8398.214,0,0,10097.207,
4447,489.08693889039796,3.115114,,,,,,,,,,,0,4612.136,50519.074,0,0,72978.82,39103.492,26520.305,70260.76,54299.332,0,3005.2896,0,51396.906,0,0,0,329.82413,
4448,368.0977791401551,3.0959768,,,,,,,,,,,0,0,0,0,0,0,124698.11,103618.77,0,0,2127.5505,0,32862.67,0,3617.1511,0,0,2280.266,
4450,571.2002048757063,3.0781727,,,,,,,,,,,3578.956,0,783.70605,3328.17,0,1654.886,9592.663,2473.4448,0,0,0,38435.418,0,0,2544.8813,0,0,2527.066,
4451,411.1992154044047,3.15483,,,,,,,,,,,7100.32,21855.36,12333.613,18513.123,2355.517,10783.504,5178.838,14686.781,2088.8203,0,20643.79,14687.143,10324.092,591.3071,9649.952,16732.312,0,4448.1104,
4452,295.0452593145607,3.1041942,,,,,,,,,,,0,0,81581.78,0,0,58782.453,27026.057,13206.801,257197.05,162356.06,0,0,0,81358.12,0,0,0,0,
4453,193.15878832756002,3.159425,,,,,,,,,,,2644.7751,0,2863.4824,9745.078,0,1593.6145,0,817.01855,0,0,0,3450.8208,631.558,0,0,0,0,0,
4454,212.1646752899337,3.1276448,,,,,,,,,,,2273.083,5595.406,804.4591,33697.68,1817.2471,2288.6292,2735.1511,5921.085,1472.9393,4396.9175,787.53015,723.1798,2289.4854,1384.332,1931.2164,2361.6863,8045.8813,4671.9663,
4455,325.09187238992104,3.157976,,,,,,,,,,,5006.4424,13578.953,12408.78,4164.8896,0,1232.5476,2452.6196,9013.393,14189.329,16684.889,1846.2517,0,4159.8965,3394.026,0,0,0,351.7532,
4456,415.1604768510692,3.1365812,,,,,,,,,,,0,9636.974,0,0,0,0,0,0,17812.531,10358.898,0,0,0,0,0,0,0,0,
4457,460.21856302965665,3.1365812,,,,,,,,,,,0,7734.8027,0,0,0,0,0,0,57418.44,16897.977,0,0,0,0,0,0,0,0,
4458,593.2211904650958,3.1345565,,,,,,,,,,,12620.339,1590.0166,1569.5906,0,49144.906,6567.128,10178.21,32278.395,0,0,0,0,15719.04,0,0,12256.045,0,0,
4459,432.18747312221996,3.1365812,,,,,,,,,,,0,12569.517,0,0,0,0,0,0,46885.234,14213.837,0,0,0,0,0,0,0,0,
4460,312.21767737510044,3.1401453,,,,,,,,,,,0,0,332161.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4461,434.27519611557045,3.1737967,,,,,,,,,,,3488.932,13827.497,21605.385,17348.867,4946.0615,17447.922,7088.4326,27368.666,5795.124,4561.624,8553.559,6744.143,7555.164,3888.0793,2477.0117,4585.293,0,871.59033,
4462,272.2695715256002,3.140165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,95333.39,0,0,0,0,0,
4463,538.2861549951401,3.178562,,,,,,,,,,,1133.3627,0,16876.475,0,0,1356.2375,3731.1973,6137.687,0,0,789.01135,601.25226,0,3715.3284,607.63385,0,0,0,
4464,527.2505290609802,3.1386576,,,,,,,,,,,0,0,0,0,0,0,23435.133,0,0,0,0,0,0,14407.441,0,0,0,0,
4465,543.1838538492972,3.144507,,,,,,,,,,,7030.939,2004.2927,0,13574.379,0,3055.7756,0,584.9751,1551.0835,1091.6315,2596.652,13175.118,0,756.3002,6893.1934,655.39185,0,4266.3345,
4466,147.04416986297377,3.1354535,,,,,,,,,,,22003.34,0,14775.328,0,2082.085,5967.1143,39340.03,44847.543,10294.299,5000.614,0,6161.511,6129.3813,7719.912,7125.0303,4072.84,0,3648.2874,
4467,579.1713988852473,3.1432438,,,,,,,,,,,0,0,0,0,0,0,0,61098.93,0,0,0,0,0,0,30470.76,0,0,50808.79,
4468,538.2286911264189,3.1441765,,,,,,,,,,,33090.957,19870.832,3777.0486,133109.97,1340.0508,78371.68,13413.147,15514.406,27258.852,28928.121,18888.12,104187.9,2864.7812,21131.664,32172.223,5459.0146,0,21410.262,
4469,437.143574100205,3.159609,,,,,,,,,,,0,15003.85,0,0,0,0,0,841.31256,13820.438,5217.0117,776.37524,0,0,0,1300.2932,0,0,857.8849,
4470,310.2019771834826,3.1508367,,,,,,,,,,,0,0,919573.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4471,702.296938758229,3.1457949,,,,,,,,,,,4386.88,0,43152.8,534.27655,8018.2173,6710.919,26772.742,34304.34,0,0,0,0,2898.6821,0,0,2780.6626,0,0,
4472,463.0875373012652,3.126308,,,,,,,,,,,1092.6439,2060.4617,1401.3691,448968.2,0,10936.367,0,0,0,0,0,0,0,0,0,0,0,0,
4473,449.1081546207039,3.1646557,,,,,,,,,,,10465.291,24844.316,18765.719,75150.836,2585.3228,14467.062,33616.457,55972.695,2530.5244,1586.53,13631.661,48589.82,6040.4995,3601.1711,5829.81,6426.561,0,1028.1448,
4474,595.1660703461611,3.179806,,,,,,,,,,,0,9051.284,20302.123,121628.734,796.4586,0,62652.457,1262131.8,0,2760.0916,1003.3639,153346.78,2905.7,15612.746,1610.2449,2375.3008,0,6669.1123,
4475,429.20954470933657,3.1606638,,,,,,,,,,,41385.086,26311.06,3858.4326,14234.556,12009.641,30917.283,13765.324,31190.44,4928.255,1216.7631,49875.133,25799.172,17566.6,0,28181.906,31591.248,0,14619.994,
4476,803.1659892378005,3.1485026,,,,,,,,,,,0,0,16878.713,0,0,108318.305,0,0,0,0,3122.4631,0,0,0,0,0,0,0,
4477,389.2172730678497,3.1611953,,,,,,,,,,,14596.123,14329.383,41527.12,14521.555,1998.7567,48664.543,19072.695,52333.38,10263.694,8008.3115,20556.834,29607.836,5828.9585,3773.521,12845.27,10729.831,0,6338.413,
4478,284.2228483870928,3.1619596,,,,,,,,,,,0,0,70099.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4479,309.09702470266825,3.1660957,,,,,,,,,,,9869.272,0,0,0,0,1728.6868,0,0,0,0,0,0,0,0,0,0,0,0,
4480,423.12886228371923,3.1585672,,,,,,,,,,,25334.742,0,0,0,0,7251.74,0,1096.9048,0,0,0,0,0,272.65854,0,0,0,0,
4481,445.1111854996741,3.167776,,,,,,,,,,,31794.713,0,0,0,0,3016.8406,0,0,0,0,0,2024.2494,0,0,0,0,0,0,
4482,468.1869706317339,3.1569688,,,,,,,,,,,21382.623,0,0,0,0,8923.043,0,2179.9875,0,0,0,0,0,2596.1191,0,0,0,0,
4483,487.1451270942359,3.1578002,,,,,,,,,,,0,3444.2224,0,0,0,835.9566,26737.684,32169.883,0,0,719.6399,0,0,0,2770.193,0,0,3037.2412,
