row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,
19666,221.19005647426283,4.3519163,,,,683,,,,,,,7347.0664,0,0,0,3074.473,0,0,0,6397.347,0,0,0,0,0,0,0,3700.0015,2889.0825,0,0,0,0,27196.586,0,0,0,0,0,0,0,46306.695,7487.5337,0,0,0,0,0,0,0,
19669,557.1636797130774,4.3521857,,,,1001,662,[M+Na]+,,2,19680;19669,534.1745,0,0,0,0,0,21253.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15968.371,0,0,0,0,0,0,0,0,0,8528.383,0,0,0,
19672,325.09190643658604,4.3533893,,,,,,,,,,,70079.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19674,264.19578192975706,4.3534117,,,,,,,,,,,0,0,0,0,0,0,0,0,5921.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19675,391.1363476942306,4.353524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4153.3535,0,0,0,0,6773.8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19676,300.0905652031576,4.3541365,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16768.67,0,0,0,0,0,0,0,0,0,0,0,0,0,
19679,701.3351178473166,4.3547983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12911.489,0,0,0,0,0,0,
19680,552.2083575051797,4.355231,,,,1001,662,[M+NH4]+,,2,19680;19669,534.1745,0,0,0,0,0,16990.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9327.533,0,0,0,0,0,0,0,0,0,0,0,0,0,
19681,203.17952724197553,4.355423,,,,683,,,,,,,28086.123,5804.9946,0,11032.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7780.26,0,0,4326.4478,0,0,0,0,14308.014,9282.147,0,0,0,0,0,7896.7715,0,
19682,527.2464115938047,4.355653,,,,683,661,[M+Na]+,,4,19621;19606;19741;19682,504.25693,23689.215,0,0,0,3059.844,6410.917,0,0,5430.7876,0,0,0,0,4536.2397,0,0,0,6590.1963,0,0,0,0,36450.215,0,0,7268.9673,0,0,0,0,50160.266,35603.395,0,0,0,4903.4404,0,0,7469.657,
19684,378.21237205613886,4.357249,,,,,,,,,,,0,0,0,0,10688.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19685,383.1677146152623,4.357249,,,,,,,,,,,0,0,0,0,10749.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19686,395.2044184618836,4.3588667,,,,1158,664,[M+Na]+,,2,19686;19687,372.21518,43569.79,0,0,0,6741.9272,19942.736,0,0,0,0,7571.2495,0,0,17745.705,0,0,0,0,0,0,0,0,5603.5957,8285.536,8680.953,13703.296,0,0,0,0,0,11068.405,6614.1914,0,0,8653.371,0,18630.053,0,
19687,390.2489745312694,4.359095,,,,1158,664,[M+NH4]+,,2,19686;19687,372.21518,74245.12,0,0,0,0,0,0,0,0,0,3481.4717,0,0,6337.378,0,0,0,0,0,0,0,0,0,0,0,7429.6084,0,0,0,0,0,17691.506,0,0,0,0,0,0,0,
19690,525.2310930289934,4.3598194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5420.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6141.3896,0,0,0,0,0,0,10744.066,0,
19691,487.1932327178766,4.3599324,,,,,,,,,,,21278.47,0,0,0,7838.1426,0,0,0,4454.5605,0,0,9685.3,0,0,0,0,0,0,0,0,0,0,0,0,15515.968,0,0,0,17050.283,0,0,0,0,0,0,0,0,0,3546.7568,
19692,515.2834385383616,4.360229,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13292.307,0,0,0,
19693,485.19975275847617,4.360503,,,,197,663,[M+Na]+,,2,19693;19657,462.21039,0,0,0,0,8327.436,0,68742.195,11062.838,0,0,0,0,0,0,0,0,0,133903.34,0,0,0,0,0,14543.151,0,0,0,0,48931.457,0,0,0,3521.3538,18957.553,0,0,5192.284,0,10724.238,
19694,177.1639279502932,4.3605785,,,,,,,,,,,30954.805,0,0,0,0,0,0,0,0,0,0,0,0,5681.7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9479.931,0,0,0,0,0,7467.965,0,
19697,341.1385538721386,4.360643,,,,,,,,,,,0,0,0,0,0,0,4475.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34993.383,0,0,0,0,0,7553.731,
19698,756.5536220059217,4.3608847,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,60708.695,0,0,0,0,0,0,0,0,63266.43,0,0,0,96606.92,0,0,0,59260.324,49365.254,0,0,0,0,0,0,0,0,0,
19699,163.11189419070737,4.3609843,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14502.928,0,0,0,0,0,
19701,209.11742840915684,4.3609843,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94612.62,0,0,0,0,0,
19702,244.1545280018976,4.3609843,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13345.152,0,0,0,0,0,
19703,249.10993147976774,4.3609843,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114285.97,0,0,0,0,0,
19707,402.1765909517637,4.3613834,,,,,,,,,,,40010.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19708,487.14559353660763,4.3613834,,,,,,,,,,,18724.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19712,833.2995445283119,4.361754,,,,,,,,,,,0,0,0,0,0,18745.469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10378.568,0,7799.2095,0,0,0,0,0,0,0,11708.864,0,15621.115,0,0,14241.166,
19714,272.1856805702089,4.3624115,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6345.623,0,0,128562.07,0,0,0,0,0,
19715,505.2643502872361,4.3626328,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19256.104,0,0,0,0,0,0,0,30719.479,0,0,0,0,0,0,0,0,
19719,357.1334548598831,4.364473,,,,,,,,,,,0,0,0,0,0,0,10142.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17848.78,0,0,0,0,0,10405.745,
19720,393.2022400439558,4.3646483,,,,,,,,,,,0,0,0,0,0,0,0,37845.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19721,471.2207376215638,4.3651495,,,,,,,,,,,10076.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48462.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19722,284.0953919082185,4.3655424,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21354.086,0,0,0,0,0,0,0,0,0,0,0,0,0,
19727,550.3227805275023,4.3663926,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4501.6787,0,0,0,0,5698.4307,0,0,0,0,12375.985,0,0,0,0,0,0,0,0,
19728,310.1284962217956,4.36717,,,,925,,,,,,,0,0,0,0,0,0,8752.434,17423.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5356.2974,18889.2,16257.002,0,0,0,0,0,13635.282,0,0,
19729,780.5533965150887,4.3673763,,,,,,,,,,,101285.57,107804.086,0,0,0,121777.99,0,101593.31,101292.836,0,0,78372.586,0,115660.94,0,0,0,49870.52,0,0,0,0,0,0,23454.914,80766.266,0,0,0,67337.37,0,0,0,66644.42,0,0,0,42793.1,0,
19730,472.182093842102,4.3676023,,,,,,,,,,,11136.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19731,601.131558303526,4.368492,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5491.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19733,806.2348127940188,4.368793,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60844.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19734,811.1901932571285,4.368793,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11857.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19735,368.1495609679699,4.3689876,,,,971,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12167.549,0,0,44305.4,0,0,37834.33,0,0,
19736,579.1500985457548,4.370049,,,,,,,,,,,105699.42,0,0,0,0,0,0,0,0,0,0,0,11472.514,0,0,0,0,0,0,0,55321.96,0,0,0,0,0,0,0,0,0,0,25412.787,0,0,0,0,0,0,0,
19738,433.23370873579887,4.370628,,,,,,,,,,,0,0,0,0,0,0,8003.88,35881.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11868.174,0,0,0,0,0,0,0,0,0,14049.683,0,0,12575.993,0,0,
19740,447.2203424735387,4.3715806,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5937.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19741,522.2911892993134,4.372028,,,,683,661,[M+NH4]+,,2,19741;19682,504.25693,11333.648,4630.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027.8984,0,0,0,0,0,43745.137,0,0,0,0,0,0,0,69613.2,0,0,0,0,0,0,0,3010.978,
19742,442.2652367808115,4.3725896,,,,,,,,,,,8964.805,0,5555.777,0,17920.22,9064.651,35941.58,30018.516,0,39324.13,8680.816,0,0,9936.811,0,115052.77,0,40843.73,0,0,0,0,0,60308.23,0,8207.178,0,0,6286.4253,24749.473,0,0,9259.189,0,0,6052.555,0,0,3358.6187,
19743,279.1074716223332,4.37317,,,,331,,,,,,,7999.6104,22822.482,0,9568.524,0,0,0,0,0,0,9213.543,0,0,36546.438,0,0,0,0,0,0,0,0,14578.407,0,0,0,0,0,0,0,0,66655.336,0,0,0,0,0,47359.18,0,
19744,575.1766123013488,4.374014,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13273.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19745,446.1448440462258,4.374344,,,,51,665,[M+NH4]+,,4,19753;19748;19745;19754,428.11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72492.06,0,0,0,0,0,0,0,0,0,51245.043,0,0,0,
19747,470.29630085401715,4.37503,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7276.4053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19748,429.1187716385419,4.3751616,,,,51,665,[M+H]+,,2,19745;19754,428.11096,0,0,0,0,0,11097.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20084.512,0,0,0,0,0,0,0,0,0,18946.24,0,0,0,
19749,234.07603209800294,4.3758435,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7783.5654,0,
19750,835.3135776304629,4.3765283,,,,,,,,,,,0,0,0,0,0,10654.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7342.5874,5151.733,0,4974.613,0,0,0,0,0,0,0,0,0,8250.215,0,0,6395.9727,
19752,265.07060205686275,4.3773036,,,,51,,,,,,,0,0,0,0,0,13869.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21987.701,0,0,0,0,0,0,0,0,0,19164.941,0,0,0,
19753,411.10699435201724,4.3773036,,,,51,665,[M-H2O+H]+,,2,19745;19754,428.11096,0,0,0,0,0,9111.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19279.162,0,0,0,0,0,0,0,0,0,15149.909,0,0,0,
19754,451.10025518237234,4.3773036,,,,51,665,[M+Na]+,,4,19753;19745;19748;19754,428.11096,0,0,0,0,0,7184.0986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14097.163,0,0,0,0,0,0,0,0,0,10359.263,0,0,0,
19756,960.5524697762567,4.3775773,,,,331,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,14972.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706.989,0,0,0,0,0,17693.355,0,
19758,299.07381997671587,4.3778687,,,,,,,,,,,0,0,26942.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19760,525.3031955093322,4.3780446,,,,,,,,,,,0,7464.783,0,0,12205.093,0,0,21243.238,0,0,0,0,0,0,0,0,0,13452.424,0,0,0,0,19834.43,19509.746,0,0,0,0,0,0,0,11281.591,17296.629,0,0,9042.648,14809.876,0,19200.832,
19762,293.12313157420874,4.3803835,,,,331,,,,,,,14600.481,44152.887,0,146908.3,0,0,0,0,0,0,9458.917,0,0,70404.086,0,4725.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32759.02,0,0,0,0,0,91827.56,0,
19763,494.295998087431,4.380959,,,,857,,,,,,,22278.164,0,0,0,10726.807,0,0,0,0,0,0,17222.145,0,0,0,0,0,29960.207,0,0,0,0,0,9177.17,43884.285,7075.248,0,0,33098.3,9267.227,0,7657.43,0,0,0,5789.4917,0,0,6249.774,
19764,188.0918052681376,4.381465,,,,331,,,,,,,11226.215,24359.535,0,74881.375,0,0,0,0,0,0,6160.718,0,0,40139.688,0,0,0,0,0,0,0,0,12468.64,0,0,0,0,0,0,0,0,46972.83,0,0,0,0,0,57490.44,0,
19765,309.11794979555395,4.381465,,,,331,,,,,,,16838.066,34103.832,0,110283.23,0,0,0,0,0,0,8078.59,0,0,54356.1,0,0,0,0,0,0,0,0,26494.248,0,0,0,0,0,0,0,0,66590.93,0,0,0,0,0,72565.914,0,
19766,397.3102637473091,4.3814893,,,,331,,,,,,,0,9497.281,0,22367.322,0,0,0,0,0,0,0,0,0,15461.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15150.021,0,0,0,0,0,21938.996,0,
19770,800.296977474006,4.38382,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43454.7,0,0,0,0,0,0,0,0,0,0,
19771,209.08081136653766,4.384316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3291.9312,0,0,0,0,0,173678.94,0,0,0,0,39552.74,
19773,505.13179779043355,4.3851566,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6635.222,0,0,0,0,0,0,0,26785.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19774,463.19421701858835,4.385522,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6768.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19776,582.2547901901046,4.3865385,,,,870,668,[M+NH4]+,,2,19776;19777,564.22106,0,0,0,0,0,0,0,0,0,0,6225.952,0,0,0,0,8357.6455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19777,587.2103791102886,4.3865385,,,,870,668,[M+Na]+,,2,19776;19777,564.22106,0,0,0,0,0,0,0,0,0,0,8492.118,0,0,0,0,11553.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19778,601.4102438656862,4.386995,,,,331,,,,,,,0,14426.829,0,48690.387,0,0,0,0,0,0,0,0,0,24472.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12711.807,0,0,0,0,0,31414.545,0,
19779,365.1708399382209,4.3876023,,,,,,,,,,,0,0,0,0,0,0,0,14709.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19780,149.13257849927882,4.3880167,,,,331,,,,,,,0,0,0,21833.006,0,0,0,0,0,0,0,0,0,12749.811,0,0,0,0,0,0,0,0,4583.853,0,0,0,0,0,0,0,0,14194.544,0,0,0,0,0,17754.357,0,
19784,409.34665805063264,4.390131,,,,331,,,,,,,0,16168.477,0,53549.832,0,0,0,0,0,0,0,0,0,25238.598,0,0,0,0,0,0,0,0,7512.4604,0,0,0,0,0,0,0,0,25804.086,0,0,0,0,0,34578.09,0,
19785,441.160429569783,4.390131,,,,331,,,,,,,0,9839.241,0,21358.22,0,0,0,0,0,0,0,0,0,14595.73,0,0,0,0,0,0,0,0,7390.797,0,0,0,0,0,0,0,0,24305.008,0,0,0,0,0,18740.76,0,
19786,471.1710496187934,4.390131,,,,331,670,[M+H]+,,1,19826,470.16383,0,7733.1885,0,20928.582,0,0,0,0,0,0,0,0,0,12278.659,0,0,0,0,0,0,0,0,7811.0137,0,0,0,0,0,0,0,0,13914.873,0,0,0,0,0,16452.26,0,
19787,473.3621589383511,4.390131,,,,331,,,,,,,0,10968.526,0,37645.727,0,0,0,0,0,0,0,0,0,18181.783,0,0,0,0,0,0,0,0,5339.717,0,0,0,0,0,0,0,0,15636.508,0,0,0,0,0,24001.863,0,
19788,751.4627747693852,4.3901377,,,,331,,,,,,,9012.204,35764.14,0,156336.31,0,0,0,0,0,0,0,0,0,69834.48,0,0,0,0,0,0,0,0,9251.975,0,0,0,0,0,0,0,0,44149.082,0,0,0,0,0,88391.56,0,
19789,437.34175581481065,4.390179,,,,,,,,,,,43302.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19790,455.352238004327,4.390179,,,,,,,,,,,59418.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19791,439.23056027451577,4.390267,,,,,,,,,,,0,0,0,0,0,0,0,28474.646,0,0,5725.542,0,0,0,0,7554.855,0,0,0,0,0,0,16444.646,0,0,0,0,0,0,0,0,0,0,13296.393,0,0,13055.635,0,0,
19792,913.5155083437019,4.3902493,,,,331,,,,,,,0,0,0,17788.924,0,0,0,0,0,0,0,0,0,12322.08,0,0,0,0,0,0,0,0,19790.244,0,0,0,0,0,0,0,0,8836.672,0,0,0,0,0,13799.089,0,
19793,693.4032038684447,4.391595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19747.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19796,268.1179199950468,4.392091,,,,1052,,,,,,,0,0,0,0,0,0,0,12970.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6266.6396,0,0,
19797,286.1109145295657,4.39277,,,,,,,,,,,0,0,0,0,0,0,10478.432,11617.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800.734,0,0,7677.1816,16842.795,0,0,0,0,0,0,4063.513,0,0,
19798,782.5680904736356,4.393016,,,,,,,,,,,49883.336,135096.97,0,0,43251.566,79872.445,0,0,0,61702.227,0,47322.23,0,0,0,0,65259.484,24305.178,0,0,71543.33,0,0,93576.22,95534.94,0,0,0,91961.3,66567.91,0,0,0,63153.414,0,85687.766,0,42557.17,0,
19799,749.2714086576955,4.3930235,,,,331,,,,,,,0,11959.678,0,32526.375,0,0,0,0,0,0,0,0,0,18738.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21078.586,0,
19803,212.16453093014493,4.3933754,,,,,,,,,,,7754.6006,9435.983,0,0,0,0,0,0,0,0,0,0,0,7883.734,0,10059.742,0,0,0,6550.938,0,0,6862.8223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4762.7363,
19805,252.15702896768042,4.393669,,,,,,,,,,,4011.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8263.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19806,230.17514460442698,4.3937483,,,,,,,,,,,6313.6147,7422.427,0,0,0,0,0,0,0,0,0,0,0,0,0,9162.796,0,0,0,6607.9536,0,0,0,0,0,0,0,0,0,0,0,0,2944.1914,0,0,0,0,0,0,
19808,455.17620267700505,4.394793,,,,331,,,,,,,5312.162,15001.665,0,39633.215,0,0,0,0,0,0,0,0,0,23456.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5181.927,0,0,0,0,0,30864.75,0,
19809,207.17441666136784,4.395806,,,,331,,,,,,,5027.109,15517.722,0,45574.01,0,0,0,0,0,0,0,0,0,23154.613,0,0,0,0,0,0,0,0,8072.3,7344.042,0,0,0,0,0,0,0,23348.213,0,0,0,0,0,31493.49,0,
19812,765.4783561533169,4.395815,,,,331,,,,,,,0,11619.623,0,31972.055,0,0,0,0,0,0,0,0,0,20338.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23912.982,0,
19814,147.04404559254297,4.396297,,,,51,,,,,,,0,0,0,0,5660.722,42212.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65259.93,0,0,0,0,0,0,0,0,0,60463.664,0,0,0,
19816,279.1080561443513,4.396337,,,,,,,,,,,0,0,0,77095.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19817,324.1442564365308,4.397182,,,,1052,,,,,,,0,0,0,0,0,0,13798.544,48462.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69050.0,0,0,0,0,0,0,28065.717,0,0,
19821,619.4204841348643,4.398642,,,,331,,,,,,,9299.606,32711.715,0,117277.23,0,0,0,0,0,0,0,0,0,56118.285,0,0,0,0,0,0,0,0,10834.457,0,0,0,0,0,0,0,0,8500.03,0,0,0,0,0,69614.66,0,
19826,488.1977085053012,4.4000583,,,,331,670,[M+NH4]+,,2,19826;19786,470.16383,0,0,0,45614.637,0,0,0,0,0,0,0,0,0,16623.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22083.627,0,0,0,0,0,24119.102,0,
19828,781.4735377840269,4.4010873,,,,331,,,,,,,0,9911.142,0,28134.229,0,0,0,0,0,0,0,0,0,17497.57,0,0,0,0,0,0,0,0,12261.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20162.617,0,
19840,552.229038497786,4.4017835,,,,,,,,,,,33019.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19841,656.2587765095229,4.4028964,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88806.01,0,0,0,0,0,0,0,0,0,
19843,471.22032078137926,4.406758,,,,857,666,[M+Na]+,,2,19661;19843,448.23119,10965.415,0,0,0,69428.35,19239.758,31074.207,8848.833,14702.835,0,6684.711,84250.98,0,0,0,3785.924,4933.135,26554.283,0,0,0,9566.854,21725.14,46440.574,160853.83,37822.938,0,0,139563.55,54077.254,17289.87,34789.766,49443.117,25504.182,0,28470.154,6950.3623,0,38462.21,
19847,477.246187056074,4.4100156,,,,,,,,,,,0,0,0,0,0,0,0,0,9325.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
