row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001145_01_01.mzML Peak area,1685365277_ALC_dbgi_001139_01_01.mzML Peak area,1685365277_ALC_dbgi_001143_01_01.mzML Peak area,1685365277_ALC_dbgi_001151_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001148_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001157_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001141_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001159_01_01.mzML Peak area,1685365277_ALC_dbgi_001149_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001147_01_01.mzML Peak area,1685365277_ALC_dbgi_001158_01_01.mzML Peak area,1685365277_ALC_dbgi_001177_01_02.mzML Peak area,1685365277_ALC_dbgi_001163_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001178_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001176_01_01.mzML Peak area,1685365277_ALC_dbgi_001174_01_01.mzML Peak area,1685365277_ALC_dbgi_001183_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001166_01_01.mzML Peak area,1685365277_ALC_dbgi_001187_01_01.mzML Peak area,1685365277_ALC_dbgi_001184_01_01.mzML Peak area,1685365277_ALC_dbgi_001169_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
13843,573.1941218703254,3.6231236,,,,1485,1057,[M+Na]+,,2,13843;13914,550.20516,0,55952.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20120.934,0,0,0,0,0,0,0,0,0,
13856,373.224784229712,3.6249225,,,,400,1055,[M+H]+,,3,13858;13857;13856,372.21749,0,0,0,0,0,0,374330.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13857,395.2064689037428,3.6249225,,,,400,1055,[M+Na]+,,3,13858;13857;13856,372.21749,0,0,0,0,0,0,231221.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13859,418.2832215897704,3.6249225,,,,400,,,,,,,0,0,0,0,0,0,88347.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13871,455.22496636353196,3.6289043,,,,,,,,,,,0,45957.81,7523.334,0,0,0,0,0,0,0,0,0,0,15546.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36939.953,0,0,0,0,0,0,
13872,383.1604759799246,3.630363,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42916.53,0,
13875,348.27434577360617,3.630948,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,42844.75,0,0,0,0,0,0,0,0,0,0,0,0,0,33125.3,0,0,51132.35,0,0,0,0,0,0,0,0,0,0,
13883,575.2104687926512,3.6314306,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22584.963,0,0,0,0,0,0,
13887,457.24096723177536,3.6329722,,,,,,,,,,,0,0,0,0,0,0,55058.27,15897.816,0,0,9092.398,0,0,11614.272,0,26039.906,0,0,0,17401.686,23771.076,0,0,0,0,0,8474.323,0,0,0,37797.227,16406.652,79208.164,14523.526,50435.08,10745.828,0,12594.316,0,
13888,411.1264383061382,3.6332328,,,,,,,,,,,0,0,0,0,0,0,0,174814.52,0,0,0,0,0,0,0,0,0,0,0,85984.125,0,0,0,0,0,0,166601.67,0,0,0,220060.14,0,0,0,0,97514.44,293172.2,0,0,
13899,501.142477086866,3.6360703,,,,1431,1068,[M+H]+,,2,13931;13899,500.1332,0,0,0,0,0,0,251625.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13903,922.29817634683,3.6369765,,,,,,,,,,,0,0,0,0,0,0,0,48336.664,0,0,0,0,0,0,0,0,0,0,0,0,46677.637,0,0,85885.09,0,0,46057.836,0,0,0,14242.225,0,0,0,9700.392,0,32403.79,0,0,
13904,344.1496840386629,3.637275,,,,,,,,,,,0,0,0,0,0,22564.021,0,74903.93,0,0,0,0,0,0,0,136370.56,0,0,0,26432.21,20142.387,0,0,43955.414,32247.95,0,39998.816,0,0,0,98664.28,72001.63,0,0,18560.219,0,0,119418.52,0,
13905,270.13373049272207,3.6373227,,,,0,,,,,,,0,0,0,0,0,19014.55,0,29743.746,0,0,0,0,0,0,0,289789.2,0,0,0,16080.193,13376.75,0,0,95800.92,0,0,25023.512,0,0,0,10280.536,0,0,0,8789.615,0,0,0,0,
13911,252.1232884543824,3.6379693,,,,0,1059,[M+H]+,,4,13911;13919;13913;13864,251.11627,0,0,0,0,0,123147.305,0,189329.89,0,0,0,0,0,0,0,1712290.0,0,0,0,116012.61,157183.3,0,0,436609.1,0,0,177086.3,0,0,0,123362.1,357394.5,0,0,118110.08,0,0,113686.73,0,
13914,568.2392386370647,3.6380107,,,,1485,1057,[M+NH4]+,,2,13843;13914,550.20516,0,92519.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14670.473,0,0,0,0,0,0,0,0,0,18528.78,0,0,0,0,0,17396.11,0,0,0,
13918,297.1813718425421,3.6389158,,,,0,,,,,,,0,0,0,0,0,5338.806,0,0,0,0,0,0,0,0,0,142619.52,0,0,0,6909.4053,0,0,0,17505.652,0,0,10079.634,0,0,0,0,19051.297,0,0,0,0,0,0,0,
13919,274.1050982235374,3.6389332,,,,0,1059,[M+Na]+,,3,13911;13919;13864,251.11627,0,0,0,0,0,0,0,9215.513,0,0,0,0,0,0,0,197901.14,0,0,0,0,0,0,0,29726.516,0,0,18371.715,0,0,0,0,15174.473,0,0,0,0,0,0,0,
13920,220.09705210238272,3.63899,,,,0,,,,,,,0,0,0,0,0,36777.207,0,56264.098,0,0,0,0,0,0,0,428612.4,0,0,0,28632.209,49507.113,0,0,122372.93,0,0,57064.203,0,0,0,28064.082,101345.17,0,0,34406.316,0,0,22346.203,0,
13922,250.10764240513745,3.6399426,,,,0,1065,[M-H2O+K]+,,2,13922;13910,229.15833,0,0,0,0,0,55230.79,0,99510.68,0,0,0,0,0,0,0,914532.56,0,0,0,45037.758,47969.574,0,0,132818.31,0,0,76839.586,0,0,0,45264.715,0,0,0,37389.957,0,0,52001.043,0,
13927,304.17575784043385,3.6409235,,,,1721,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89626.93,0,0,0,0,0,86780.59,0,
13932,568.3331009611728,3.642299,,,,352,1067,[M+NH4]+,,2,13932;13936,550.29931,0,9373.934,0,0,0,0,0,80818.695,0,20775.975,0,0,0,0,0,0,0,16007.145,0,31536.422,89389.94,0,0,0,0,0,0,57184.973,0,0,94217.44,0,25835.234,10617.666,0,0,0,95844.1,0,
13936,573.2885531481663,3.6432054,,,,352,1067,[M+Na]+,,2,13932;13936,550.29931,0,23267.352,0,0,0,25132.666,0,90494.66,0,29134.365,8418.603,0,0,0,0,0,8420.993,22666.475,0,42434.996,119448.7,0,0,0,59622.523,0,0,84369.414,0,0,115718.05,0,43712.523,18339.98,0,45520.383,41979.348,92632.195,0,
13937,527.2465339116416,3.6440325,,,,1998,1056,[M+Na]+,,2,13785;13937,504.25723,0,0,23863.51,0,0,0,0,9831.221,0,0,0,0,0,0,0,0,0,0,0,0,5486.0386,0,0,0,0,0,6805.571,0,0,0,0,0,79678.29,0,0,0,13920.469,0,0,
13938,498.1543319033464,3.6449833,,,,,,,,,,,0,0,0,0,0,0,0,47475.22,0,0,0,0,0,0,0,0,0,0,0,9962.072,12232.123,0,0,0,0,0,16925.959,0,0,0,56612.195,0,0,0,0,0,0,0,0,
13942,483.1292582291623,3.6467223,,,,1431,1068,[M-H2O+H]+,,1,13931,500.1332,0,0,0,0,0,39258.766,428733.62,87657.83,0,0,0,0,0,0,0,18643.129,0,0,0,219019.61,7052.66,0,0,0,146738.1,0,25489.383,0,0,0,57500.477,45064.99,27998.232,0,10351.495,64875.016,11744.623,155799.25,0,
13943,716.2771708857866,3.6467087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310939.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13947,452.1582230857375,3.6470702,,,,1762,,,,,,,0,0,0,0,0,0,1549611.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13950,945.2661279212678,3.6470478,,,,1764,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204536.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13955,546.1817122834193,3.6489885,,,,454,,,,,,,0,0,0,0,0,0,0,0,0,0,0,42863.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13968,523.1060287738458,3.6554656,,,,454,1051,[M-H2O+Na]+,,2,13674;13968,518.12716,0,0,0,0,0,0,0,0,0,0,0,125094.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13982,741.2025388065764,3.6583588,,,,105,1069,[M+H]+,,2,13951;13982,740.19505,0,0,0,0,0,0,0,0,0,0,0,0,0,372065.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13985,428.15559374834663,3.6592312,,,,,,,,,,,0,0,0,0,0,0,0,29203.678,0,0,0,0,0,0,0,45120.99,0,0,0,14675.342,0,0,0,28332.334,0,0,16779.89,0,0,0,34185.613,19838.93,0,0,16995.855,0,0,0,0,
13994,197.1173180653942,3.6622422,,,,,,,,,,,35525.285,29137.63,54136.824,67070.86,53510.09,44922.656,27209.248,36899.117,20908.24,30417.49,43785.03,15183.961,75432.87,21975.541,38648.44,53456.49,34071.188,48287.227,48008.31,37672.57,32521.598,19311.45,0,25530.691,44659.55,35066.812,30965.918,38930.39,17403.12,58833.434,49510.61,60089.727,71148.13,79696.89,22256.832,41438.395,58035.113,14848.216,68026.54,
13996,450.1757157422189,3.662928,,,,381,1071,[M+NH4]+,,2,13995;13996,432.14182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30979.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13998,287.0549876565919,3.6632504,,,,2231,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9608.038,0,0,22854.541,0,0,0,0,0,0,0,0,15998.138,0,0,0,0,0,0,245187.78,0,0,0,0,0,22403.582,
14000,759.3045395962943,3.6633942,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25548.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14009,413.2146302260385,3.6681626,,,,,,,,,,,11097.358,15056.409,0,37089.727,0,0,30340.434,0,13589.981,4836.34,0,0,8826.5205,0,13727.493,0,8098.145,8851.817,0,0,0,0,0,11958.071,0,0,0,6570.477,7030.146,0,0,0,15008.614,38278.957,8509.784,0,27179.729,0,0,
14010,625.2257232083678,3.6684697,,,,,,,,,,,0,0,0,10367.453,0,158353.06,0,0,0,0,0,0,0,0,0,0,0,0,0,78049.19,0,0,0,0,0,0,9346.757,0,0,0,0,0,0,0,0,0,0,0,0,
14017,621.1819097653873,3.669154,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58286.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14018,887.2002960804932,3.669154,,,,638,1072,[2M+Na]+,,2,14015;14018,432.10583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29457.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14019,603.2987482427174,3.6692507,,,,,,,,,,,0,37376.29,0,0,14400.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14759.275,0,0,0,0,0,0,
14021,650.22891578174,3.6696234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,94148.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14023,607.2508949079817,3.6717708,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20020.123,0,0,0,0,0,0,0,0,0,0,8737.141,0,9425.621,0,0,
14025,757.1977538728273,3.6727989,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,34311.426,0,0,0,0,0,0,28166.754,0,0,0,0,0,40223.59,0,0,0,0,0,0,0,76267.77,0,0,79508.61,0,
14031,501.1393075244266,3.6738493,,,,1431,1068,[M+H]+,,1,13931,500.1332,0,0,0,0,0,0,133148.3,0,0,0,0,0,0,0,0,0,0,0,0,186995.39,0,0,0,0,133148.14,0,17305.266,0,0,0,0,0,22196.672,0,8403.891,58494.0,10857.959,90553.95,0,
14032,354.24891966393017,3.6741512,,,,1840,1075,[M+NH4]+,,2,14032;14028,336.21499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25219.598,0,0,0,0,16453.984,0,0,115487.78,11916.973,0,0,0,0,0,25240.785,18167.637,27722.654,0,58530.78,14905.639,0,0,0,
14034,359.2040682578825,3.675255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21859.918,0,0,0,0,0,0,0,56587.45,0,0,0,0,0,0,0,21539.09,27110.262,0,41265.367,16467.627,0,0,0,
14051,769.2679164931662,3.6820178,,,,,,,,,,,0,0,0,0,0,30986.463,0,0,0,0,12428.007,0,5462.79,0,15534.651,0,0,5880.0933,0,0,0,0,0,12855.298,0,0,0,0,0,0,0,0,42681.25,0,39803.473,18500.48,11092.832,0,0,
14057,522.1605556444244,3.6843004,,,,,,,,,,,0,36951.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14061,764.3124035952297,3.6859405,,,,,,,,,,,0,0,0,0,0,20317.027,10271.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35239.14,0,0,0,0,0,0,0,0,64102.766,0,55388.066,9448.307,0,0,0,
14062,634.2710615818858,3.6861517,,,,1815,1077,[M+NH4]+,,2,14082;14062,616.23734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34165.69,0,0,0,0,0,0,0,0,0,0,0,0,0,46206.81,0,0,0,0,
14066,448.2180413051849,3.687147,,,,689,1081,[M+NH4]+,,3,14140;14066;14139,430.1841,0,0,142958.28,0,7387.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14067,437.1923260838885,3.6873379,,,,1638,,,,,,,0,0,0,0,0,161585.17,0,52859.473,0,0,0,0,0,0,0,22756.545,0,0,0,11866.635,429715.6,0,0,13659.693,0,0,0,0,0,0,47617.926,14122.828,0,0,127805.34,0,37036.008,0,0,
14069,724.2274675489922,3.6892402,,,,,,,,,,,0,0,0,0,0,143184.44,0,0,0,0,0,0,0,0,0,0,0,0,0,173358.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127943.38,0,0,0,
14072,577.225061953199,3.6893115,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112185.3,0,0,0,0,0,0,
14078,320.1496049224104,3.691129,,,,,,,,,,,0,0,0,0,0,146549.8,0,1015552.3,0,0,0,0,0,0,0,0,0,0,0,82793.98,397678.38,0,0,640002.5,0,0,607528.06,0,0,0,288079.03,669167.06,0,0,315396.94,0,0,587951.6,0,
14084,433.1131529644103,3.6919649,,,,2231,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,174825.08,0,0,44393.88,0,0,0,0,0,0,0,7639.6514,32439.766,0,0,0,0,0,0,507584.25,0,0,0,0,0,43196.887,
14097,438.2337872329676,3.6940768,,,,,,,,,,,0,0,0,0,0,0,0,6290.245,0,0,0,0,0,0,0,52677.555,0,0,0,0,0,0,0,164448.53,23127.734,0,0,0,0,0,39423.258,61976.86,26290.562,0,31351.645,0,0,0,0,
14106,439.15785950385026,3.6951911,,,,334,,,,,,,0,3880.2605,0,0,0,0,0,0,0,0,0,0,0,0,15835.796,0,0,0,0,0,0,0,0,0,71076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14107,434.2021839579136,3.6958408,,,,334,,,,,,,0,4147.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,30710.55,0,0,0,0,0,0,0,0,45986.566,0,245561.34,0,0,0,0,0,0,0,0,0,0,0,0,
14108,338.279775858586,3.695996,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,90486.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14110,434.10814678849556,3.6961145,,,,1318,1080,[M+NH4]+,,3,14110;14109;14111,416.07423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30409.22,0,0,0,0,0,0,0,0,0,
14123,424.2179126929873,3.7054434,,,,657,1082,[M+NH4]+,,2,14121;14123,406.18405,0,0,5266.4023,0,0,0,0,0,45702.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14132,611.1401301547538,3.7079854,,,,,,,,,,,0,0,0,0,0,0,0,736658.56,0,0,0,0,0,0,0,396917.0,0,0,0,0,750450.2,0,0,809667.94,398343.12,0,0,0,0,0,214001.47,404994.5,0,0,602458.3,0,0,27879.662,0,
14135,429.1529130590643,3.7085884,,,,2337,,,,,,,0,0,0,0,0,101506.555,0,49592.094,0,0,0,0,0,0,0,0,0,0,0,32493.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43796.402,0,0,0,
14139,453.17347960334587,3.711708,,,,689,1081,[M+Na]+,,3,14140;14066;14139,430.1841,0,0,93255.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14149,429.2045777341975,3.7142577,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31876.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14151,456.280453590117,3.7162416,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,17163.037,65350.457,0,0,0,0,6920.0264,19952.643,0,0,29401.992,0,0,0,0,0,120191.24,0,0,0,0,0,0,0,0,0,
14163,428.2493711734101,3.7186112,,,,1969,1084,[M+NH4]+,,2,14190;14163,410.21545,0,0,0,0,0,39632.492,0,311637.56,0,0,0,0,0,174556.4,449094.62,30654.371,0,99583.16,12127.538,122944.49,408253.53,0,0,938903.06,7543.3774,0,202524.56,0,0,578590.6,0,0,9139.585,0,0,6922.648,554453.2,55681.9,0,
14167,397.1835201792553,3.71993,,,,,,,,,,,0,0,0,8236.353,0,15835.062,42582.707,15111.4375,0,0,0,0,0,0,0,0,0,0,0,21778.322,31993.059,3531.2217,0,9591.697,42919.88,0,34973.664,0,0,0,26815.705,0,8307.114,0,40968.168,98592.05,57061.3,0,0,
14168,483.2201700827048,3.720211,,,,1083,1083,[M+Na]+,,2,14170;14168,460.23088,0,0,0,7183.206,0,0,0,0,0,7713.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36998.566,0,0,0,0,0,0,0,0,0,0,0,
14169,609.1246619370746,3.7203724,,,,,,,,,,,0,0,0,0,0,0,0,62758.98,0,0,0,0,0,0,0,26600.258,0,0,0,0,72351.59,0,0,40192.19,33457.125,0,0,0,0,0,15423.294,0,0,0,29485.42,0,0,0,0,
14170,461.2380740182919,3.720558,,,,1083,1083,[M+H]+,,1,14168,460.23088,7530.784,0,0,23678.64,0,0,0,0,0,26065.52,0,0,13857.652,0,41409.293,0,0,0,0,0,0,0,0,0,0,0,8639.711,88816.41,0,0,0,0,0,0,0,0,0,0,0,
14176,527.2463616665998,3.722243,,,,1593,1085,[M+Na]+,,2,14176;14181,504.25726,0,0,7358.74,0,0,0,185980.14,18940.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14127.9795,0,0,0,0,0,0,0,0,0,42733.703,0,0,
14177,317.06578976026964,3.7228508,,,,1016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151579.58,0,0,0,0,0,0,
14178,463.12393929508687,3.7228508,,,,1016,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422442.97,0,0,0,0,0,0,
14180,348.21708577899767,3.7239013,,,,657,,,,,,,0,0,0,0,0,0,0,0,22549.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14181,522.2912005716119,3.724495,,,,1593,1085,[M+NH4]+,,2,14176;14181,504.25726,0,0,6467.5557,0,0,0,303038.53,22139.822,0,0,0,0,0,0,0,0,0,0,0,0,15106.399,0,0,0,0,0,13089.323,0,0,0,0,0,0,0,0,0,39033.86,0,0,
14190,433.20457870563615,3.7275388,,,,1969,1084,[M+Na]+,,2,14190;14163,410.21545,0,0,0,0,0,17719.69,0,19382.941,0,0,0,0,0,47236.336,135022.34,0,0,25306.15,0,18919.598,53961.69,0,0,100736.05,0,0,38153.348,0,0,102796.07,0,0,0,0,0,12614.208,153549.44,8784.355,0,
14199,287.05424977910627,3.7289634,,,,951,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,71246.9,0,0,0,0,0,0,19470.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14201,313.1583369526461,3.7294781,,,,,,,,,,,0,0,0,0,0,17626.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51697.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14204,392.22795703264046,3.730119,,,,,,,,,,,0,33443.215,4174.2954,31909.31,0,36309.56,61665.473,27747.895,11692.658,28023.635,0,0,13959.759,0,8768.744,0,0,0,0,51167.19,33847.71,0,0,38209.363,39879.26,0,28479.826,7614.525,0,0,34397.78,0,14427.185,0,94958.375,220697.61,52232.746,0,0,
14223,856.3808548896862,3.7341776,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43153.656,0,0,0,0,0,0,
14226,483.1284966033675,3.7351964,,,,,,,,,,,0,0,0,0,0,44533.625,0,0,0,0,0,0,0,0,0,17224.666,0,0,0,0,0,0,0,0,0,0,16418.818,0,0,0,0,0,15132.5625,0,0,0,9104.348,0,0,
14237,286.16514823807825,3.736245,,,,1227,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483824.66,0,0,305949.84,0,0,349942.03,0,
14241,176.07083165770308,3.7371023,,,,53,1089,[M+Na]+,,2,14228;14241,153.08565,0,0,0,0,0,17447.871,0,9179.414,0,0,0,0,0,0,0,129398.03,0,0,0,0,9578.004,0,0,12863.619,0,0,4639.2974,0,0,0,7614.1533,49469.973,0,0,0,0,0,0,0,
14247,935.2246873992154,3.7392657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33492.62,0,0,0,0,0,0,0,35989.88,0,0,0,0,0,0,0,34112.773,0,0,0,0,0,0,0,
14252,151.039111067796,3.7397912,,,,1940,,,,,,,0,0,0,0,0,0,133723.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147371.31,0,0,319483.34,0,0,177987.48,0,
14254,263.0892246281888,3.7399127,,,,1227,1091,[M+Na]+,,2,14254;14232,240.10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191284.61,0,0,189140.95,0,0,139159.2,0,
14257,484.1453205461363,3.7407668,,,,1335,1100,[M+NH4]+,,2,14257;14306,466.11147,0,0,0,0,0,0,0,0,0,0,0,88087.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4593.9604,0,0,0,0,0,0,0,0,0,0,
14268,368.13436762611684,3.7416291,,,,,,,,,,,0,0,0,0,0,17268.914,0,120720.24,0,0,0,0,0,0,0,72173.49,0,0,0,43016.652,25341.242,0,0,31094.291,0,0,57205.453,0,0,0,163374.6,25180.666,0,0,0,0,0,203965.64,0,
14271,495.2223096676479,3.7418146,,,,193,1099,[M-H2O+H]+,,2,14313;14271,512.22568,0,105905.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14273,558.2906684244676,3.7418146,,,,193,,,,,,,0,40769.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14276,501.13886895483955,3.7421875,,,,462,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8538.977,54651.62,0,
14278,592.2237211454587,3.742539,,,,1953,1096,[M+NH4]+,,2,14280;14278,574.18993,0,0,0,0,0,0,0,0,0,0,0,0,30467.666,0,8653.021,0,7017.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6929.6543,
14280,597.1791802220818,3.7434928,,,,1953,1096,[M+Na]+,,2,14278;14280,574.18993,0,0,0,0,0,0,0,0,0,0,0,0,20130.562,0,7693.554,0,4152.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14282,441.17345907364387,3.7435954,,,,,,,,,,,0,33816.73,0,0,0,0,0,0,33754.8,14106.417,0,136368.5,13792.742,13111.999,0,0,0,0,0,22593.803,0,0,0,0,105976.14,9772.224,10775.96,0,39226.887,0,0,0,6029.719,0,0,0,0,84271.75,0,
