row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,
6588,247.13283015463807,4.1191783,,,,844,,,,,,,0,82153.78,0,70212.48,0,13936.827,0,0,5331.2217,0,9038.198,116550.21,25374.322,15310.6045,43186.92,3992.72,6350.852,9182.275,
6599,408.2226773622134,4.1241493,,,,675,574,[M+NH4]+,,2,6599;6607,390.18878,0,0,0,0,0,38906.2,0,0,0,0,0,0,0,0,0,0,7950.171,0,
6612,325.0916681666446,4.1356287,,,,157,,,,,,,0,0,0,0,0,0,0,0,0,5174.7065,0,92118.63,0,0,0,0,0,0,
6615,471.2200287147895,4.140965,,,,,,,,,,,0,14882.46,0,0,0,0,0,0,0,0,0,11091.459,0,0,0,9471.947,0,0,
6626,847.262236054261,4.148059,,,,573,,,,,,,0,0,0,0,0,0,0,0,0,0,0,35451.34,0,0,0,0,0,0,
6638,430.17081388108625,4.155391,,,,111,577,[M+NH4]+,,3,6639;6640;6638,412.13653,0,6994.3574,0,3967807.0,0,1090881.2,1442277.6,0,3683.2817,0,0,5032453.0,0,12150.289,0,0,0,904747.56,
6639,451.0992541802875,4.15605,,,,111,577,[M+K]+,,3,6639;6640;6638,412.13653,0,0,0,67651.27,0,15221.444,26532.29,0,0,0,0,101483.73,0,0,0,0,0,13259.243,
6640,435.12570660984136,4.157372,,,,111,577,[M+Na]+,,3,6639;6640;6638,412.13653,0,0,0,1084271.9,0,253899.33,420263.5,0,0,0,0,1621300.4,0,0,0,0,0,209302.5,
6641,458.2015971901992,4.157372,,,,111,,,,,,,0,0,0,114802.25,0,93574.85,98288.39,0,0,0,0,139599.17,0,0,0,0,0,80836.586,
6645,439.2303041914187,4.1606374,,,,334,,,,,,,0,418895.2,257061.36,3444.104,0,91601.15,15277.073,12063.367,154403.2,0,105552.164,2956.5469,177585.44,19917.1,156517.73,39859.88,150049.47,54536.996,
6647,543.1832128743567,4.160774,,,,799,578,[M+Na]+,,2,6647;6659,520.19411,0,30794.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6653,547.3089562057504,4.1664405,,,,,,,,,,,28985.574,0,0,15239.47,0,0,36338.547,0,0,0,0,37562.883,74893.055,0,41885.65,19824.178,0,4042.7964,
6659,538.2280496836279,4.1715584,,,,799,578,[M+NH4]+,,2,6647;6659,520.19411,0,61409.504,0,30989.225,0,0,0,0,0,0,0,19642.816,0,0,0,0,0,0,
6663,455.3515966062824,4.1776857,,,,157,,,,,,,0,0,0,0,0,0,0,0,0,0,0,88158.73,0,0,0,0,0,0,
6665,221.1899470756657,4.1781664,,,,193,,,,,,,0,97558.6,0,0,0,0,0,0,20640.27,0,5021.427,0,0,0,0,16530.666,0,0,
6666,488.2129628217287,4.1797986,,,,,,,,,,,0,0,0,27270.58,0,0,43745.78,0,0,0,0,27537.676,0,0,0,0,0,0,
6667,161.13246965152888,4.181145,,,,269,,,,,,,12261.233,8817.699,9674.574,0,0,155115.67,33142.453,0,6397.0107,5970.5063,31639.672,26554.426,0,21261.516,0,0,63803.562,6807.984,
6675,179.14300234074196,4.1871076,,,,269,,,,,,,37742.555,21389.637,24542.662,177822.72,0,454695.9,97517.875,0,18865.71,19419.682,92072.836,76503.52,0,62869.92,8239.916,0,183582.53,21517.064,
6679,215.16419267314322,4.1875896,,,,269,,,,,,,20691.88,0,14008.373,98957.32,0,254475.55,58254.34,0,10452.327,11507.843,53005.082,42447.336,0,35444.9,0,0,102556.23,11751.63,
6682,377.2168507545155,4.187942,,,,269,586,[M+H]+,,1,6684,376.20959,17675.223,0,11873.957,91861.664,0,235954.5,55317.03,0,9034.978,9921.3545,61954.723,39149.582,0,30989.883,0,0,114068.15,8879.407,
6683,422.2748161068826,4.18858,,,,269,584,[2M+ACN+Na]+,,2,6678;6683,179.12466,16538.818,0,12329.067,0,0,169248.81,46892.066,0,8025.0063,13344.25,53598.76,13009.551,0,33610.242,6938.2295,0,97358.67,10500.825,
6684,399.19892444467473,4.188657,,,,269,586,[M+Na]+,,3,6684;6682;6686,376.20959,133468.5,45060.676,72684.805,219212.12,0,811637.1,295706.62,24008.898,64605.72,112075.65,319091.88,166163.89,0,228941.34,48044.16,25360.428,536081.2,97013.25,
6686,415.1726382621352,4.189208,,,,269,586,[M+K]+,,2,6684;6686,376.20959,8260.495,0,0,0,0,42779.523,17582.104,0,0,5643.078,19792.129,0,0,14758.5205,0,0,31375.273,6545.7383,
6698,394.2436113026051,4.1974673,,,,,,,,,,,14925.218,0,22625.365,0,0,201174.66,50460.51,0,13845.55,12479.915,119251.734,33263.523,0,24547.18,0,0,148671.4,9284.606,
6708,835.3394655512545,4.2198033,,,,77,588,[M+H]+,,1,6711,834.33219,0,3912.4956,0,0,0,0,0,0,0,20320.646,8104.026,0,0,0,0,0,5425.7773,4583.9004,
6714,437.34145665929935,4.2266088,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,68250.46,16745.338,0,0,3884.9695,0,0,
6717,914.4952469397161,4.227255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136931.62,0,0,
6718,494.29592079859685,4.2279973,,,,328,,,,,,,0,69422.36,0,0,0,0,0,0,5330.0566,0,0,38898.06,6497.1807,0,7160.976,194063.52,0,0,
6719,919.4504997230714,4.2291436,,,,328,589,[2M+Na]+,,3,6719;6727;6720,448.23066,0,42361.19,0,0,0,0,0,0,0,0,0,20609.148,0,0,0,155564.14,0,0,
6720,487.1933400243467,4.2293496,,,,328,589,[M+K]+,,4,6733;6719;6727;6720,448.23066,0,60942.348,0,0,0,0,0,0,0,0,0,26485.504,0,0,3905.729,78788.84,0,0,
6725,1114.9820028967606,4.233119,,,,,,,,,,,0,0,0,9561.686,0,0,0,0,0,0,0,12764.299,0,0,0,0,0,0,
6726,393.1882752180725,4.2346134,,,,,,,,,,,4776.0303,0,0,24966.896,0,0,12261.049,7053.775,13807.926,0,0,24212.004,9088.414,15366.265,0,0,15743.055,0,
6727,466.2649004579713,4.234631,,,,328,589,[M+NH4]+,,4,6733;6719;6727;6720,448.23066,17790.6,2881031.8,8029.054,47163.33,0,13281.875,9879.853,13672.697,137720.88,0,89564.71,763476.9,75468.92,75652.21,82213.9,3994651.2,103168.445,5938.743,
6732,527.2464951693757,4.2452846,,,,193,590,[M+Na]+,,2,6732;6759,504.25656,0,10507.642,0,0,0,0,0,0,6352.923,0,0,0,0,0,0,35603.395,0,0,
6733,471.21995428459644,4.2478356,,,,328,589,[M+Na]+,,3,6733;6727;6720,448.23066,0,743507.2,0,17113.348,0,0,0,0,0,0,22031.12,300882.88,35141.426,0,33638.418,662057.5,17689.252,0,
6736,533.2355998605627,4.249401,,,,,,,,,,,0,32166.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6745,171.06507058780622,4.2588,,,,136,,,,,,,0,0,0,343169.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6746,189.0756611707482,4.2588,,,,136,,,,,,,0,0,0,456634.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6747,287.0548558057619,4.2588,,,,136,,,,,,,0,0,0,78644.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6748,475.12346023824085,4.2588,,,,136,593,[M+H]+,,3,6749;6748;6750,474.11599,0,0,0,762908.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6749,497.1052608485247,4.2588,,,,136,593,[M+Na]+,,3,6748;6749;6750,474.11599,0,0,0,312442.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6755,553.398462019847,4.260046,,,,365,595,[M+Na]+,,2,6763;6755,530.40923,0,0,0,0,0,0,0,0,0,271559.47,0,0,0,0,0,0,0,0,
6759,487.25254780500353,4.271812,,,,193,590,[M-H2O+H]+,,1,6732,504.25656,0,53904.81,0,0,0,0,0,0,4967.425,0,0,0,0,0,0,10512.873,0,0,
6760,130.08655741098025,4.2719107,,,,365,,,,,,,0,0,0,0,0,0,0,0,0,3632747.5,0,0,0,0,0,0,0,0,
6761,266.21181149502974,4.2719107,,,,365,,,,,,,0,0,0,0,0,0,0,0,0,2.8393708E7,0,0,0,0,0,0,0,0,
6763,531.4164934109342,4.2719107,,,,365,595,[M+H]+,,2,6763;6755,530.40923,0,0,0,0,0,0,0,0,0,2541263.8,0,0,0,0,0,0,0,0,
6777,325.09173168831,4.2933464,,,,24,,,,,,,0,92834.53,0,179730.72,0,0,0,0,0,0,0,0,101376.75,0,111625.07,0,0,0,
6779,471.2203231864796,4.294369,,,,220,,,,,,,4443.8267,0,0,6684.711,0,0,0,0,39404.754,0,0,3785.924,0,23195.703,0,0,9868.403,0,
6782,527.2448504497687,4.294715,,,,551,,,,,,,0,105668.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6783,437.3413124861428,4.295988,,,,24,,,,,,,0,202525.16,0,0,0,0,0,0,0,0,0,0,0,0,18547.016,0,0,0,
6792,455.3517455941638,4.305665,,,,24,,,,,,,0,266437.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6807,382.20727532563683,4.3324637,,,,288,600,[M+NH4]+,,2,6806;6807,364.1734,0,0,0,58110.406,0,0,0,0,17975.602,0,0,0,0,0,0,0,0,0,
6808,520.2757190898941,4.3366895,,,,1024,601,[M+NH4]+,,2,6812;6808,502.24191,0,35285.52,0,0,0,0,0,0,0,0,0,0,4380.2305,0,0,0,0,0,
6809,237.14857038100396,4.337084,,,,,,,,,,,16166.689,9969.83,24426.857,17898.303,0,14518.288,37407.785,26340.316,20937.068,17655.057,15578.241,24645.588,19616.178,10542.578,23271.123,11195.483,17230.615,28294.854,
6818,883.5050210416774,4.3517146,,,,389,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16489.814,0,0,
6820,163.03904934211397,4.3533893,,,,341,,,,,,,0,131778.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6827,402.1765909517637,4.3613834,,,,194,,,,,,,0,40010.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6830,395.2044621875142,4.362605,,,,194,603,[M+Na]+,,2,6825;6830,372.21517,0,46592.062,0,7571.2495,0,0,0,0,0,0,0,0,18630.053,0,17745.705,11068.405,0,0,
6835,409.3466101624254,4.3707123,,,,389,,,,,,,0,14708.125,16168.477,0,0,0,0,0,0,53549.832,0,0,34578.09,0,25238.598,25804.086,0,0,
6838,309.1179784046014,4.3732276,,,,389,,,,,,,0,0,34103.832,8078.59,0,0,0,0,0,122121.75,0,0,72565.914,0,54356.1,66590.93,0,0,
6842,279.1075541628224,4.375649,,,,389,,,,,,,0,7999.6104,22822.482,9213.543,0,0,0,0,0,86663.586,0,0,47359.18,0,36546.438,66655.336,0,0,
6847,960.5524697762567,4.3775773,,,,389,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17693.355,0,14972.868,10706.989,0,0,
6852,442.2651203667021,4.379783,,,,470,606,[M+NH4]+,,3,6867;6852;6911,424.23115,39324.13,8964.805,0,8680.816,0,0,5555.777,0,0,0,0,115052.77,0,0,9936.811,0,0,0,
6854,293.12311864877745,4.3803835,,,,389,,,,,,,0,14600.481,44152.887,9458.917,0,0,0,0,0,164852.23,0,4725.1104,91827.56,0,70404.086,51263.746,0,0,
6855,397.31018108194087,4.3814893,,,,389,,,,,,,0,0,9497.281,0,0,0,0,0,0,38683.62,0,0,21938.996,0,15461.023,15150.021,0,0,
6860,579.1499436636169,4.383014,,,,194,,,,,,,0,194000.84,0,0,0,0,0,0,97206.53,0,11472.514,0,0,0,6986.79,39482.18,0,0,
6863,473.36221242863695,4.383722,,,,389,,,,,,,0,0,10968.526,0,0,0,0,0,0,37645.727,0,0,24001.863,0,18181.783,15636.508,0,0,
6865,619.420609476867,4.384798,,,,389,,,,,,,0,9299.606,32711.715,0,0,0,0,0,0,123646.6,0,0,69614.66,0,56118.285,38604.965,0,0,
6866,751.4628836274856,4.384798,,,,389,,,,,,,0,9012.204,35764.14,0,0,0,0,0,0,163868.12,0,0,88391.56,0,69834.48,44149.082,0,0,
6870,601.4102278467478,4.386995,,,,389,,,,,,,0,0,14426.829,0,0,0,0,0,0,48690.387,0,0,31414.545,0,24472.613,16447.54,0,0,
6872,466.264965623903,4.3896046,,,,,,,,,,,13246.032,0,0,8702.873,0,0,8991.028,6563.451,45018.875,0,6078.0176,4817.3784,0,34265.234,0,0,11426.115,0,
6873,437.34170988659946,4.390067,,,,389,,,,,,,0,15574.061,118595.516,137364.08,0,0,0,0,0,509674.06,0,10844.894,285927.38,0,210386.69,215233.92,0,0,
6874,455.3521340686799,4.390067,,,,389,,,,,,,0,32261.484,158525.58,181316.55,0,0,0,0,0,679609.5,0,14717.128,416211.84,0,312940.06,282334.66,0,0,
6889,765.478356153317,4.395815,,,,389,,,,,,,0,0,11619.623,0,0,0,0,0,0,31972.055,0,0,23912.982,0,20338.062,0,0,0,
6910,552.229038497786,4.4017835,,,,,,,,,,,0,33019.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6911,447.22030965643546,4.402248,,,,470,606,[M+Na]+,,2,6852;6911,424.23115,6549.4697,5542.558,0,5937.689,0,0,0,0,0,0,0,64708.254,0,0,0,0,0,0,
6927,144.10258756582314,4.4399595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2344419.8,0,0,0,0,0,0,0,0,
6932,559.4496699983046,4.4399595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1217350.8,0,0,0,0,0,0,0,0,
6935,581.4317345832335,4.450801,,,,91,,,,,,,0,0,0,0,0,0,0,0,0,160267.72,0,0,0,0,0,0,0,0,
6941,603.2777638354728,4.4663224,,,,,,,,,,,0,21833.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6951,454.2648157252197,4.4925537,,,,,,,,,,,0,10578.346,0,9590.134,0,19137.527,11187.72,8033.7783,0,0,0,22323.0,14053.636,0,12193.939,40480.707,0,22315.756,
6953,459.2200433702348,4.4983273,,,,,,,,,,,0,8302.104,0,6030.3945,0,0,0,0,0,0,0,7159.587,14361.034,0,13204.493,36172.33,0,0,
6959,576.1957207548668,4.5094404,,,,682,,,,,,,0,0,0,0,0,0,0,0,0,17006.727,0,0,0,0,0,0,0,0,
6964,539.2830203116195,4.5154366,,,,801,,,,,,,0,24342.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6966,1092.5952787410886,4.5162086,,,,,,,,,,,0,30836.479,0,0,0,0,0,0,0,61384.098,0,0,6566.9214,0,0,0,0,0,
6973,531.3506052963434,4.527813,,,,,,,,,,,0,0,7737.7803,0,0,0,0,0,0,59048.285,0,0,5673.217,0,0,0,0,0,
6979,1097.5498648253547,4.5372195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10348.992,0,0,0,0,0,0,0,0,
6983,278.21123205228395,4.5580654,,,,263,,,,,,,0,44965.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6992,603.2771719335677,4.582911,,,,19,,,,,,,0,32054.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7013,580.2965453946852,4.612274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,20734.504,0,0,0,0,0,15251.439,0,
7022,391.1366467166126,4.6417947,,,,204,624,[M+Na]+,,2,7023;7022,368.14755,0,0,0,72393.9,0,6354.8564,8171.3604,0,0,0,0,80933.79,0,0,0,0,0,0,
7023,386.181488605557,4.642334,,,,204,624,[M+NH4]+,,3,7019;7023;7022,368.14755,0,0,0,22782.805,0,0,0,0,0,0,0,28356.15,0,0,0,0,0,0,
7029,437.21487853213125,4.6665955,,,,363,625,[M+Na]+,,2,7029;7027,414.22567,0,9392.042,0,9203.678,0,0,0,0,9613.632,0,8809.337,10056.62,15512.918,0,33245.21,0,9410.739,5141.3496,
7030,531.3506824625737,4.667641,,,,,,,,,,,9900.367,190940.75,6112.6865,76787.33,0,5488.7,15846.916,9408.342,0,9434.935,0,32248.219,55472.137,0,68503.2,24790.553,0,0,
7039,242.11756007840685,4.7047863,,,,474,630,[M-H2O+H]+,,3,7039;7044;7040,259.12089,0,0,0,0,0,0,0,0,0,0,0,0,211694.22,0,24696.574,0,0,0,
7040,282.11007961302835,4.7047863,,,,474,630,[M+Na]+,,2,7039;7040,259.12089,0,0,0,0,0,0,0,0,0,0,0,0,121847.516,0,18845.854,0,0,0,
7042,509.23620981314934,4.705131,,,,,,,,,,,0,28136.0,0,5752.78,0,0,0,0,0,0,0,6098.121,0,0,0,0,0,0,
7045,504.28050946574587,4.7063575,,,,,,,,,,,0,18893.094,0,11477.093,0,15643.681,0,0,0,0,0,20653.316,0,5900.696,0,0,0,8920.4795,
7046,353.1571283190999,4.7064705,,,,,,,,,,,7198.8623,0,0,22466.547,0,0,6237.5054,0,0,0,0,11694.305,0,0,0,0,0,0,
7047,420.22296246611245,4.70658,,,,,,,,,,,0,0,0,17021.787,0,0,0,0,0,0,0,33201.965,0,0,0,0,0,0,
7052,418.2436964133663,4.7237425,,,,5,634,[M+NH4]+,,3,7054;7057;7052,400.20975,0,0,0,0,0,27546.69,0,0,0,0,0,0,0,0,0,0,5444.4473,0,
7056,221.15365769620618,4.724767,,,,5,,,,,,,0,0,0,0,0,78308.2,0,0,0,0,0,0,0,8381.827,0,0,15845.499,0,
7057,423.1990248755009,4.724767,,,,5,634,[M+Na]+,,3,7054;7057;7052,400.20975,0,0,0,0,0,107112.11,0,0,0,0,0,0,0,15553.7,0,0,32830.63,0,
7059,237.07583366038426,4.7299223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7895.0317,0,84002.82,0,0,0,
7067,603.2777066636233,4.7365017,,,,641,637,[M+Na]+,,3,7067;7072;7070,580.28861,0,89338.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7076,385.25615734672397,4.7609744,,,,,,,,,,,10523.092,23083.479,0,21991.701,0,9152.537,8819.372,5451.814,0,0,5248.7637,13807.817,30849.643,38868.04,44282.082,0,0,14796.666,
7077,345.2636208375955,4.762305,,,,422,,,,,,,8673.05,12888.105,0,8688.256,0,6707.0605,5955.0625,4308.5547,0,0,0,6768.8164,13755.265,15622.302,20426.168,62585.508,0,12079.134,
7084,1152.1635877797314,4.767316,,,,261,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,259995.45,0,0,0,0,
7095,449.1418229125344,4.784061,,,,861,638,[M+Na]+,,2,7095;7097,426.15273,0,0,0,9605.52,0,0,0,0,0,0,0,27073.592,0,0,0,0,0,0,
7101,441.1514990221808,4.7929535,,,,187,640,[M+K]+,,3,7101;7107;7108,402.18889,0,41964.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7106,284.0976407412488,4.7954364,,,,187,,,,,,,0,62859.676,0,0,0,0,0,0,0,0,0,11866.245,0,0,0,0,0,0,
7107,425.17842161601857,4.796027,,,,187,640,[M+Na]+,,3,7101;7107;7108,402.18889,0,468811.4,0,0,0,0,0,0,0,0,0,35118.832,8202.515,6224.2837,9260.858,34197.895,0,0,
7108,420.2229574546996,4.797771,,,,187,640,[M+NH4]+,,3,7101;7107;7108,402.18889,0,1334129.9,7776.6895,14694.089,0,0,40065.508,0,7372.8887,0,6452.92,271745.0,60238.82,17214.465,60566.39,74219.06,0,0,
7111,448.25424942373354,4.8023076,,,,187,,,,,,,0,58657.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7130,266.1726743897258,4.854386,,,,,,,,,,,3790.6973,18846.975,10429.613,0,9964.876,0,6029.6343,0,0,12737.668,0,18828.66,13957.899,45083.17,23278.549,22943.787,3979.474,3804.5544,
7133,1155.1518462383042,4.854555,,,,650,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,160038.47,0,0,0,0,
7136,226.1801642880963,4.8550167,,,,972,,,,,,,15857.859,21517.838,35799.496,11620.701,39152.69,10695.384,16919.555,9610.138,10470.169,12859.285,13885.077,46201.57,26064.283,36942.832,35799.71,28587.156,12726.422,16249.784,
7138,385.25610806423765,4.857233,,,,205,644,[M+Na]+,,3,7128;7138;7127,362.26689,0,11065.103,0,5000.43,0,3035.8306,0,0,0,0,0,5073.1167,15370.507,16136.726,22793.52,165585.67,0,4878.751,
7151,855.1177951041313,4.8841987,,,,131,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,52967.75,0,0,0,0,
7155,1139.8215915811359,4.8841987,,,,131,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,785024.4,0,0,0,0,
7159,1147.1480386140988,4.8917675,,,,131,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,53267.73,0,0,0,0,
7163,246.24284486815014,4.900927,,,,,,,,,,,0,0,110630.04,0,3543.7295,4626.8965,0,0,4500.492,0,0,8421.408,0,10130.961,0,17230.77,0,0,
7171,439.3572133883337,4.9046183,,,,271,,,,,,,0,0,4775.107,0,0,0,0,0,0,32462.953,0,0,30782.078,0,27991.86,25560.156,0,0,
7183,420.2228765286989,4.964538,,,,,,,,,,,0,0,0,11577.8955,0,0,27875.55,0,3529.4219,0,0,10331.058,5169.5796,0,16722.838,6603.381,0,0,
7187,504.2805216546601,4.971311,,,,,,,,,,,0,17984.78,0,0,0,7620.07,4366.125,0,4790.9507,5899.9077,0,4969.657,0,0,0,0,0,0,
7193,262.2376750047018,5.0023026,,,,,,,,,,,0,0,119859.53,0,0,0,0,0,0,0,0,7680.2144,0,0,0,11662.091,0,0,
7200,473.28512791841877,5.0185857,,,,42,,,,,,,0,0,0,0,0,0,9827.012,0,20334.22,0,37729.285,0,0,0,0,0,0,0,
7201,179.14309115680499,5.019378,,,,42,649,[M-2H2O+H]+,,2,7199;7201,214.15698,10434.071,30457.592,18414.027,23806.05,0,9284.408,47017.91,5258.2607,58305.05,18774.531,101039.86,19381.975,0,0,39703.7,12031.821,23305.27,23749.291,
7231,181.12236174804255,5.164639,,,,,,,,,,,0,21210.54,24017.004,26982.965,0,45035.598,64117.8,13328.948,24753.62,0,35090.312,35487.715,43974.297,17594.277,38121.24,45657.945,25649.523,27475.916,
7236,1198.1513918910732,5.179121,,,,582,,,,,,,0,0,0,39790.75,0,0,0,0,0,0,0,53696.414,0,0,0,0,0,0,
7244,228.10193510712784,5.2410226,,,,,,,,,,,0,0,0,0,0,0,0,0,23778.385,0,0,0,232132.7,0,85134.16,0,12500.168,0,
7257,451.23045835839696,5.358269,,,,978,,,,,,,0,0,0,0,0,23075.783,0,0,0,0,10769.51,0,0,5299.501,0,0,29388.846,0,
7263,1130.1018135900379,5.4105725,,,,175,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,37692.855,0,0,0,0,
7271,1135.777022242582,5.4196906,,,,175,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,36679.324,0,0,0,0,
7277,291.1954829145539,5.5077085,,,,208,,,,,,,12594.661,23516.322,41930.094,33540.395,0,23445.242,53953.363,28893.055,30299.428,58452.82,40496.652,57828.027,38450.848,19218.686,39249.586,44199.863,47422.37,44591.914,
7280,439.1940109407098,5.510609,,,,917,654,[M+Na]+,,2,7280;7279,416.20483,0,20180.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7306,678.3500323921702,5.774547,,,,890,657,[M+H]+,,2,7306;7307,677.3426,0,58833.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7312,675.2664860892677,5.819415,,,,,,,,,,,0,0,17641.77,10516.513,0,0,9497.374,0,0,6551.4546,0,41170.926,0,0,0,0,0,0,
7324,186.09146527034252,5.8797355,,,,149,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,842447.9,0,329785.47,0,0,0,
7327,266.1150766333991,5.8797355,,,,149,662,[M+Na]+,,4,7327;7330;7332;7326,243.12587,0,0,0,0,0,0,0,0,0,0,0,0,68810.67,0,35497.562,0,0,0,
7328,290.26894770972297,5.8821545,,,,,,,,,,,11021.443,12552.697,52590.594,11262.951,16359.597,9948.6455,14531.714,8925.721,11657.241,14467.911,10802.826,17504.244,10344.766,10654.828,12683.215,19273.213,8613.86,7698.0366,
7329,188.07061616787104,5.884447,,,,149,659,[M+H]+,,2,7329;7325,187.06743,0,0,0,0,0,0,0,0,0,0,0,0,1002170.3,0,403202.25,0,0,0,
7330,244.13321555735706,5.884447,,,,149,662,[M+H]+,,3,7327;7330;7332,243.12587,0,0,0,0,0,0,0,0,0,0,0,0,513908.4,0,209644.08,0,0,0,
7338,265.17980917251964,5.9091043,,,,778,663,[M+H]+,,1,7337,264.17258,0,10900.888,0,4434.8657,0,0,10442.096,0,15127.654,13252.143,22041.852,5172.8916,11254.593,0,49142.797,0,0,6253.9824,
7344,257.18999251711494,5.996556,,,,382,,,,,,,19869.654,18822.03,32204.2,25573.6,0,17547.807,34466.625,22041.03,24293.934,29374.807,22801.32,35892.688,21857.316,12774.228,19157.3,27634.383,20152.568,28828.049,
7346,275.2006398455796,5.9977765,,,,382,,,,,,,50937.242,42377.004,65827.71,61745.68,0,47945.285,79456.37,46260.277,52887.055,61131.25,49542.04,65195.215,42745.562,29357.447,42856.0,59673.664,44624.703,59403.18,
7348,616.1768752037765,6.016662,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31406.693,0,0,0,
7356,913.5155971308395,6.050493,,,,234,,,,,,,0,11413.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7362,666.3693846109159,6.064397,,,,355,665,[M+NH4]+,,2,7360;7362,648.33547,0,0,0,0,0,0,0,0,0,0,16265.393,0,0,0,0,0,51686.793,0,
7375,455.3521381008634,6.106459,,,,234,,,,,,,0,39894.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7377,767.4577744080243,6.110355,,,,,,,,,,,0,19368.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7379,680.3655199451065,6.1282945,,,,,,,,,,,0,11729.5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7389,666.3694984161604,6.2171173,,,,141,666,[M+NH4]+,,2,7389;7387,648.33557,0,0,0,0,0,0,0,0,0,0,11126.138,0,0,0,0,0,38701.91,0,
7390,423.2351729734745,6.2174253,,,,141,668,[M+Na]+,,2,7388;7390,400.24598,0,0,3420.5547,0,0,5726.4556,0,0,10217.61,6027.0615,11769.09,3303.6628,0,0,0,5794.111,39972.03,0,
7393,690.3498029653282,6.217671,,,,770,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15523.163,0,0,
7406,316.2845561638232,6.309413,,,,,,,,,,,12436.447,6365.355,15391.317,15538.386,0,5572.7397,4731.4585,0,22494.148,16824.326,33644.195,11994.897,13455.544,31575.395,41017.13,8858.216,28740.998,0,
