row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,230605_ED_Blank_ALC_nr8cent.mzML Peak area,230605_ED_dbgi_001140_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001142_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001144_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001150_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001152_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001153_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001156_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001160_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001161_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001162_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001173_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001175_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001182_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001185_01_03_nr8cent.mzML Peak area,230605_ED_dbgi_001186_01_03_nr8cent.mzML Peak area,230605_ED_test_miels_dbgi_001188_01_03_nr8cent.mzML Peak area,230605_EDdbgi_001146_01_03_nr8cent.mzML Peak area,
901,415.21203048842386,6.7347436,,,,38,,,,,,,16977.787,4312.3745,8435.255,10017.736,8617.231,5096.491,9368.402,8658.018,5815.5107,7840.1865,19467.674,9286.095,7812.4688,5737.3774,9251.63,12823.004,6921.622,5588.1187,
902,460.2698642513567,6.7346153,,,,38,,,,,,,6351.7935,2212.4985,4726.609,5582.0654,5322.931,3386.0684,5815.124,6268.3926,4204.207,5424.633,10375.6,6316.106,6069.208,4484.879,6694.805,8918.9375,5788.976,3667.2751,
903,341.2113318376513,6.762183,,,,,,,,,,,0,329.45386,0,0,178.09622,0,157.79367,191.60028,0,0,0,185.54819,0,1402.6832,4414.584,0,6111.562,6478.6484,
904,237.0666375142389,6.810442,,,,,,,,,,,0,0,0,0,0,0,0,0,10788.957,2901.6223,0,0,0,1313.7903,0,7396.837,0,0,
905,253.0978398578008,6.810442,,,,,,,,,,,0,0,0,0,0,0,0,0,6005.432,1499.5668,0,0,0,588.2668,0,5599.423,0,0,
906,583.2545670004287,6.8334603,,,,,,,,,,,0,331.5367,1036.4135,481.37625,224.62129,0,152.86374,793.6307,705.86426,0,562.9628,0,1341.5479,0,0,908.2359,0,0,
907,526.4937511827994,6.859017,,,,,,,,,,,0,0,0,0,0,0,0,0,6542.7314,0,0,0,0,0,0,0,0,0,
908,482.46748276570924,6.87005,,,,,,,,,,,0,0,0,0,0,0,0,0,5392.0986,0,0,0,0,0,0,0,0,0,
909,300.28978386759445,6.9030933,,,,,,,,,,,1606.4967,2240.639,2268.4216,2112.4836,2207.7788,2261.9688,2009.3259,2420.9521,4073.169,2180.5688,2580.1436,2236.749,2336.9907,2405.6606,1834.1964,2336.009,1949.7756,2356.527,
910,599.4085906198053,6.93761,,,,,,,,,,,0,1276.4886,3243.2463,1526.9419,1420.4918,1038.0735,1112.2977,558.8783,2545.6335,8689.741,1479.241,1205.9789,1132.471,710.15027,0,1889.6716,1198.6875,171.81596,
911,253.14145821212003,7.0503592,,,,,,,,,,,3119.7021,1054.5135,2058.2944,2069.667,2186.7903,2177.3389,1796.5726,2051.1218,2088.28,2118.777,1652.7064,1964.5399,1794.8541,1203.295,1650.3905,1878.7526,1662.0839,1991.1847,
912,337.2734881678346,7.0612173,,,,,,,,,,,0,1217.2695,0,2016.2593,780.84796,176.61447,2247.6494,3329.934,864.07544,1745.1077,0,380.85333,843.1522,2667.4353,308.61,574.15204,826.59515,1147.0461,
913,404.3520695743242,7.073925,,,,,,,,,,,0,0,0,12635.385,0,0,0,0,2241.6794,0,0,0,0,0,0,0,0,0,
914,452.29159745098343,7.055446,,,,,,,,,,,0,862.13275,531.69275,247.40802,711.5554,397.36224,916.6582,1630.6487,678.11304,0,365.68756,680.0469,480.6303,1028.1096,454.21,222.01274,1089.1888,408.64508,
915,163.11226642756554,7.113206,,,,26,,,,,,,0,5015.4688,7213.4326,2442.4844,2744.5518,3880.9375,2383.6453,3217.0469,4602.8857,4361.131,3923.296,4348.879,3100.164,2545.4614,3889.4988,5498.5674,5018.5195,5977.912,
916,342.3367587297403,7.1118,,,,,,,,,,,0,0,0,0,0,0,0,2223.993,0,0,0,0,0,7354.7173,0,0,0,0,
917,181.12303668599623,7.1132007,,,,26,,,,,,,0,32347.64,43848.688,15900.863,16745.762,25385.49,15347.525,20839.914,29190.678,25974.111,24968.514,26890.371,19207.969,17157.842,24827.842,34792.13,31489.104,35490.92,
918,478.29390047923215,7.107281,,,,,,,,,,,0,7375.505,2434.2275,10113.209,4223.6577,2423.208,12014.357,18231.137,6521.1245,8098.018,2789.465,2300.845,4501.0938,23441.627,4395.298,3718.1975,5087.3486,6205.0713,
919,293.2116591824905,7.141991,,,,39,,,,,,,0,11460.171,12068.456,21732.293,11138.431,8839.091,6310.567,14633.086,17990.205,23044.297,0,3067.9438,0,698.26697,3553.2747,8968.467,15202.24,1456.0052,
920,275.20092050339684,7.1367865,,,,39,,,,,,,0,6137.7183,6957.774,12096.767,5882.726,4752.895,3564.9307,8082.073,9931.917,13315.687,0,1617.6377,0,170.46294,2043.4336,4931.973,8485.446,990.9818,
921,520.339508782364,7.1397467,,,,,,,,,,,0,6198.9536,2801.4673,9251.598,6669.68,3909.391,10262.953,27236.299,7752.477,9443.773,4562.5024,3008.429,9910.5205,20009.71,5486.344,6953.75,9161.599,6386.454,
922,439.3571540503875,7.1898956,,,,,,,,,,,0,0,3248.0876,246.35065,0,0,0,0,0,4424.8857,0,0,0,0,0,2384.538,0,0,
923,326.378088523129,7.2333198,,,,,,,,,,,2911.009,2434.7563,2909.351,2797.2534,2922.9624,2966.3103,2544.4087,2888.2437,3294.8525,2686.936,3152.2715,2826.2576,2732.0557,2930.4595,2912.9329,2873.388,2414.6729,2838.1482,
924,583.413420605655,7.2430706,,,,,,,,,,,0,0,2583.7302,3628.1191,0,0,0,0,0,2198.0085,0,0,0,0,0,2042.7095,0,0,
925,335.25812069116574,7.258927,,,,,,,,,,,0,2212.4458,2946.8115,3494.4807,2922.8743,2902.5667,2299.3174,2550.7913,6439.5186,1740.2819,1468.644,2953.5059,1785.9583,3300.9739,1733.3418,1184.5012,6258.6436,755.4448,
926,497.31069481777655,7.258927,,,,,,,,,,,0,2023.5535,3016.4895,3138.6614,2725.6772,2899.784,2510.2117,2883.524,6589.882,1835.7285,1725.777,2396.834,1643.3921,3363.2727,2031.9119,1115.9072,6811.651,229.02216,
927,353.26879067912364,7.275706,,,,52,,,,,,,0,11977.086,14743.926,15227.317,12852.603,14359.211,10710.964,18895.637,30306.59,8596.028,6915.8213,11656.196,8246.462,32425.027,8477.549,5953.6323,31784.99,2828.1436,
928,449.2664334708385,7.317233,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3022.4321,0,0,0,2144.2188,0,0,0,0,
929,537.3031172636947,7.2933154,,,,52,,,,,,,0,1850.6079,2500.5894,3186.9802,2727.8193,3180.1592,2424.617,5722.7593,7969.413,2238.6438,1594.0518,2763.5088,3044.3052,11178.682,2184.8892,1461.6934,8285.379,823.96533,
930,261.22169938534546,7.4026065,,,,,,,,,,,0,2803.803,5506.257,3292.6086,4001.9866,1207.5538,2961.705,5394.1772,8144.876,3108.1035,643.17474,3003.1987,2656.6353,9209.705,1555.5072,1116.7745,2068.361,4147.9795,
931,200.20147811801527,7.377556,,,,,,,,,,,23909.885,20964.361,20336.775,20028.12,22248.81,20310.33,21419.793,19452.39,19432.207,19092.266,20461.514,20860.295,21166.11,21077.654,20570.86,20469.63,19076.756,21612.477,
932,277.2167518773907,7.3992743,,,,,,,,,,,0,13093.871,21895.822,5816.132,7548.934,14855.137,9839.416,14382.12,9081.189,9181.571,10105.919,7872.0854,822.4388,12038.666,6544.983,4609.1523,14443.923,11906.536,
933,243.21132953554007,7.4164243,,,,,,,,,,,0,833.84863,2234.4187,729.436,1222.8817,203.90295,866.25745,1448.5807,1133.5731,1034.6826,0,936.65,756.58734,2431.975,0,0,423.79257,1696.9767,
934,510.49896797889824,7.45165,,,,,,,,,,,0,0,0,0,0,0,0,0,14292.578,0,0,0,0,0,0,0,0,0,
935,313.2739863772978,7.4595556,,,,,,,,,,,0,1111.0586,384.54047,194.28749,1033.1897,430.02658,237.05438,4366.2686,634.16003,5757.1743,275.156,381.09894,2864.5525,9858.242,0,371.47638,0,205.69496,
936,335.1562772328157,7.54003,,,,,,,,,,,0,0,0,0,0,218.85066,241.51376,437.16666,242.41798,0,201.46829,0,322.22418,1664.3608,260.66205,169.48584,179.86533,0,
937,454.2930664041046,7.5499735,,,,,,,,,,,0,11000.127,5162.4365,11781.225,3397.1777,3459.309,7148.1157,23928.105,6643.067,16758.314,2088.2612,3198.5437,6655.1353,30291.93,5803.6133,9564.737,4416.74,8329.793,
938,594.3181050974779,7.562889,,,,,,,,,,,0,9242.954,569.1128,7571.4326,4738.4546,8563.457,9332.45,4004.686,11299.583,0,9416.375,9762.027,2669.0388,4412.676,3979.9429,825.7749,6053.1646,3643.2075,
939,391.26339630477275,7.59317,,,,51,,,,,,,0,4698.888,4100.424,2659.7676,5475.7393,2241.143,4765.417,5335.4683,3799.698,1557.5275,4008.9587,3601.1624,2881.6548,7464.2334,5240.124,4063.6453,7220.564,4635.965,
940,408.2656563553475,7.5938253,,,,51,,,,,,,0,7643.9,6477.126,4927.028,8214.588,3852.1099,7263.3906,6722.772,4983.1885,2317.4807,4767.2876,4405.8926,3503.1182,8056.9775,5497.563,4422.2144,7018.5894,6148.4297,
941,496.33957985968857,7.6384573,,,,,,,,,,,0,8768.663,7651.135,13082.375,6405.505,5977.0503,9889.759,33023.22,8572.813,14321.942,5402.375,6051.638,12316.885,26455.121,8006.9023,11678.691,7342.442,11869.871,
942,275.2009515486861,7.64504,,,,,,,,,,,0,1229.1777,608.89655,1035.2722,698.8255,613.54767,731.29565,1358.6825,1473.5607,531.13446,0,721.79193,0,2253.3264,293.3023,0,985.48944,0,
943,381.24241644020833,7.673964,,,,,,,,,,,0,1528.8319,378.1902,0,9029.072,940.0337,7877.3867,2986.0588,1703.6167,0,665.9735,1926.0604,0,4508.879,3748.0913,1484.6205,6633.9375,5336.9414,
944,435.2878750382782,7.6898274,,,,,,,,,,,0,1729.7373,763.4699,348.26825,1217.9873,751.5419,866.36414,1020.768,824.04675,255.41437,479.1797,945.0801,926.6954,874.6804,973.5003,622.0381,1748.4703,1180.2135,
945,327.07844397842143,7.742341,,,,,,,,,,,14342.494,10575.504,9645.994,8858.296,8118.5415,7738.7153,8555.775,8654.445,7848.5767,8034.017,7109.8457,6794.516,7153.23,6834.0654,6555.9194,6495.6255,6745.548,9050.52,
946,437.3735288112412,7.774102,,,,,,,,,,,1264.509,1380.8297,418.10382,729.04236,1532.5142,1071.7322,1077.5894,3132.612,5644.2134,929.4606,949.4729,1525.5468,2289.9253,1261.3976,930.4857,950.91516,1833.2191,695.45087,
947,423.2895184086808,7.7787666,,,,,,,,,,,0,0,1184.1302,0,0,0,0,0,0,170.4505,0,0,0,0,0,0,0,0,
948,483.3110000515535,7.854833,,,,,,,,,,,0,0,1321.7039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
949,435.2502057180554,7.8611665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4892.667,0,0,0,0,0,0,
950,258.2431635710387,7.879655,,,,,,,,,,,546.8022,1740.1484,1180.4194,1113.6111,5075.494,1187.359,833.6891,5975.322,7867.6733,1373.2096,933.7197,3300.7537,5057.9478,816.39026,1320.4741,3947.2324,996.7022,867.45074,
951,491.1704041413632,7.879667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4023.7686,0,0,0,0,0,0,
952,618.4267870351894,7.947134,,,,,,,,,,,0,844.78406,2558.0024,986.79645,1222.7498,439.27545,942.35297,1312.8424,1165.1716,6239.122,2919.4182,697.4531,3410.5361,599.13696,0,1425.5912,656.80835,0,
953,447.2506378148235,7.9979167,,,,,,,,,,,0,569.0484,0,0,2620.1765,232.76808,2353.147,1556.1917,197.3182,0,0,2084.934,0,4653.5205,3888.8289,206.07837,4787.0806,3765.189,
954,407.2576192361745,8.006603,,,,,,,,,,,0,15632.756,1954.2783,3646.029,18382.34,12475.873,22193.713,16661.088,11645.051,0,12093.991,13789.023,5025.453,29885.82,13975.903,15869.656,21196.896,20784.9,
955,633.4121353661685,8.023244,,,,,,,,,,,0,0,1602.97,0,369.71063,0,0,0,0,0,0,0,0,184.41098,0,0,0,0,
956,399.25110129725226,8.14693,,,,,,,,,,,2746.7747,3790.886,3328.5796,4090.1272,4267.3716,4757.88,4954.579,5116.2983,36503.605,4341.6953,6133.35,4286.0913,5227.73,4508.694,3890.502,5010.7627,4096.145,4731.8813,
957,465.29968172571085,8.154565,,,,,,,,,,,0,535.26013,0,0,2815.8657,170.67877,362.15283,264.3034,0,0,0,1180.549,0,396.56738,1666.6179,1126.1755,3709.0747,2968.684,
958,277.1804472576539,8.21851,,,,,,,,,,,4812.4565,6093.117,5278.8438,5728.482,5577.172,5099.0107,5301.141,5449.2764,5377.362,5057.7373,4752.171,5530.871,4554.919,4230.984,4458.257,4905.8086,4526.0083,4155.9194,
959,105.03421256752586,8.232846,,,,46,,,,,,,1459.0771,2488.9146,4807.516,2330.26,2292.2146,2280.6865,4728.4277,4968.3994,4767.5605,5035.186,2886.3865,2256.672,4654.6885,2420.7825,1980.836,2348.299,2041.073,4548.7764,
960,365.1361964581556,8.232876,,,,46,17,[M+Na]+,,2,961;960,342.14752,32347.607,25745.41,25701.564,24972.338,19051.828,20470.807,20788.482,21137.92,19006.506,20600.572,21992.357,18413.477,19338.84,17747.611,16346.752,18229.084,16105.574,21598.625,
961,163.0760209041571,8.23656,,,,46,17,[M-H2O+2H]+2,,2,961;960,342.14752,5100.491,14979.832,15626.925,14751.8125,14665.249,14712.451,15035.917,15701.834,15003.632,15648.447,16475.627,14621.684,14267.055,14256.608,13484.771,14326.982,13598.045,13988.574,
962,388.2120968095444,8.238425,,,,46,,,,,,,3613.3652,8542.72,8072.2246,8588.209,7584.4155,8136.83,8335.857,8460.295,7092.4263,8980.613,8962.044,8015.473,8394.331,7691.876,7464.7183,8765.958,7968.6562,7805.3115,
963,634.4081274639187,8.269687,,,,,,,,,,,0,2934.069,2119.9912,1065.5012,931.21857,2101.127,1636.7681,982.2698,2161.0764,389.90002,2065.6396,2557.2727,734.3222,0,1919.4702,1873.7688,2566.3406,3307.5706,
964,226.09784371357568,8.309684,,,,,,,,,,,5210.686,4574.3745,4442.073,4770.387,3347.1946,3564.5137,3648.402,3614.489,3722.618,3825.3323,3675.4866,3535.9753,3560.6553,2944.3699,3169.8735,3528.0544,2795.0596,4337.1333,
965,702.4695351670666,8.333012,,,,,,,,,,,0,190.3796,2109.8013,0,0,0,0,0,0,788.39777,200.49323,177.31563,0,0,384.30408,1330.3986,1011.0901,1336.821,
966,339.15940653649136,8.459826,,,,,,,,,,,2338.279,980.7413,2400.261,2208.4497,2677.9348,2123.1345,1818.9912,1788.9355,2545.203,2355.5515,2304.229,2007.8647,754.7776,2163.9407,1505.0692,1829.1074,1609.8375,3366.0017,
967,301.14123784581113,8.472945,,,,,,,,,,,5607.549,6008.7983,5112.039,4989.643,4115.224,1737.0824,3094.446,3914.1262,3850.2861,3824.855,1485.0833,3232.1064,2415.186,1300.6805,1511.8987,1657.8174,953.5663,3935.5166,
968,276.0533921777869,8.489766,,,,54,,,,,,,3223.1348,2998.8572,2579.0159,2303.9307,2066.3447,991.33136,1822.4686,1188.5958,1782.3911,1759.7932,964.39996,849.79865,1668.5089,749.2609,868.22925,815.5857,1167.763,2381.2205,
969,219.99085427320708,8.492287,,,,54,,,,,,,1653.1396,2510.1077,2093.381,1926.2491,1565.3994,641.4515,1343.5559,637.64087,654.4396,609.32935,726.0069,1253.4602,725.73694,640.91144,220.61798,847.20953,205.93344,1673.4625,
970,205.08649325979107,8.502644,,,,,,,,,,,1541.1829,625.5484,1519.3882,1049.0161,1518.7272,599.5574,1352.8582,1030.2697,1496.6145,1387.9347,833.99756,300.42795,585.4199,345.03076,291.633,860.26855,703.7013,1602.3009,
971,251.20102517915728,8.517916,,,,,,,,,,,0,5672.5234,4607.4756,10024.486,574.14813,871.31836,2754.8389,7254.1855,8883.337,4998.5293,219.55922,1222.8257,445.31277,9213.349,5437.671,2298.9646,3039.7627,384.38022,
972,307.1204491244357,8.519232,,,,,,,,,,,0,5139.0366,4326.016,8369.456,1570.3928,497.4069,3043.6597,5698.719,6526.1406,4243.411,217.18192,702.4858,487.6416,7948.327,3702.9814,1817.0684,2406.6528,750.69,
973,618.4255101339974,8.530489,,,,,,,,,,,0,1795.6454,1357.4177,1683.2722,1956.6272,1307.8131,2206.5603,1361.3857,1894.8823,2115.4878,2279.0022,583.676,1001.9186,1405.4227,881.93304,1358.5762,1435.0121,1098.7448,
974,621.2700856922509,8.603553,,,,29,,,,,,,0,5508.891,3569.6406,2511.2761,12556.809,4443.5674,9139.527,2608.9976,480.78384,197.48367,767.8496,0,0,1930.4148,1245.4299,0,1243.6796,9320.044,
975,643.2377227188127,8.604353,,,,29,,,,,,,0,8291.391,5189.0986,2880.8494,24812.883,5881.263,14748.381,3144.1934,702.96124,177.65799,875.0427,0,0,2329.495,1715.0457,0,1315.0857,18328.895,
976,642.2317327905841,8.604358,,,,,,,,,,,0,8215.365,5206.834,2673.7283,17639.912,4614.427,10717.567,2438.1338,192.58145,0,420.9701,0,0,1542.9822,954.6072,0,631.09436,17048.28,
977,335.2582432816869,8.657629,,,,,,,,,,,0,3315.4868,4143.6123,4011.3926,3470.52,2515.9011,3184.5532,5276.591,3614.7832,2837.6968,6106.03,5409.6553,3852.1255,19168.557,3665.5234,2721.6992,3746.1587,3955.9277,
978,674.4372268757847,8.676037,,,,,,,,,,,0,169.84969,0,0,0,0,199.13113,0,405.74393,2229.4993,187.48419,0,0,0,2798.4026,2394.4446,2606.8079,175.78076,
979,770.4592381322698,8.683765,,,,,,,,,,,0,2238.7148,4056.8298,625.39526,188.97298,1071.6292,504.07877,450.76172,2325.0698,1382.524,1878.685,1843.6687,736.9667,0,1419.2301,3041.271,2463.7788,2750.982,
980,524.3709115472541,8.7459955,,,,,,,,,,,0,0,0,827.8724,0,0,198.75108,1863.599,171.74866,553.4495,0,0,601.50275,1235.1117,182.95612,357.5661,469.83557,0,
981,658.4073215994762,8.74428,,,,,,,,,,,0,5059.008,11074.1875,1136.162,214.85464,2200.3804,1064.0079,1021.8316,5580.6416,4425.14,4955.9546,3889.9006,1063.9155,399.57056,3740.134,9333.553,5646.962,6310.621,
982,688.5195869462989,8.746131,,,,,,,,,,,1489.2354,1749.7183,748.27814,1329.5531,1395.9727,1282.4255,1688.9058,1457.532,1653.207,1386.2566,1288.2377,1511.227,1677.8976,1882.2214,471.8109,1643.0638,1816.9274,1565.0302,
983,634.4112313531762,8.753554,,,,,,,,,,,0,522.0224,753.3106,0,203.62347,871.5085,870.77515,173.45966,312.9552,0,560.7864,1110.4274,0,0,568.66345,691.3203,897.15173,1751.3153,
984,163.11233642798658,8.797989,,,,,,,,,,,0,1319.3772,2275.439,849.87225,1985.9954,1252.9244,438.2807,487.6628,2624.411,0,576.8209,2881.009,195.96259,671.63617,598.1109,2011.6897,1821.7247,2122.59,
985,639.280071580895,8.780361,,,,,,,,,,,0,0,0,0,2449.753,0,184.77588,0,0,0,0,0,0,0,0,0,0,502.67404,
986,353.2689231800376,8.790839,,,,20,,,,,,,0,23343.457,17456.146,12313.154,21962.371,9578.958,30835.266,16636.906,12347.771,24538.154,31987.969,14725.909,10719.096,56885.45,20479.865,9282.719,30525.094,19566.512,
987,644.4936718253207,8.784143,,,,,,,,,,,3392.788,2693.726,2654.9941,2444.7422,2845.254,2863.674,2675.447,2847.1338,2766.66,3079.3901,2865.4622,2533.5518,2937.0457,2749.8257,2739.0857,2893.9214,2985.7817,2479.0474,
988,261.22175109038244,8.798767,,,,20,,,,,,,0,6715.303,5071.6045,3769.626,6863.072,2780.6226,9060.343,4985.9556,3828.4138,7306.5156,9189.66,3784.2124,2109.06,16522.238,5873.62,2900.5012,9294.454,5958.8745,
989,489.2972783852268,8.797434,,,,20,,,,,,,0,3902.9873,3455.0994,1714.6729,3359.7063,2022.1471,1067.28,1459.0037,4918.0557,408.67322,1299.0955,4529.6743,794.5505,571.48047,1536.7465,3270.475,4765.7256,4947.3833,
990,435.2894186075947,8.8079,,,,,,,,,,,0,22242.785,15704.966,15777.226,23130.244,16771.611,13844.822,15135.29,28182.953,10635.142,15395.448,27872.082,11016.815,15742.006,16677.12,21048.104,29275.385,29558.068,
991,662.4386539015422,8.808577,,,,,,,,,,,0,3943.984,6190.3945,1487.0801,2539.4727,3309.8218,2120.3008,1322.872,4063.3618,4833.05,1841.5665,2971.5596,2153.2388,647.4822,2523.7798,5079.285,3767.515,3510.544,
992,181.12291963764667,8.788271,,,,,,,,,,,0,3166.5317,3610.4592,1743.4316,2473.175,1990.7258,3973.874,5488.1567,9055.12,1520.5864,1726.3477,3422.5127,1362.652,6869.4917,2265.2148,5630.14,3497.669,5227.7246,
993,600.4676254832378,8.833356,,,,,,,,,,,5278.78,4974.242,3861.216,3913.2285,4488.389,4206.7397,4151.62,4774.6445,5652.0205,4379.8174,4910.086,4608.361,4590.146,4624.2295,4687.1396,3150.7668,5137.095,4498.1616,
994,700.4539041007264,8.850353,,,,,,,,,,,0,346.47534,6442.556,0,0,0,0,0,287.2093,1923.4761,1541.7784,1079.1394,0,0,2067.2502,4608.3286,2781.439,3031.8333,
995,369.1250814289882,8.858616,,,,,,,,,,,9753.841,7785.8784,7979.247,5484.1396,5912.2275,4984.2964,6158.631,5740.2983,5788.6445,6120.1904,5765.342,5719.3276,5061.0356,5155.7007,4651.283,5137.745,4914.8115,7359.895,
996,414.18294340108827,8.859875,,,,,,,,,,,2725.936,2560.639,2877.8457,2020.0536,1977.2065,1714.3956,1536.3516,1660.6775,1343.0499,1740.053,1536.5709,1438.9202,1477.9629,1565.7341,1456.5706,1803.2782,1569.6182,2024.4369,
997,311.2583911244748,8.885878,,,,,,,,,,,0,0,0,179.995,0,0,0,465.08752,173.58731,1295.7261,304.5574,98500.914,6629.504,0,56697.64,6686.771,0,0,
998,561.3964520786218,8.877672,,,,,,,,,,,766.6878,1475.482,1664.7247,885.4134,1397.1409,884.4027,1532.0514,1620.5358,1168.5623,1382.6523,831.71313,958.01526,1193.9304,1078.8783,1379.5099,1216.018,890.7541,1588.6465,
999,556.4413517635871,8.874518,,,,,,,,,,,6802.046,7939.072,8952.619,7373.494,6959.738,6276.962,7535.1504,8214.189,8740.094,8137.4253,8764.351,7702.717,8126.6807,7688.737,8219.323,7595.1714,7654.703,7869.512,
1000,584.4716527045133,8.872003,,,,,,,,,,,1917.473,1514.1826,1480.298,1657.657,1091.7418,676.5907,1472.357,1726.9016,743.6566,1055.742,1674.458,1794.8905,1817.3625,1602.9761,1690.0447,1757.0499,1724.4004,1438.7389,
1001,409.2735169862195,8.880346,,,,,,,,,,,0,36191.93,37110.344,7935.2754,33364.973,6106.176,23831.904,23810.95,19995.775,6736.61,7156.873,9619.722,5710.2437,29901.994,26310.516,26194.62,12510.311,34091.48,
1002,762.4905619152192,8.895357,,,,,,,,,,,0,8477.525,0,3823.244,9058.292,11969.964,8833.387,2289.2827,8648.597,11344.591,9188.542,0,0,7487.4136,8069.7886,10073.456,7122.0483,11302.306,
1003,763.4939715487988,8.89207,,,,,,,,,,,0,196.58032,0,0,817.8757,2570.7732,3691.1843,249.02103,1397.2806,2745.1377,4202.914,0,0,478.05612,225.7172,2207.0225,1654.2748,1622.8549,
1004,540.4461251239305,8.906852,,,,28,,,,,,,3075.9104,704.91125,2545.4905,942.47797,2273.671,2309.2212,2384.4573,2697.7,2626.4626,2526.054,2748.617,861.2223,2803.0298,2579.608,3014.4915,2892.8896,3100.2695,2310.734,
1005,512.4153184345652,8.911018,,,,28,,,,,,,7716.0537,8952.07,9275.032,8693.902,8431.231,8737.314,8479.884,8800.918,9231.921,8416.353,9381.355,8646.727,9194.494,8627.021,8711.843,8014.8887,8005.2993,8686.446,
1006,517.3708004835236,8.913495,,,,,,,,,,,2918.5107,1541.8538,1175.028,1147.7126,1741.4421,1628.3955,1269.5015,1810.1458,1660.6244,1794.875,1682.1033,1325.5615,1356.097,1578.0435,1801.1731,993.9234,883.1847,1543.5415,
1007,704.4850930377269,8.919065,,,,,,,,,,,0,800.99084,1963.7639,219.79855,1149.5981,265.2428,615.45404,0,473.86,2060.1428,635.14667,983.6913,659.6077,0,1558.9646,2082.398,1535.4358,1299.456,
1008,270.09980040738765,8.957782,,,,6,,,,,,,0,0,0,17387.588,12391.98,0,0,0,205.25171,0,0,29229.938,179.15195,0,7529.221,0,0,0,
1009,302.97794626568873,8.941778,,,,,,,,,,,0,0,0,22174.646,5182.7344,0,0,0,0,0,0,15155.082,0,0,2772.9949,0,0,0,
1010,465.2612284659326,8.958876,,,,6,19,[M-H2O+H]+,,1,1017,482.26428,0,0,0,9516.138,7012.5273,0,0,0,0,0,0,19202.578,0,0,5068.088,0,0,0,
1011,496.4203362452573,8.950723,,,,15,,,,,,,3669.2925,2935.2395,2456.224,3107.4492,3084.232,3015.3962,3061.3455,3119.3774,3147.9182,3097.3472,2995.167,3219.5088,2860.7314,3484.2217,3171.007,3682.2866,3881.8745,2781.6638,
1012,468.38941577032216,8.950084,,,,15,,,,,,,5213.9023,4067.6157,3733.8865,3686.003,3783.2942,4044.1936,3567.129,3986.0962,3756.0833,3623.186,4008.8442,3515.5486,3619.5845,3668.4673,3604.5103,3746.8164,3405.7703,3873.129,
1013,473.3449101031208,8.9503145,,,,,,,,,,,2418.7551,1669.8748,2248.448,1970.3798,1645.306,1568.8959,1437.0858,1824.4344,1428.248,744.73236,1788.2358,1403.1472,1422.4528,1309.5718,1088.9888,1216.9344,429.0166,1634.4086,
1014,447.25058893244994,8.961217,,,,6,,,,,,,0,0,0,27114.178,21299.914,0,0,0,4889.24,0,811.1659,26904.555,2627.0933,0,15687.233,0,0,0,
1015,539.1914524405331,8.953175,,,,6,,,,,,,0,0,0,11580.97,6350.1997,0,0,0,0,0,0,18232.797,0,0,1677.4741,0,0,0,
1016,600.4122892354009,8.9637785,,,,,,,,,,,0,1477.8949,4315.377,2683.3042,4966.6514,756.2457,1665.014,5142.754,4740.803,291.4713,8335.123,2960.347,5592.6064,5992.0776,728.4036,5449.145,5344.683,2716.844,
1017,505.2532605231367,8.980546,,,,6,19,[M+Na]+,,2,1010;1017,482.26428,0,0,0,9626.221,6516.188,0,0,0,0,0,0,16377.856,0,0,1103.5566,0,0,0,
1018,563.38741865861,8.964775,,,,,,,,,,,0,0,0,186.4148,1400.8428,0,185.02524,191.61208,236.7807,0,3244.5198,0,0,371.554,0,0,189.95807,0,
1019,452.39415693014394,8.982641,,,,,,,,,,,2844.78,2013.4451,1792.9974,1851.0917,1730.0283,1594.3827,1757.8485,1921.8354,1694.6343,1652.8699,1784.7085,1794.8428,1183.574,1867.6943,1986.0377,1936.05,2069.9683,1694.1337,
1020,429.31866021501463,8.983924,,,,,,,,,,,2909.0002,1867.6185,1896.3381,1895.3394,1587.1278,973.27106,749.0131,1443.4171,1081.9038,702.8467,1120.8021,578.32086,682.5017,923.188,1049.7114,887.6137,820.4518,1680.9094,
1021,691.4021316631679,8.999177,,,,,,,,,,,0,675.9989,0,693.5278,489.0561,0,731.9484,0,353.966,434.6634,715.584,1101.465,0,0,312.5077,650.2671,2151.4792,435.72363,
