id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2831_cdhrc_dbgi_alc_pos_sirius_4214	C13H14O7	[M + H]+	Shikimates and Phenylpropanoids	0.9879869818687439	Phenylpropanoids (C6-C3)	0.9940506815910339	Cinnamic acids and derivatives	0.9961909055709839	Coumaric acid esters	0.9948198199272156	Hydroxycinnamic acid esters	0.9944435954093933	Hydroxycinnamic acids and derivatives	0.9959614872932434	Cinnamic acids and derivatives	0.9930046200752258	Phenylpropanoids and polyketides	0.9919646978378296	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Coumaric acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acid esters; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
3832_cdhrc_dbgi_alc_pos_sirius_126	C22H17N3O5	[M + H]+	Alkaloids	0.1686311960220337	Nicotinic acid alkaloids	0.27095693349838257	Pyridine alkaloids	0.33954542875289917	Phenyl-beta-methoxyacrylates	0.9763301610946655			Phenyl-beta-methoxyacrylates	0.9763301610946655	Benzene and substituted derivatives	0.9999332427978516	Benzenoids	0.9999972581863403	Organic compounds; Organoheterocyclic compounds; Styrenes; Pyrimidines and pyrimidine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Diarylethers; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Vinylogous esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenyl-beta-methoxyacrylates; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
3067_cdhrc_dbgi_alc_pos_sirius_3671	C39H69NO6	[M + H]+	Fatty acids	0.9885632991790771	Glycerolipids	0.912032425403595	Diacylglycerols	0.4013468325138092	N-acyl-alpha amino acids	0.7154252529144287	Amino acids and derivatives	0.24506451189517975	Amino acids, peptides, and analogues	0.23301595449447632	Carboxylic acids and derivatives	0.9932613968849182	Organic acids and derivatives	0.9998773336410522	Organic compounds; Lipids and lipid-like molecules; Alpha amino acids and derivatives; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Fatty amides; Dicarboxylic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4214_cdhrc_dbgi_alc_pos_sirius_2074	C13H15NO6S	[M + H]+	Amino acids and Peptides	0.15108801424503326	Tryptophan alkaloids	0.10858054459095001	Simple oxindole alkaloids	0.05336929112672806	Benzenesulfonyl compounds	0.8013324737548828			Benzenesulfonyl compounds	0.8013324737548828	Benzene and substituted derivatives	0.9723330736160278	Benzenoids	0.9984124898910522	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Ketones; Phenols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
5287_cdhrc_dbgi_alc_pos_sirius_1342	C28H63B4N7O7	[M + H]+	Fatty acids	0.1296168565750122	Small peptides	0.03415343537926674	Pinane monoterpenoids	0.06019819527864456	Fatty amides	0.8865517973899841			Fatty amides	0.8865517973899841	Fatty Acyls	0.6775829792022705	Lipids and lipid-like molecules	0.8046349883079529	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Amines; Organoboron compounds; Organic salts; Fatty Acyls; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Monoalkylboranes; Dialkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2974_cdhrc_dbgi_alc_pos_sirius_3150	C32H56BN5O4	[M + H]+	Terpenoids	0.16395673155784607	Monoterpenoids	0.051720988005399704	Ceramides	0.06787655502557755	Boronic acid esters	0.5127324461936951			Boronic acid esters	0.5127324461936951	Boronic acid derivatives	0.9816948771476746	Organic acids and derivatives	0.9755841493606567	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organometallic compounds; Boronic acid derivatives; Carboxylic acid derivatives; Boronic acid esters; Organometalloid compounds; Carbonyl compounds; Organoboron compounds; Organic salts; Fatty Acyls; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3400_cdhrc_dbgi_alc_pos_sirius_3157	C17H16O6	[M + K]+	Shikimates and Phenylpropanoids	0.9787209033966064	Phenylpropanoids (C6-C3)	0.9543672204017639	Cinnamic acids and derivatives	0.967923104763031	Coumaric acids and derivatives	0.8845652341842651	Coumaric acids and derivatives	0.8845652341842651	Hydroxycinnamic acids and derivatives	0.9677976965904236	Cinnamic acids and derivatives	0.924899160861969	Phenylpropanoids and polyketides	0.9672957062721252	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
4121_cdhrc_dbgi_alc_pos_sirius_2713	C44H76NO10P	[M + H]+	Fatty acids	0.9998887777328491	Glycerophospholipids	0.9998834133148193	Oxidized glycerophospholipids	0.9676492214202881	Phosphatidylcholines	0.9758061170578003	Phosphatidylcholines	0.9758061170578003	Glycerophosphocholines	0.9984387755393982	Glycerophospholipids	0.9999650716781616	Lipids and lipid-like molecules	0.9999443292617798	Organic compounds; Lipids and lipid-like molecules; Aldehydes; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Alpha-hydrogen aldehydes; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5246_cdhrc_dbgi_alc_pos_sirius_86	C24H50NO7P	[M + H]+	Fatty acids	0.9978052973747253	Glycerophospholipids	0.9998871088027954	Glycerophosphocholines	0.9974768757820129	1-acyl-sn-glycero-3-phosphocholines	0.9311649203300476	Lysophosphatidylcholines	0.9120762348175049	Glycerophosphocholines	0.9984709620475769	Glycerophospholipids	0.9997021555900574	Lipids and lipid-like molecules	0.998909592628479	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Lysophosphatidylcholines; 1-acyl-sn-glycero-3-phosphocholines; Secondary alcohols; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3593_cdhrc_dbgi_alc_pos_sirius_3889	C24H24O12	[M + Na]+	Shikimates and Phenylpropanoids	0.9939478635787964	Phenylpropanoids (C6-C3)	0.6529147028923035	Cinnamic acids and derivatives	0.7020174860954285	Coumaric acids and derivatives	0.9968736171722412	Coumaric acids and derivatives	0.9968736171722412	Hydroxycinnamic acids and derivatives	0.9967717528343201	Cinnamic acids and derivatives	0.9933257102966309	Phenylpropanoids and polyketides	0.9907171130180359	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; O-glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
3214_cdhrc_dbgi_alc_pos_sirius_5800	C36H70N4O7S	[M + H]+	Amino acids and Peptides	0.6670441031455994	Oligopeptides	0.5846952199935913	Linear peptides	0.7301691770553589	Alpha amino acids and derivatives	0.7435043454170227	Amino acids and derivatives	0.809796929359436	Amino acids, peptides, and analogues	0.8121287822723389	Carboxylic acids and derivatives	0.9961349964141846	Organic acids and derivatives	0.99991774559021	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Thioethers; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4737_cdhrc_dbgi_alc_pos_sirius_943	C12H14O3	[M + H]+	Terpenoids	0.3961898386478424	Coumarins	0.34818583726882935	Azaphilones	0.2268013209104538	Phenols	0.5219728350639343					Phenols	0.5219728350639343	Benzenoids	0.3730922341346741	Organic compounds; Organoheterocyclic compounds; Phenols; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2832_cdhrc_dbgi_alc_pos_sirius_4162	C28H36N4O8	[M + H]+	Alkaloids	0.6842246651649475	Oligopeptides	0.34220242500305176	Pyridine alkaloids	0.3336947560310364	Alpha amino acids and derivatives	0.6664138436317444	Amino acids and derivatives	0.6974073648452759	Amino acids, peptides, and analogues	0.6984393000602722	Carboxylic acids and derivatives	0.9734119176864624	Organic acids and derivatives	0.9989191293716431	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Dialkylamines; Benzenoids; Amines; Secondary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3068_cdhrc_dbgi_alc_pos_sirius_5700	C6H12BNO4S	[M + H]+	Amino acids and Peptides	0.5639532804489136	Small peptides	0.8309343457221985	Aminoacids	0.6487095952033997	Pyrrolidines	0.5011157393455505					Pyrrolidines	0.5011157393455505	Organoheterocyclic compounds	0.5290391445159912	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Amines; Organoboron compounds; Organic anions; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Monoalkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3023_cdhrc_dbgi_alc_pos_sirius_629	C11H26N3O6P	[M + Na]+	Carbohydrates	0.8145375847816467	Nucleosides	0.5794185400009155	Pyrimidine nucleos(t)ides	0.7900546789169312	Pentose phosphates	0.5052542686462402	Monosaccharides	0.9863278865814209	Carbohydrates and carbohydrate conjugates	0.9471765756607056	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Quaternary ammonium salts; Cholines; Dialkyl ethers; Phosphocholines; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Glycosyl compounds; Hydropyrimidines; Glycosylamines; Pentose phosphates; Amines; Primary amines; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
5336_cdhrc_dbgi_alc_pos_sirius_276	C42H78NO9P	[M + H]+	Fatty acids	0.9999005794525146	Glycerophospholipids	0.9999350309371948	Glycerophosphocholines	0.9291955232620239	Phosphatidylcholines	0.9845317006111145	Phosphatidylcholines	0.9845317006111145	Glycerophosphocholines	0.9989854693412781	Glycerophospholipids	0.9998602867126465	Lipids and lipid-like molecules	0.999968409538269	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
4598_cdhrc_dbgi_alc_pos_sirius_442	C26H45N9O5	[M + H]+	Amino acids and Peptides	0.9437072277069092	Oligopeptides	0.26291027665138245	Tripeptides	0.5381879210472107	Oligopeptides	0.9658313989639282	Peptides	0.9933892488479614	Amino acids, peptides, and analogues	0.9944925308227539	Carboxylic acids and derivatives	0.9736330509185791	Organic acids and derivatives	0.9947728514671326	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
