row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_BK00_neg.mzML Peak area,1685365277_ALC_dbgi_001185_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001152_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001162_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001161_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001175_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001153_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001182_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001146_01_02_neg.mzML Peak area,1685365277_ALC_dbgi_001142_01_01_neg.mzML Peak area,1685365277_ALC_dbgi_001144_01_01_neg.mzML Peak area,
1363,271.0819147036722,4.2812824,,,,,,,,,,,0,0,0,682.97095,159752.92,0,0,0,0,0,1659.669,
1364,1037.9270888079766,4.2818103,,,,,,,,,,,0,0,0,0,0,0,236197.11,0,0,0,26253.92,
1365,713.333735897692,4.2825246,,,,,,,,,,,0,0,0,0,0,0,38417.453,0,0,4279.657,50599.484,
1366,187.1330608455064,4.2853265,,,,,,,,,,,93.898605,6742.326,39.538143,111.30197,0,128.35762,0,13001.25,3608.6365,229.59628,0,
1367,363.2031065638623,4.2919993,,,,,,,,,,,0,0,0,496.6525,18660.012,309.55386,0,585.4571,0,298.33878,0,
1368,387.1151233386009,4.2913713,,,,,,,,,,,146.85959,2570.9526,16979.96,0,1772.5258,0,0,0,0,0,0,
1369,533.2387001836303,4.293039,,,,,,,,,,,0,85115.32,0,0,32844.016,0,0,0,0,5865.849,465288.66,
1370,132.92180012223614,4.2922754,,,,,,,,,,,243.36502,0,220.55035,199.19673,0,0,0,0,0,13065.431,28059.37,
1371,1103.9491711064172,4.295783,,,,,,,,,,,0,0,0,0,0,0,100113.54,0,0,0,0,
1372,503.24962397134584,4.299986,,,,45,,,,,,,0,17524.51,0,589.54193,0,0,0,0,981.10504,662.8882,138120.44,
1373,743.315147994983,4.302764,,,,,,,,,,,0,0,0,0,34612.742,0,0,0,0,0,0,
1374,570.2504773429899,4.3091035,,,,,,,,,,,0,0,0,0,0,0,566.2579,15937.555,0,662.92755,0,
1375,852.3723436119911,4.3139186,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11136.654,
1376,721.3297407826262,4.318084,,,,,,,,,,,0,11083.077,0,0,0,0,27704.973,0,0,0,0,
1377,459.26140879816256,4.322703,,,,45,,,,,,,0,22558.955,0,188.21472,0,0,0,0,8293.163,0,127751.266,
1378,948.9085243428955,4.325603,,,,,,,,,,,0,0,0,0,10209.248,0,0,0,0,0,0,
1379,365.18331717099437,4.3284693,,,,,,,,,,,0,432.50754,0,0,0,0,98700.49,0,0,246.40808,0,
1380,457.24400143016277,4.334927,,,,,,,,,,,0,0,0,38.069054,861.85913,0,0,47.199345,0,0,25525.643,
1381,501.2335820124217,4.335214,,,,,,,,,,,0,0,0,157.13235,459.86896,0,0,0,0,0,19106.771,
1382,698.3334527918083,4.3396745,,,,,,,,,,,0,336680.1,0,0,0,0,27787.383,0,0,24536.48,0,
1383,1155.9368774075363,4.3444886,,,,,,,,,,,0,0,0,0,33229.895,0,0,0,0,0,0,
1384,381.2144662293415,4.345123,,,,,,,,,,,0,32891.426,0,10779.64,0,0,0,67163.63,30250.676,0,0,
1385,419.2285375264871,4.353918,,,,,,,,,,,0,0,0,0,715.82434,697.1448,0,21520.902,159.46252,0,0,
1386,383.1362756671698,4.3577213,,,,,,,,,,,0,0,0,0,0,0,228.74663,153.05667,0,241.98169,607256.4,
1387,852.3819003906075,4.358525,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,346577.1,
1388,505.26753066228895,4.363579,,,,,,,,,,,0,0,41.94075,0,44.480896,0,0,0,14034.519,0,0,
1389,417.21335475283496,4.3650947,,,,,,,,,,,0,47588.41,694.04333,944.37146,6798.298,501.16306,0,979.76056,982.3279,0,0,
1390,655.3073355424724,4.367051,,,,,,,,,,,0,0,0,0,69520.62,0,0,0,5987.288,0,0,
1391,305.98520413507805,4.3740544,,,,,,,,,,,0,0,0,634.0695,0,982.0017,0,20631.992,0,0,0,
1392,207.06543060874856,4.374894,,,,,,,,,,,0,754.58057,0,75366.41,508.33026,119064.36,0,1210054.5,0,0,0,
1393,561.2918780866628,4.3829994,,,,,,,,,,,0,0,0,0,0,0,0,56.89785,0,0,27378.793,
1394,581.3184031674148,4.381764,,,,,,,,,,,0,0,0,0,0,0,0,0,7713.9253,0,0,
1395,273.0982507978778,4.3850403,,,,,,,,,,,0,0,0,82.605736,48885.273,0,0,0,29.454006,694.84033,0,
1396,547.3126501770354,4.3887234,,,,,,,,,,,0,17867.773,0,0,351.36307,0,33.463753,0,13636.941,0,0,
1397,228.16006763102973,4.3955836,,,,,,,,,,,12011.16,0,2149.0447,1134.071,0,3976.4421,3162.5566,1165.9316,7225.2773,0,16101.337,
1398,515.1628589736061,4.394132,,,,,,,,,,,0,50459.258,0,0,44381.13,0,0,0,0,190910.61,0,
1399,577.1378424194592,4.3968573,,,,,,,,,,,0,145207.88,0,0,82524.68,29445.537,19739.645,608.3952,0,0,844212.25,
1400,632.3084631173386,4.397642,,,,,,,,,,,0,0,0,0,15436.895,0,0,0,0,41710.414,0,
1401,533.1891133035995,4.4013853,,,,,,,,,,,0,0,40.227486,0,0,0,0,0,0,0,337766.75,
1402,655.3170305629976,4.4120054,,,,,,,,,,,13.803825,0,0,0,0,0,0,0,247590.86,102518.05,0,
1403,816.3563165181329,4.4063416,,,,,,,,,,,0,0,0,0,0,0,15154.593,0,0,0,71786.54,
1404,157.0854496829728,4.408148,,,,,,,,,,,27.68732,389.95074,262.24445,721.77264,74.682335,0,698.0779,8097.471,37414.43,2709.3477,0,
1405,449.2766096382781,4.409267,,,,,,,,,,,0,19277.6,0,0,30966.54,0,30639.443,0,11876.234,9516.514,49023.375,
1406,469.2307843789825,4.4141407,,,,,,,,,,,0,11628.757,108000.27,7179.4565,36405.926,72.98218,0,0,37050.707,0,51695.17,
1407,523.2407960472299,4.4158554,,,,,,,,,,,0,626.1423,0,0,0,0,0,0,0,0,30302.623,
1408,942.3986172836535,4.416301,,,,,,,,,,,0,0,0,0,48.63452,0,0,0,0,0,21982.814,
1409,728.3388199474027,4.4165034,,,,,,,,,,,0,37809.848,0,0,0,0,0,0,0,0,0,
1410,299.18743743869396,4.4170785,,,,,,,,,,,0,730.89056,1183.9535,0,21627.062,100.37078,0,0,56091.97,0,0,
1411,489.14149113149733,4.425328,,,,,,,,,,,0,0,0,0,11685.186,0,0,0,0,0,432.93475,
1412,491.157815926758,4.4240713,,,,,,,,,,,0,0,0,0,42570.004,0,0,0,0,0,0,
1413,579.2664192885561,4.433574,,,,,,,,,,,0,0,0,0,0,0,0,23179.113,0,0,0,
1414,685.3841227839878,4.4379015,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14490.2,0,
1415,795.4567171140782,4.4379015,,,,,,,,,,,0,0,0,0,0,0,0,0,0,59200.195,0,
1416,590.2756755407111,4.442297,,,,,,,,,,,0,7053.524,0,0,0,0,0,0,0,0,0,
1417,324.2192691009092,4.4495306,,,,,,,,,,,0,0,0,0,0,0,0,0,0,304840.9,0,
1418,443.09970432613443,4.4542904,,,,,,,,,,,0,17461.951,0,0,0,0,0,0,0,0,0,
1419,487.25660087601176,4.4725842,,,,,,,,,,,0,146.9632,0,0,18028.97,0,0,0,0,0,255.53015,
1420,1119.5652056331198,4.4779058,,,,,,,,,,,0,32370.16,0,0,0,0,0,0,21412.025,19566.688,20076.602,
1421,263.0557360507267,4.4867883,,,,,,,,,,,0,0,0,23.697063,0,95.45713,0,0,0,80332.59,44467.164,
1422,941.3958547553445,4.4858356,,,,,,,,,,,0,0,0,0,37993.605,0,0,0,0,0,0,
1423,685.3469761161232,4.492011,,,,,,,,,,,0,30551.396,0,0,0,0,0,0,0,0,0,
1424,483.24678548570995,4.500365,,,,,,,,,,,0,0,0,0,0,0,0,0,21895.21,0,0,
1425,940.3863541046749,4.50355,,,,,,,,,,,0,0,0,0,6412.556,0,0,0,0,0,0,
1426,269.0456174079778,4.5031643,,,,,,,,,,,123.70859,0,1171.4976,1051.3281,879.4396,19051.84,20590.91,4394.3115,744.1562,3220.379,0,
1427,271.06164940172636,4.506083,,,,,,,,,,,0,0,924.3076,739.7076,532.5264,0,4539.868,26162.635,0,0,0,
1428,577.2880095561898,4.517408,,,,,,,,,,,0,25671.188,0,37428.152,2204.627,15175.4,58.726112,2382.4392,0,0,36532.062,
1429,481.2310704471608,4.5190654,,,,,,,,,,,0,96334.5,7271.8013,47709.355,37802.062,12235.601,0,0,0,0,45472.03,
1430,654.3000672934013,4.527693,,,,,,,,,,,0,0,0,0,14592.472,0,0,0,531.62585,38292.473,0,
1431,359.13601169599116,4.5297933,,,,,,,,,,,0,36.869534,0,474.14532,0,0,0,24659.016,0,0,0,
1432,228.10242517997915,4.5304646,,,,,,,,,,,0,0,0,0,32319.61,0,0,257.98956,0,0,0,
1433,559.2748206597335,4.536906,,,,,,,,,,,0,0,0,0,0,0,67.18166,0,0,11689.448,0,
1434,1119.5742651814253,4.5357947,,,,,,,,,,,0,0,0,0,0,0,0,0,0,151219.4,0,
1435,1120.060412122929,4.5332456,,,,,,,,,,,0,39.05654,0,0,0,0,0,0,0,12983.2705,0,
1436,582.2811209198833,4.538995,,,,,,,,,,,0,29656.299,0,0,31259.086,0,593.57935,0,1528.3594,0,13969.246,
1437,361.188539941255,4.554152,,,,,,,,,,,0,0,0,0,0,0,0,0,169.48611,0,116074.414,
1438,794.3536470569195,4.553114,,,,,,,,,,,0,0,0,0,0,0,132.59991,0,0,0,44707.516,
1439,874.3731418654469,4.5517316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,50945.1,
1440,875.3797931380784,4.551746,,,,,,,,,,,0,0,0,0,13482.097,0,0,0,0,0,31294.541,
1441,852.8857532063882,4.5531282,,,,,,,,,,,0,0,0,0,5885.127,0,1861.1682,0,0,0,0,
1442,561.1992394427509,4.5739202,,,,,,,,,,,0,15204.881,0,0,0,0,0,0,0,0,302.47516,
1443,720.3307166597097,4.5727167,,,,,,,,,,,0,148461.33,0,0,0,0,0,0,0,0,0,
1444,991.932060056809,4.5926123,,,,,,,,,,,0,0,0,0,0,0,8835.442,0,0,0,0,
1445,794.3622193537378,4.5932946,,,,,,,,,,,0,0,0,0,28847.973,0,0,0,0,0,487178.9,
1446,720.322008905323,4.5940943,,,,,,,,,,,0,62546.617,0,0,0,0,42.64136,0,0,0,0,
1447,561.2589584355804,4.6191673,,,,,,,,,,,0,0,0,0,0,0,0,56280.65,25.462662,0,0,
1448,285.0410231535478,4.6189995,,,,,,,,,,,64.221375,1367.1927,350.9652,0,0,0,61929.73,0,0,3785.369,0,
1449,275.11354595300713,4.620173,,,,,,,,,,,0,1924.4697,25250.904,28962.584,0,0,0,231.42096,0,16.695538,676.39844,
1450,667.2984427992054,4.6223726,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,21218.021,
1451,786.3646627563147,4.6223726,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,38138.75,
1452,903.3712840990135,4.6223726,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,17803.828,
1453,809.3758064926378,4.625933,,,,,,,,,,,0,0,0,0,0,0,95570.34,0,0,0,678112.56,
1454,299.05709336674744,4.631332,,,,,,,,,,,43.05149,1785.4779,193.88383,86.91052,0,19873.81,15446.36,0,174.4945,0,0,
1455,553.359693310578,4.6394053,,,,,,,,,,,0,31247.51,34383.01,25300.38,57696.934,0,50035.164,0,22822.49,50906.043,166214.44,
1456,373.15182445937586,4.64067,,,,,,,,,,,0,0,0,0,0,0,606.1162,19485.814,0,0,1345.9191,
1457,491.2874262497251,4.64067,,,,,,,,,,,0,0,0,0,0,0,978.6493,242.19128,0,0,30647.31,
1458,537.083076440782,4.6430144,,,,,,,,,,,195.53873,6666.088,850.6808,4821.803,12054.168,1339.3994,778.5707,3393.795,16049.267,292.47656,1842.3446,
1459,809.3629921585132,4.6621475,,,,,,,,,,,0,0,0,0,0,0,2824.527,0,0,0,13754.232,
1460,211.13368969183102,4.664867,,,,,,,,,,,0,47864.484,0,0,106751.64,349.5284,402.86078,2327.3594,59520.277,8398.827,25003.998,
1461,948.4077278652425,4.675049,,,,,,,,,,,0,0,0,0,204.72076,0,16241.35,0,0,0,160.53632,
1462,713.3291965826663,4.6789727,,,,,,,,,,,0,16143.204,0,0,0,0,0,0,0,0,0,
1463,209.11795225216167,4.6826315,,,,,,,,,,,0,0,3310.0017,244121.17,11872.992,35024.9,0,434252.56,27048.986,19080.8,43116.35,
1464,728.3406588185335,4.689817,,,,,,,,,,,0,0,0,0,0,0,28879.383,0,0,45802.676,82522.625,
1465,543.3303863869379,4.694571,,,,,,,,,,,0,0,0,0,1865.353,0,0,0,30.63019,0,14436.655,
1466,570.3502033115067,4.6948285,,,,,,,,,,,0,0,0,0,941.72034,0,0,0,0,0,16962.38,
1467,487.25608678362494,4.7087765,,,,,,,,,,,0,0,0,20564.824,0,9705.32,0,2013.1077,2620.5654,0,0,
1468,751.3406508099836,4.707674,,,,,,,,,,,0,0,0,0,0,0,0,9253.613,0,0,0,
1469,375.1680121523562,4.709383,,,,,,,,,,,0,3908.8691,10915.606,996.417,1998.0631,0,38462.574,2180.5183,156.8558,113.40073,0,
1470,441.2501320685059,4.7088466,,,,,,,,,,,0,0,0,14636.125,259.9521,0,5839.6084,1294.915,0,0,0,
1471,933.4009651957068,4.7159214,,,,,,,,,,,0,0,0,0,11884.42,0,0,0,0,0,0,
1472,299.09419336475844,4.719537,,,,,,,,,,,0,0,0,0,0,0,0,353116.25,0,0,0,
1473,1117.5504823301592,4.728349,,,,,,,,,,,0,1667.4993,0,0,0,0,0,0,16552.783,3674.8926,0,
1474,445.2098580116667,4.72936,,,,,,,,,,,0,0,355.1622,310780.2,0,27479.453,75.21263,60634.18,477.4663,0,0,
1475,399.2034819280743,4.72851,,,,,,,,,,,0,0,0,12680.751,0,1001.88104,0,0,0,0,0,
1476,513.1945274199194,4.7284985,,,,,,,,,,,0,0,0,8668.399,0,549.32556,0,1012.465,0,36.571136,0,
1477,489.2737243992071,4.743349,,,,,,,,,,,0,0,83.21118,0,0,0,0,0,0,0,94132.805,
1478,579.2860577968358,4.741709,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,375892.7,
1479,615.2598537649498,4.741709,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7122.898,
1480,642.2777628234637,4.741709,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11284.992,
1481,709.3138036570497,4.741709,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8771.226,
1482,721.3191526505545,4.741709,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,35476.613,
1483,813.5001730052559,4.742151,,,,,,,,,,,0,280.8014,0,0,1254.9392,0,0,0,0,3097.909,0,
1484,327.21930386850136,4.744719,,,,,,,,,,,0,0,40186.016,76466.41,37330.008,19880.74,55626.918,84300.14,90823.086,26329.133,96514.086,
1485,349.1882490486486,4.746853,,,,,,,,,,,0,0,1168.0105,0,97122.625,0,23182.219,0,0,53.93844,0,
1486,321.0842844534853,4.7470984,,,,,,,,,,,0,0,0,2737.5454,52.16108,1775.9512,8492.864,0,2357.4868,173.09975,0,
1487,407.26563916548,4.76341,,,,,,,,,,,0,111486.54,15354.985,13119.41,37259.27,19458.25,12060.3125,1493.0845,0,173.65668,4612.803,
1488,445.2457915739411,4.764759,,,,,,,,,,,0,13763.722,0,53554.16,0,693.55493,0,1755.151,0,0,0,
1489,535.2399703212656,4.766875,,,,,,,,,,,0,0,0,3482.4102,0,21218.533,85.48382,2816.7964,0,0,46.370422,
1490,1150.1525611312231,4.765374,,,,,,,,,,,0,0,0,0,0,24796.58,0,0,0,0,0,
1491,258.1136167974795,4.775672,,,,,,,,,,,0,0,0,0,33623.207,0,0,0,0,0,28198.102,
1492,475.22034021558727,4.7784176,,,,,,,,,,,0,0,0,65.32576,86.70178,0,8661.528,0,0,91.54874,0,
1493,403.1988825561604,4.7866974,,,,64,,,,,,,0,162685.19,62.265068,138.72241,120200.52,32330.547,76504.82,0,16273.738,0,2653785.2,
1494,269.09353075026746,4.7881107,,,,,,,,,,,0,0,0,0,63858.938,0,0,0,0,0,0,
1495,425.17913340503526,4.7981696,,,,,,,,,,,0,0,0,0,0,0,0,0,0,35.71885,40369.49,
1496,469.1690225841778,4.800296,,,,,,,,,,,0,0,73.02003,0,0,675.9964,715.31726,0,422.63678,87.99088,101062.86,
1497,501.1076504422997,4.80006,,,,,,,,,,,0,5103.31,0,0,0,678.26654,337.76395,0,144.79353,36.517925,268837.56,
1498,803.3777918337938,4.800537,,,,,,,,,,,0,0,0,0,0,36.430756,58.902977,0,0,0,340552.25,
1499,825.3548424372411,4.7994256,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,23751.613,
1500,357.19332255906187,4.8003583,,,,64,,,,,,,0,0,87.39014,0,13857.86,1410.8252,1227.1758,333.37805,992.5734,275.08008,268136.9,
1501,507.18766416716704,4.809157,,,,,,,,,,,0,28495.83,0,0,0,0,550.50684,50621.816,0,0,27868.465,
1502,253.14433532489062,4.8115306,,,,,,,,,,,0,0,473.34912,29138.863,268.20212,657.98804,546.5112,3790.7468,1635.4097,226.62393,532.76654,
1503,383.17160833254394,4.814016,,,,,,,,,,,0,0,0,0,721.33655,0,0,951.89343,0,0,64133.953,
1504,844.3754019284045,4.8222275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,19426.773,
1505,867.3826909128882,4.8222275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,108125.39,
1506,867.8828461491363,4.8222275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,94418.445,
1507,519.2452870197569,4.832284,,,,,,,,,,,0,46972.49,0,0,100.287964,0,0,0,0,0,0,
1508,373.26179811572797,4.840485,,,,,,,,,,,0,0,0,101.831604,0,0,18.501198,36982.61,0,0,0,
1509,598.2810694030042,4.840384,,,,,,,,,,,0,326.726,507.13303,5092.8438,2550.2378,101.7856,1193.6677,8998.938,794.0565,903.2583,0,
1510,387.11623324534537,4.844534,,,,,,,,,,,0,0,68820.71,0,0,0,8406.518,0,0,0,0,
1511,242.17615388016281,4.859162,,,,,,,,,,,89127.27,59778.35,25133.963,21120.898,71530.05,69672.81,18311.957,24465.805,57588.89,26857.22,36418.777,
1512,713.337051068556,4.867596,,,,,,,,,,,0,46260.625,0,0,0,0,0,0,0,0,0,
1513,955.5035410535129,4.877547,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44427.87,0,
1514,1137.8129630776446,4.882059,,,,,,,,,,,0,0,0,0,0,72254.59,0,0,0,0,0,
1515,249.11061042643178,4.898671,,,,,,,,,,,0,0,1620.258,11455.248,3120.873,184.59808,2034.2856,1854.5193,2216.7874,1448.5833,1287.6946,
1516,183.137473191886,4.8991117,,,,,,,,,,,0,697.46484,1771.5302,6253.083,15086.988,286.465,2259.2095,1645.9043,2015.4644,1574.9968,2116.7139,
1517,319.12047470563544,4.9004064,,,,,,,,,,,0,0,0,0,0,0,0,17645.047,0,0,0,
1518,227.12894551169992,4.9090605,,,,,,,,,,,0,48830.87,105954.95,341319.88,449622.4,16201.369,114550.4,101332.72,254288.08,168703.22,266512.1,
1519,483.24640052896444,4.912213,,,,,,,,,,,0,17061.535,38.778908,22373.889,22628.367,0,31.81781,0,0,0,85544.1,
1520,228.13176285692822,4.9153414,,,,,,,,,,,0,0,0,0,41910.82,0,0,0,0,3834.5947,0,
1521,471.22523586724355,4.9144354,,,,,,,,,,,0,0,0,0,9217.231,0,1139.7836,0,400.46924,2209.0,0,
1522,297.12542450149385,4.924888,,,,,,,,,,,0,0,2281.2578,1290.0547,0,0,4383.9453,2412.2107,16170.335,12734.265,49518.13,
1523,647.3111011081814,4.924723,,,,,,,,,,,0,1082.9479,0,0,16077.469,0,134.51952,0,6911.587,49621.555,2808.9624,
1524,221.0810536308862,4.9266915,,,,,,,,,,,0,29.568287,0,726.82733,0,0,50.641243,20379.895,112.88183,0,91.623886,
1525,441.2498435935504,4.937013,,,,,,,,,,,0,0,0,318.456,0,0,0,0,304.9001,0,40286.992,
1526,640.3045707203946,4.9426804,,,,,,,,,,,0,12139.877,0,0,0,0,0,0,0,38.02034,0,
1527,341.0884726210822,4.957816,,,,,,,,,,,0,75.560455,32068.227,0,0,425.14688,1077.7211,0,0,106.37193,0,
1528,447.13078765539655,4.955603,,,,,,,,,,,0,1906.8833,0,36.124996,398.19998,698.23645,529.42456,8232.77,0,1127.0149,0,
1529,537.0833462957121,4.9763923,,,,,,,,,,,0,64004.035,4740.77,20368.242,4132.0435,2440.6855,2829.291,14517.186,6139.778,0,188191.77,
1530,813.5050025714002,4.9902897,,,,,,,,,,,0,243.88007,0,0,14167.467,0,156.2361,0,625.75,55499.09,0,
1531,257.1560940379588,5.0193243,,,,11,,,,,,,0,0,0,0,16935.52,0,0,0,0,0,15798.972,
1532,358.0728905185477,5.0186906,,,,11,,,,,,,0,0,0,3095.81,13374.26,0,0,0,0,0,20895.354,
1533,312.06802683268916,5.0201163,,,,11,,,,,,,0,11607.654,0,4869.9937,30510.201,257.46667,0,0,18962.148,12898.805,30133.379,
1534,313.0755407435844,5.0217385,,,,11,,,,,,,0,28657.92,11094.64,23398.053,81391.21,533.65564,42302.258,57160.35,54266.848,26957.262,57998.79,
1535,281.13709672206795,5.0217385,,,,11,,,,,,,0,15821.026,5129.8765,6325.9316,38761.855,303.40027,12975.92,27659.135,24900.98,22390.186,44540.58,
1536,296.07296129617174,5.0217385,,,,11,,,,,,,0,22511.38,7946.2925,9609.624,54226.895,690.89856,33636.098,38971.215,31394.703,38510.98,75693.62,
1537,213.1494892232304,5.0215693,,,,11,,,,,,,72.42366,680302.75,434657.8,472177.66,1821381.2,25312.639,954737.56,1156652.0,1005302.44,1083003.4,1750515.2,
1538,214.1524843437509,5.024086,,,,,,,,,,,0,46603.46,25782.98,0,217135.75,1129.3398,110721.1,133802.67,0,81123.16,0,
1539,329.23501662252517,5.035614,,,,,,,,,,,327.23975,813.7743,0,0,1688.9019,14018.637,3515.8604,0,1521.7334,3169.8623,0,
1540,321.0843927368203,5.0394335,,,,,,,,,,,0,11311.889,472273.9,0,0,0,0,0,0,0,0,
1541,587.2711992536961,5.062851,,,,,,,,,,,0,65.57597,0,0,0,0,0,24926.38,0,0,0,
1542,199.0505770580265,5.0725837,,,,,,,,,,,0,0,586.331,340.53766,26491.105,0,25040.445,0,22.1336,0,58.752815,
1543,379.199153863416,5.0756288,,,,,,,,,,,0,0,0,0,2562.5354,36.5328,170.92862,0,19577.355,0,1773.7477,
1544,957.5122062419116,5.10923,,,,,,,,,,,0,0,0,0,19053.49,0,0,0,0,76278.766,0,
1545,387.11525886841616,5.1217666,,,,,,,,,,,60.32067,10659.379,0,0,563.00244,617.00555,0,0,1157.8597,1646.2908,1640.4868,
1546,308.18749087287136,5.126017,,,,,,,,,,,0,0,0,0,25.944145,138.6909,0,11341.51,0,0,0,
1547,539.0976217900768,5.138717,,,,,,,,,,,59.022568,3522.9685,975.95593,0,977.005,189.41199,1236.8945,920.182,0,0,63949.29,
1548,357.06322512951755,5.1531086,,,,,,,,,,,0,60083.484,0,0,0,0,0,0,44.862957,0,1211.8945,
1549,287.22340422705486,5.1612005,,,,,,,,,,,15.590939,40454.734,13683.075,79271.77,44202.535,36165.367,18559.346,51249.492,2990.469,8153.0723,20147.51,
1550,239.1285104085026,5.1937356,,,,,,,,,,,0,115.0446,1015.33014,1344.2489,453.35938,0,1135.7139,481.2667,11905.671,577.72754,621.33105,
1551,566.21462756313,5.20213,,,,,,,,,,,0,842.54956,1217.78,30.426811,0,0,3929.131,1403.1355,12180.841,1064.711,202.49973,
1552,323.05771116689345,5.2199,,,,,,,,,,,0,26.830006,0,0,0,0,0,34037.883,0,16.066765,0,
1553,589.2879945034149,5.2295475,,,,,,,,,,,0,0,0,0,0,0,0,19807.545,174.10573,0,0,
1554,226.0874760231428,5.244684,,,,,,,,,,,0,0,0,0,690872.9,0,0,103903.84,0,0,0,
1555,545.2023675573355,5.3055406,,,,,,,,,,,0,13202.312,0,0,1548.8619,0,0,0,0,0,555.4352,
1556,297.07848129744355,5.342212,,,,,,,,,,,0,0,0,68.34712,12901.834,0,135.51569,0,0,246.78775,235.09686,
1557,473.2412119006715,5.363955,,,,,,,,,,,0,329.68317,4497.757,27514.918,502.7434,0,3205.3347,69556.15,3159.9783,2289.437,0,
1558,251.09229337428198,5.37879,,,,,,,,,,,12876.698,12706.025,11739.809,13785.24,13600.195,15886.981,12368.437,12437.463,12140.537,14024.371,16548.316,
1559,227.12839126096586,5.3909645,,,,,,,,,,,10464.398,0,0,0,3269.524,2839.9265,3607.9175,2950.005,2150.8455,0,4356.119,
1560,718.3679845958377,5.399703,,,,,,,,,,,0,32.401257,0,0,35.773495,0,0,44545.91,0,0,134.18513,
1561,193.08608707999184,5.437052,,,,,,,,,,,23969.084,27897.482,26421.873,30592.926,30453.217,39396.28,27634.32,27523.918,29388.867,30196.482,45162.207,
1562,341.2346099024133,5.4725122,,,,,,,,,,,0,905.8469,856.19556,820.2937,3875.9885,0,514.4744,28511.69,662.72144,3515.3748,0,
1563,267.07826980652095,5.486926,,,,,,,,,,,0,0,0,0,180709.34,0,0,0,0,0,199106.12,
1564,415.1971884993156,5.513125,,,,,,,,,,,0,0,91.76383,44.69279,0,38.54224,0,50.122932,102.6326,0,10312.963,
1565,285.20718109065535,5.5123715,,,,,,,,,,,0,20833.514,1107.0162,0,0,3199.833,1916.95,1439.939,0,0,2465.9868,
1566,322.20385340976856,5.5354414,,,,,,,,,,,0,61.749283,94.09569,17924.094,0,833.73914,433.37222,140314.4,10475.612,1297.3344,1138.0973,
1567,567.2738723109406,5.5495687,,,,,,,,,,,0,12934.28,0,0,0,0,0,0,0,0,0,
1568,591.304510109191,5.5588417,,,,,,,,,,,0,31.016926,0,0,17.531782,0,0,25893.69,0,0,0,
1569,237.14934890530898,5.5621653,,,,,,,,,,,0,163.53426,907.5161,57168.43,1049.3717,667.4491,447.1763,87802.87,14270.709,1491.3431,889.58386,
1570,253.14440698796798,5.582874,,,,,,,,,,,21729.105,22186.236,17577.799,20497.605,21692.445,21538.387,18920.635,22018.262,23906.947,24018.467,23601.941,
1571,309.0845646716107,5.59146,,,,,,,,,,,0,194.24677,40854.535,0,0,69.930435,0,0,0,199.0717,57.91268,
1572,281.17602985281667,5.6010437,,,,,,,,,,,0,1310.921,1595.6311,2387.1365,31696.572,0,2041.6628,0,26697.146,4247.4814,15098.849,
1573,259.0977409405723,5.638199,,,,,,,,,,,0,0,0,0,22727.58,0,70.02966,0,0,0,0,
1574,499.25637735851797,5.664758,,,,,,,,,,,0,743.8473,12098.688,13419.446,2773.3035,2228.2463,4718.499,3224.809,278.4689,1352.935,2440.5393,
1575,252.09099217343854,5.6683655,,,,,,,,,,,0,0,0,0,0,0,0,24965.88,0,0,0,
1576,253.0985626402929,5.670465,,,,,,,,,,,0,0,0,0,980679.06,0,0,762453.3,0,0,2166.9006,
1577,269.0826315950531,5.6892514,,,,,,,,,,,0,0,0,0,0,0,0,13019.676,0,0,0,
1578,523.2914333888353,5.738027,,,,,,,,,,,0,549.2914,2078.0159,103.70932,10893.309,11603.887,2778.8552,725.2234,0,0,0,
1579,676.3430650625667,5.7703648,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,118407.51,
