row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,1685365277_ALC_dbgi_001140_01_01.mzML Peak area,1685365277_ALC_dbgi_001142_01_01.mzML Peak area,1685365277_ALC_dbgi_001144_01_01.mzML Peak area,1685365277_ALC_dbgi_001146_01_02.mzML Peak area,1685365277_ALC_dbgi_001150_01_01.mzML Peak area,1685365277_ALC_dbgi_001152_01_01.mzML Peak area,1685365277_ALC_dbgi_001153_01_01.mzML Peak area,1685365277_ALC_dbgi_001156_01_01.mzML Peak area,1685365277_ALC_dbgi_001160_01_01.mzML Peak area,1685365277_ALC_dbgi_001161_01_01.mzML Peak area,1685365277_ALC_dbgi_001162_01_01.mzML Peak area,1685365277_ALC_dbgi_001173_01_01.mzML Peak area,1685365277_ALC_dbgi_001175_01_01.mzML Peak area,1685365277_ALC_dbgi_001182_01_01.mzML Peak area,1685365277_ALC_dbgi_001185_01_01.mzML Peak area,1685365277_ALC_dbgi_001186_01_01.mzML Peak area,1685365277_ALC_dbgi_001188_01_01.mzML Peak area,1685365277_ALC_dbgi_BK00.mzML Peak area,
1686,474.1034043648401,3.695391,,,,,,,,,,,0,0,0,0,7401.939,0,0,0,0,0,0,0,0,0,0,0,0,0,
1687,434.10814678849556,3.6961145,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31264.186,0,0,0,
1688,434.20790748856797,3.7018497,,,,,,,,,,,0,0,0,0,0,0,25769.557,0,0,0,0,0,0,0,0,0,0,0,
1689,843.4192426744297,3.7018497,,,,,,,,,,,0,0,0,0,0,0,12297.42,0,0,0,0,0,0,0,0,0,0,0,
1690,449.17839005124114,3.7045414,,,,6,120,[M-NH3+K]+,,2,1677;1690,427.24181,0,0,0,0,0,0,17671.762,0,0,0,0,0,0,0,13372.41,0,0,0,
1691,456.2803937955291,3.7045414,,,,6,,,,,,,0,0,0,0,0,0,66385.07,0,0,0,0,0,0,0,123078.414,0,0,0,
1692,366.2124014150165,3.7072332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15287.354,0,0,0,
1693,453.1734533747271,3.711708,,,,,,,,,,,0,91250.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1694,551.2490047981457,3.712467,,,,,,,,,,,0,0,8001.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1695,463.1234106903446,3.7130868,,,,,,,,,,,0,0,0,0,0,0,26017.031,0,0,0,0,0,0,0,0,0,0,0,
1696,521.0927743806985,3.7130868,,,,,,,,,,,0,0,0,0,0,0,16147.659,0,0,0,0,0,0,0,0,0,0,0,
1697,616.3552929783822,3.718408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23106.701,0,0,0,
1698,638.3371456260429,3.718408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27689.805,0,0,0,
1699,661.4131966910365,3.718408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11473.057,0,0,0,
1700,483.2201282026919,3.7256303,,,,74,122,[M+Na]+,,2,1700;1702,460.23089,0,0,0,0,0,0,0,0,0,8409.577,0,0,0,0,0,38509.04,0,0,
1701,506.29607768693296,3.7263162,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10252.29,0,0,
1702,461.2381455155137,3.7267065,,,,74,122,[M+H]+,,3,1700;1702;1706,460.23089,0,0,0,0,14455.78,0,0,0,0,26849.592,0,0,0,0,0,89738.95,0,0,
1703,440.24959626023644,3.7281008,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57777.066,7091.6714,0,0,
1704,445.20450372906663,3.729885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13361.874,0,0,0,
1705,627.1901787180504,3.7361472,,,,,,,,,,,0,0,0,0,0,0,9299.477,0,0,0,0,0,0,0,0,0,0,0,
1706,478.2647229537972,3.741151,,,,74,122,[M+NH4]+,,2,1702;1706,460.23089,0,0,0,0,0,13898.257,0,0,0,8171.3975,0,0,0,0,0,29878.352,0,0,
1707,163.0388912211274,3.7418146,,,,,,,,,,,0,0,218483.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1708,181.04945727964383,3.7418146,,,,,,,,,,,0,0,73240.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1709,325.09166754038097,3.7418146,,,,,,,,,,,0,0,169665.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1710,357.188054532794,3.7418146,,,,,,,,,,,0,0,12520.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1711,477.2117685589692,3.7418146,,,,,,,,,,,0,0,14326.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1712,513.2326443944336,3.7418146,,,,,,,,,,,0,0,23075.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1713,558.2906684244676,3.7418146,,,,,,,,,,,0,0,41580.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1714,771.2827430719901,3.7418709,,,,,,,,,,,8197.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1715,495.2223552602252,3.7421043,,,,172,123,[M-H2O+H]+,,2,1715;1716,512.22569,0,0,107356.79,0,0,0,0,0,0,14874.602,0,0,0,0,0,14117.504,0,0,
1716,535.2149558203166,3.7421043,,,,172,123,[M+Na]+,,2,1715;1716,512.22569,0,0,205126.3,0,0,0,0,0,0,34611.5,0,0,0,0,0,28649.943,0,0,
1717,592.2235639599568,3.7423046,,,,,,,,,,,11318.325,0,0,0,0,0,0,0,0,0,7376.0967,0,0,0,0,0,7202.988,0,
1718,371.14890905789247,3.742328,,,,,,,,,,,22393.262,0,0,0,10423.827,0,18402.889,0,0,0,0,0,0,0,0,0,0,0,
1719,597.1790851321259,3.744161,,,,,,,,,,,9830.694,0,0,0,19991.902,0,0,0,0,0,0,0,0,0,0,0,4221.755,0,
1720,260.12802937506723,3.748985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109025.99,0,0,
1721,566.3168553405704,3.748985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10780.676,0,0,
1722,392.2276967908876,3.7511756,,,,,,,,,,,33117.617,0,34099.41,0,0,0,0,0,0,28463.576,0,0,0,0,0,0,0,0,
1723,464.24872263443945,3.75295,,,,,,,,,,,0,0,9493.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1724,493.24072044574314,3.7533352,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6437.177,0,0,0,0,0,
1725,300.1205532497547,3.7536404,,,,,,,,,,,0,0,0,0,0,0,0,0,0,49497.824,0,0,0,0,0,123030.52,0,0,
1726,246.11230970416509,3.7538886,,,,174,,,,,,,0,0,0,0,0,0,0,0,22959.168,0,0,0,0,10783.246,0,0,0,0,
1727,430.14700672402597,3.7538886,,,,174,,,,,,,0,0,0,0,0,0,0,0,12442.574,0,0,0,0,6089.1235,0,0,0,0,
1728,462.30584368603843,3.7596524,,,,40,,,,,,,0,0,0,0,6273.6533,0,0,0,0,0,0,0,0,0,14956.264,0,0,0,
1729,439.2301828707946,3.7650812,,,,,,,,,,,138157.45,0,0,0,65028.027,46334.223,57176.023,0,0,0,0,0,0,0,0,0,0,0,
1730,219.17426880366688,3.7656894,,,,40,,,,,,,5855.9546,0,0,0,12279.096,9666.961,8349.692,0,0,0,0,0,0,0,18560.54,0,0,0,
1731,487.12006884044547,3.7681224,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6622.2974,0,0,0,
1732,436.2177284086616,3.772494,,,,,,,,,,,0,0,133728.2,0,25043.719,0,0,12849.681,0,47732.51,0,0,0,0,0,61158.31,0,0,
1733,308.1704236767015,3.7851508,,,,,,,,,,,0,0,0,0,11449.773,0,5398.53,0,0,0,0,0,0,0,0,0,0,0,
1734,411.1616876796028,3.7851472,,,,,,,,,,,0,33220.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1735,901.369666343323,3.7851472,,,,,,,,,,,0,6373.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1736,923.3511674914994,3.7851472,,,,,,,,,,,0,5118.4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1737,291.14390718852763,3.788037,,,,,,,,,,,12078.511,0,0,19152.621,25017.947,0,0,0,0,0,10680.416,0,0,0,0,0,11021.083,0,
1738,464.3215846356707,3.7900877,,,,,,,,,,,0,0,0,0,0,0,0,0,155968.53,0,0,0,0,0,0,0,0,0,
1739,441.2460714676689,3.7914586,,,,,,,,,,,0,0,0,0,0,0,0,0,1298942.1,0,26082.205,0,0,0,0,0,0,0,
1740,587.3042439000395,3.792053,,,,,,,,,,,0,0,0,0,6188.9536,0,0,0,0,0,0,0,0,0,0,0,0,0,
1741,436.2907627435501,3.7928553,,,,,,,,,,,0,0,0,154839.11,0,0,0,46136.64,192892.48,0,0,0,0,63307.85,0,0,0,0,
1742,457.2067923071422,3.7989447,,,,,,,,,,,0,0,0,0,66344.14,55429.086,5252.958,0,0,0,0,0,0,0,0,0,0,0,
1743,470.2387039945055,3.79899,,,,42,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15250.921,4265.084,0,0,
1744,441.17332020254224,3.7994592,,,,,,,,,,,0,0,83841.21,0,13704.834,0,0,0,0,14408.016,0,0,0,0,0,0,0,0,
1745,425.1806802687399,3.8019447,,,,42,124,[M+H]+,,2,1746;1745,424.17343,0,0,0,0,0,0,0,0,0,16072.431,0,0,0,0,21806.14,8732.347,0,0,
1746,447.1626667917256,3.8019447,,,,42,124,[M+Na]+,,2,1746;1745,424.17343,0,0,0,0,0,0,0,0,0,5947.2583,0,0,0,0,16331.722,4812.361,0,0,
1747,439.1940614870357,3.8023853,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11462.454,0,8358.404,0,0,0,0,0,
1748,408.25922197177744,3.8076324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8012.537,0,0,0,0,
1749,413.2146170549619,3.810595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21027.309,0,0,0,
1750,349.125985958168,3.8158941,,,,66,125,[M+Na]+,,3,1750;1754;1751,326.13705,0,0,0,0,0,0,84108.016,0,0,0,161707.81,0,0,0,0,0,125582.516,0,
1751,365.10062631903355,3.8158941,,,,66,125,[M+K]+,,3,1750;1754;1751,326.13705,0,0,0,0,0,0,6537.145,0,0,0,13025.414,0,0,0,0,0,10505.599,0,
1752,372.201969246848,3.8158941,,,,66,,,,,,,0,0,0,0,0,0,22734.67,0,0,0,33305.74,0,0,0,0,0,23476.348,0,
1753,165.09118826601676,3.8172462,,,,66,,,,,,,0,0,0,0,0,0,25621.465,0,0,0,52321.504,0,0,0,0,0,38864.88,0,
1754,344.1707248130879,3.8172462,,,,66,125,[M+NH4]+,,3,1750;1754;1751,326.13705,0,0,0,0,0,0,50711.777,0,0,0,106864.516,0,0,0,0,0,75679.41,0,
1755,675.2633689203755,3.8184469,,,,,,,,,,,0,0,0,0,9569.017,0,0,0,0,0,9468.826,0,0,0,0,0,6812.936,0,
1756,556.202327354151,3.826295,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27292.424,0,0,0,
1757,215.2118305096132,3.8270292,,,,,,,,,,,0,0,0,0,0,0,0,0,11378.621,0,0,0,0,0,0,0,0,0,
1758,240.23217948085374,3.8296864,,,,,,,,,,,0,55587.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1759,241.23558750611667,3.8296864,,,,,,,,,,,0,7668.2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1760,242.24787979195014,3.8296864,,,,,,,,,,,0,116362.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1761,603.2983983263166,3.830194,,,,,,,,,,,0,0,189456.16,0,0,0,0,0,0,0,0,0,0,0,6435.6646,0,0,0,
1762,554.186793298481,3.8304534,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12087.486,0,0,0,
1763,563.3062169997711,3.8360558,,,,,,,,,,,0,0,71167.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1764,581.3165367259123,3.8360558,,,,,,,,,,,0,0,101134.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1765,267.1203877804236,3.836096,,,,,,,,,,,23994.857,0,0,0,0,0,0,0,0,0,0,0,0,26307.25,0,0,0,0,
1766,218.2114880205677,3.8501928,,,,,,,,,,,0,0,0,142462.64,9395.431,0,0,0,18803.121,0,22149.094,0,23493.148,0,16885.309,0,0,0,
1767,174.18531577163944,3.856,,,,,,,,,,,0,0,0,12685.15,7820.5625,0,0,0,20061.178,0,22654.244,0,0,0,0,0,0,0,
1768,452.2126896046433,3.8603222,,,,,,,,,,,6750.0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1769,580.2390459761574,3.8635483,,,,,,,,,,,0,0,14802.874,0,0,0,0,0,0,9524.515,0,0,0,0,0,14198.895,0,0,
1770,374.18120088420505,3.869988,,,,,,,,,,,0,0,0,0,0,0,13727.424,0,0,0,0,0,0,0,0,0,0,0,
1771,402.2124163149989,3.869988,,,,,,,,,,,0,0,0,0,0,0,14480.491,0,0,0,0,0,0,0,0,0,0,0,
1772,432.09278538480163,3.8706305,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10155.16,0,0,0,
1773,335.1237174282952,3.87371,,,,,,,,,,,0,0,21706.758,5072.3286,0,0,0,0,0,7076.8296,0,0,0,0,0,0,0,0,
1774,574.2645469968212,3.880602,,,,,,,,,,,0,0,0,0,9691.118,0,0,6953.8916,0,0,0,0,0,8104.244,0,0,0,0,
1775,459.2226297731252,3.8820353,,,,,,,,,,,70399.41,0,0,0,0,54063.24,24634.05,0,0,0,0,0,0,0,0,0,0,0,
1776,579.2201447658256,3.8821738,,,,,,,,,,,23676.184,0,0,0,0,17425.406,27029.805,0,0,0,0,0,0,19479.562,0,0,0,0,
1777,223.13289635099608,3.8849766,,,,,,,,,,,56763.22,25481.938,0,37696.99,54369.31,22154.717,37593.98,0,25844.508,0,22171.9,29273.523,0,38226.508,57721.79,28169.55,45697.38,0,
1778,231.15903369492915,3.892582,,,,67,128,[M+H]+,,1,1781,230.1518,0,0,0,0,0,0,0,5384.2964,0,0,0,0,0,5666.1724,0,0,0,0,
1779,276.21685423244884,3.8938587,,,,67,,,,,,,0,0,0,0,0,0,0,25062.877,0,0,8763.327,0,0,12150.038,0,0,0,0,
1780,867.3303735744297,3.8954298,,,,,,,,,,,0,7331.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1781,253.14105833722758,3.8958168,,,,67,128,[M+Na]+,,2,1778;1781,230.1518,34625.664,0,0,24665.205,6272.914,0,0,40067.332,0,0,17060.24,0,0,29428.225,0,0,0,0,
1782,582.2546813294229,3.89934,,,,,,,,,,,0,0,5644.231,6418.08,0,0,0,7237.3584,0,0,0,0,0,10178.552,0,0,0,0,
1783,657.2512237233803,3.9016402,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6178.3853,0,0,0,0,
1784,650.3551882705267,3.9093323,,,,,,,,,,,0,0,59430.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1785,397.1833777651905,3.9095361,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7178.8896,0,0,0,0,0,
1786,368.22778046088445,3.9103713,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6953.003,0,0,0,
1787,287.2328588275322,3.9113595,,,,,,,,,,,0,0,0,0,0,0,0,0,35155.04,0,0,0,0,0,0,0,0,0,
1788,146.08132898509376,3.9208336,,,,,,,,,,,0,1027331.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1789,282.2066857136129,3.9208336,,,,,,,,,,,0,9350553.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1790,563.4060840130849,3.9208336,,,,,,,,,,,0,426920.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1791,473.2360784898759,3.9214766,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6586.049,0,0,0,0,0,0,0,
1792,450.26979383417614,3.9216027,,,,,,,,,,,0,0,0,6416.2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1793,455.2254102815617,3.9292536,,,,,,,,,,,20626.428,0,0,84232.71,0,23509.068,0,0,0,0,0,0,49112.793,0,0,0,0,0,
1794,290.19615065110315,3.9306507,,,,,,,,,,,80481.54,55475.418,48980.477,86541.62,75502.89,59593.684,76314.92,57775.277,79629.48,33798.473,68956.51,87506.516,47847.723,74499.49,99552.44,72700.086,90680.19,0,
1795,383.1458064269764,3.9321754,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,13205.231,0,0,0,0,
1796,406.22221492241493,3.9326208,,,,,,,,,,,7486.106,0,0,0,0,0,5808.205,0,0,0,0,0,0,16560.982,0,0,0,0,
1797,304.18855802706423,3.9330316,,,,,,,,,,,0,173657.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1798,523.447603232654,3.9330316,,,,,,,,,,,0,10774.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1799,476.2490394038135,3.935978,,,,,,,,,,,88559.14,0,0,0,35069.832,0,0,0,7604.1426,0,0,0,0,16112.302,0,0,6422.761,0,
1800,195.10165623639475,3.936183,,,,,,,,,,,49265.254,32757.957,33146.38,40677.312,39621.22,28975.127,0,28231.09,38752.59,0,30982.795,37557.16,21388.219,32507.217,46288.79,32872.98,39563.41,0,
1801,309.2270802337648,3.9368908,,,,,,,,,,,33831.8,0,0,0,0,14137.33,0,15227.285,0,14656.562,0,0,0,0,0,15620.431,0,39572.965,
1802,494.25963957817083,3.9376411,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11946.533,0,0,0,0,0,21974.912,0,0,
1803,340.2115328518087,3.9383874,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9457.96,0,0,7850.45,0,0,0,0,
1804,331.2090794166101,3.9402835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21332.2,
1805,267.1203829224374,3.9412837,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19234.357,0,0,0,
1806,613.3431390494324,3.943078,,,,179,130,[M+H]+,,1,1807,612.33583,6455.172,0,0,0,0,0,0,0,0,0,0,0,5593.138,0,0,0,0,0,
1807,635.3250243690192,3.943078,,,,179,130,[M+Na]+,,2,1806;1807,612.33583,9690.448,0,0,0,0,0,0,0,0,0,0,0,5809.396,0,0,0,0,0,
1808,571.2725378838521,3.9430923,,,,,,,,,,,0,0,78077.266,0,0,0,0,0,0,4642.9395,0,0,0,0,0,8907.356,0,0,
1809,169.08598343954569,3.9448237,,,,,,,,,,,19793.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1810,505.097772083321,3.955553,,,,,,,,,,,0,0,0,0,7609.8877,0,182535.98,0,0,0,0,0,0,0,0,0,0,0,
1811,343.1752849211909,3.9559524,,,,,,,,,,,0,8815.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1812,527.0794905086819,3.9569876,,,,,,,,,,,0,0,0,0,0,0,16502.646,0,0,0,0,0,0,0,0,0,0,0,
1813,512.1765549305744,3.961887,,,,,,,,,,,0,0,14969.999,0,0,0,0,0,0,45884.754,0,0,0,0,33762.605,34202.684,0,0,
1814,481.2046257821982,3.9646614,,,,,,,,,,,28626.002,33773.332,0,0,0,6061.0195,0,0,0,0,0,0,0,0,0,0,0,0,
1815,476.28538205771645,3.9670835,,,,,,,,,,,0,32058.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1816,453.20963573501007,3.9683697,,,,,,,,,,,0,195852.23,0,14399.67,0,0,0,0,54491.668,0,0,0,0,49727.62,0,0,0,0,
1817,520.1453778230856,3.969198,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53216.47,0,0,0,
1818,448.2545282539701,3.9732502,,,,,,,,,,,0,59291.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1819,491.118644428514,3.9803455,,,,,,,,,,,0,0,0,0,0,0,121391.195,0,0,0,0,0,0,0,0,0,0,0,
1820,323.1829430100294,3.9868796,,,,,,,,,,,0,0,5822.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1821,484.27537293820524,3.9874868,,,,,,,,,,,0,0,4359.0244,0,0,0,0,0,0,0,0,0,0,6178.433,0,0,0,0,
1822,490.13449617755066,3.9878564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11216.669,0,0,0,
1823,234.20643669485736,3.9918733,,,,,,,,,,,0,0,0,441598.3,15153.275,0,0,0,13722.924,0,0,0,0,0,31404.908,0,0,0,
1824,489.2306693668294,3.9951563,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6402.7236,0,0,0,0,
1825,315.0475448089464,3.9995542,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3452.2847,0,0,0,
1826,478.2647903343139,3.9995608,,,,,,,,,,,13046.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1827,438.17610945689165,4.000486,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,23517.492,0,0,0,0,0,0,
1828,625.1188960608782,4.0063243,,,,,,,,,,,0,0,0,0,0,0,63109.59,0,0,0,0,0,0,0,0,0,0,0,
1829,313.24858168776893,4.007349,,,,,,,,,,,0,0,0,0,0,0,0,0,6044.4614,0,0,0,0,0,0,0,0,0,
1830,496.2750987781472,4.007715,,,,,,,,,,,0,0,16009.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1831,501.2304920465348,4.007715,,,,,,,,,,,0,0,8803.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1832,527.2465901547944,4.009861,,,,92,131,[M+Na]+,,2,1837;1832,504.2574,0,0,0,0,0,0,0,0,0,24839.793,0,0,0,0,0,16136.483,0,0,
1833,466.2649102483848,4.011248,,,,,,,,,,,0,0,0,0,0,50448.227,0,0,0,0,0,0,0,0,0,0,0,0,
1834,471.22023289053385,4.011248,,,,,,,,,,,0,0,0,0,0,10578.539,0,0,0,0,0,0,0,0,0,0,0,0,
1835,647.1007538965981,4.0114017,,,,,,,,,,,0,0,0,0,0,0,6133.7593,0,0,0,0,0,0,0,0,0,0,0,
1836,598.3428449226699,4.0192857,,,,,,,,,,,0,0,8996.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1837,522.2912496906858,4.02331,,,,92,131,[M+NH4]+,,2,1837;1832,504.2574,7094.4033,0,0,0,0,0,11915.273,0,7987.6167,39935.02,0,0,0,0,0,21046.6,0,0,
1838,368.19161546187576,4.0246325,,,,,,,,,,,0,12701.142,0,0,17932.344,0,9017.281,0,0,0,0,0,0,0,0,7241.1245,0,0,
1839,221.190034612328,4.027336,,,,5,,,,,,,4287.99,0,0,438634.1,0,6838.3887,18241.227,112238.01,274755.3,20337.162,0,5930.0283,32035.508,185999.6,55595.68,15005.552,0,0,
1840,457.21917054434715,4.029871,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7924.479,0,0,0,0,0,
1841,383.24316306363465,4.0299225,,,,5,,,,,,,0,0,0,44091.55,0,0,0,11012.691,26799.703,0,0,0,0,0,0,0,0,0,
1842,441.24597507900575,4.0299177,,,,5,,,,,,,0,40916.77,1514828.4,1599270.9,70974.21,47235.254,104198.664,655162.56,0,61028.617,0,32376.215,160920.42,959617.9,286747.2,56853.957,0,0,
1843,203.17960120549864,4.0300283,,,,5,,,,,,,0,0,0,134766.6,0,0,5247.2915,33431.684,84128.22,0,0,0,8828.674,0,0,0,0,0,
1844,419.2640078734624,4.0303173,,,,5,,,,,,,0,0,192070.17,121607.016,0,0,0,30537.32,77105.23,0,0,0,7582.4766,0,0,0,0,0,
1845,401.25348607664813,4.030429,,,,5,,,,,,,0,0,118955.695,78190.83,0,0,0,21139.848,51300.12,0,0,0,0,0,0,0,0,0,
1846,239.20059616035633,4.031015,,,,5,,,,,,,0,0,0,108884.48,0,0,0,31108.4,73914.86,0,0,0,7571.255,43609.125,0,0,0,0,
1847,135.11705458822286,4.0312877,,,,5,,,,,,,0,0,0,38172.312,0,0,0,0,23057.473,0,0,0,0,0,0,0,0,0,
1848,143.10678231011917,4.031301,,,,5,,,,,,,0,0,0,59380.55,0,0,0,16341.765,39359.086,0,0,0,0,24697.791,0,0,0,0,
1849,859.5026355315099,4.0312877,,,,5,,,,,,,0,0,0,11698.862,0,0,0,0,10055.549,0,0,0,0,0,0,0,0,0,
1850,442.2487547233738,4.031948,,,,,,,,,,,0,0,351500.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1851,464.3219335039584,4.0407386,,,,5,,,,,,,0,0,0,182230.72,0,0,12260.258,55287.934,0,0,0,0,18257.182,113202.33,58968.785,0,0,0,
1852,684.3386570353885,4.0429354,,,,,,,,,,,0,0,23064.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1853,219.1743222347149,4.046611,,,,,,,,,,,0,0,78239.99,0,0,0,0,0,34979.1,0,0,0,0,0,0,0,0,0,
1854,374.2174421733734,4.0513644,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5106.0166,0,0,0,
1855,452.2490343515186,4.0561786,,,,,,,,,,,0,0,0,0,8049.905,0,0,0,0,0,6430.973,5279.1626,0,0,10905.938,0,6134.4653,0,
1856,525.3635439657597,4.057387,,,,,,,,,,,0,8997.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1857,547.3452638528051,4.0583277,,,,,,,,,,,0,27640.34,0,58650.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1858,321.1121196771017,4.0607,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11030.868,0,0,0,0,0,0,0,0,
1859,339.1226696679628,4.0607,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5842.2505,0,0,0,0,0,0,0,0,
1860,597.1793513026449,4.0638223,,,,,,,,,,,0,0,0,0,0,0,7488.353,0,0,0,0,0,0,0,0,0,0,0,
1861,397.2197050491587,4.064825,,,,,,,,,,,0,0,0,0,0,0,0,0,0,20586.742,0,0,0,0,0,0,0,0,
1862,313.1273301517658,4.065246,,,,,,,,,,,0,0,7319.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1863,592.2237191007612,4.0662785,,,,,,,,,,,0,0,0,0,43260.74,0,26652.021,0,0,0,0,0,0,0,0,0,0,0,
1864,442.2647259658729,4.069618,,,,,,,,,,,10642.316,0,0,0,0,0,0,0,0,0,0,0,0,6608.7505,0,0,0,0,
1865,545.3294938488444,4.0709186,,,,,,,,,,,0,0,0,48574.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1866,264.19505213904733,4.0719256,,,,,,,,,,,0,20689.79,5956.7314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1867,617.1263686513554,4.072154,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5684.6816,0,0,0,0,0,
1868,479.1866696421569,4.0752583,,,,,,,,,,,0,0,7839.8516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1869,595.1419261957176,4.0752583,,,,,,,,,,,0,0,10590.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
