id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1073_clematis_10_species_crop2-10min_231127_orbi_siri_1077	C25H32O9	[M + H]+	C25H32O9	Terpenoids	0.8861427307128906	Sesquiterpenoids	0.5467163324356079	Cinnamic acids and derivatives	0.2607124149799347	Coumaric acids and derivatives	0.9149520397186279	Coumaric acids and derivatives	0.9149520397186279	Hydroxycinnamic acids and derivatives	0.9204384088516235	Cinnamic acids and derivatives	0.8857862949371338	Phenylpropanoids and polyketides	0.9157698750495911	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1077
1074_clematis_10_species_crop2-10min_231127_orbi_siri_1078	C25H36O11	[M + H]+	C25H36O11	Shikimates and Phenylpropanoids	0.7890382409095764	Phenylethanoids (C6-C2)	0.5066847801208496	Phenylethanoids	0.5631347298622131	Coumaric acids and derivatives	0.8609086871147156	Coumaric acids and derivatives	0.8609086871147156	Hydroxycinnamic acids and derivatives	0.837792694568634	Cinnamic acids and derivatives	0.8763477206230164	Phenylpropanoids and polyketides	0.9594506025314331	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Tyrosols and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzenediols; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1078
1076_clematis_10_species_crop2-10min_231127_orbi_siri_1080	C21H22O6	[M + H]+	C21H22O6	Shikimates and Phenylpropanoids	0.9752787947654724	Phenanthrenoids	0.6043499112129211	Phenanthrenes	0.6343905925750732	Phenanthrols	0.6118729114532471			Phenanthrols	0.6118729114532471	Phenanthrenes and derivatives	0.9113383293151855	Benzenoids	0.999270498752594	Organic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Phenol ethers; Naphthols and derivatives; Benzenoids; Phenanthrols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1080
1077_clematis_10_species_crop2-10min_231127_orbi_siri_1081	C25H34O10	[M + H]+	C25H34O10	Terpenoids	0.7577283382415771	Sesquiterpenoids	0.22324173152446747	Cinnamic acids and derivatives	0.25940173864364624	Coumaric acids and derivatives	0.8837480545043945	Coumaric acids and derivatives	0.8837480545043945	Hydroxycinnamic acids and derivatives	0.9267865419387817	Cinnamic acids and derivatives	0.9328330755233765	Phenylpropanoids and polyketides	0.9102769494056702	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Cyclic alcohols and derivatives; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Benzenoids; Cyclohexanols; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1081
1079_clematis_10_species_crop2-10min_231127_orbi_siri_1083	C19H33NO10	[M + H]+	C19H33NO10	Amino acids and Peptides	0.9106556177139282	Amino acid glycosides	0.49930477142333984	Cyanogenic glycosides	0.31459710001945496	O-glycosyl compounds	0.8875884413719177	Glycosyl compounds	0.9553729295730591	Carbohydrates and carbohydrate conjugates	0.9902211427688599	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1083
1082_clematis_10_species_crop2-10min_231127_orbi_siri_1086	C14H15NO3	[M + H]+	C14H15NO3	Alkaloids	0.9925244450569153	Lysine alkaloids	0.32209891080856323	Acridone alkaloids	0.47830069065093994	Carbamate esters	0.6172624826431274	Amino acids and derivatives	0.6775598526000977	Amino acids, peptides, and analogues	0.6665890216827393	Carboxylic acids and derivatives	0.8310540318489075	Organic acids and derivatives	0.982862114906311	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Carbamic acids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carbamate esters; Carbonyl compounds; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1086
1083_clematis_10_species_crop2-10min_231127_orbi_siri_1087	C15H28NO11P	[M + H]+	C15H28NO11P	Alkaloids	0.21634986996650696	Nicotinic acid alkaloids	0.025417007505893707	Aminosugars	0.03141843155026436	Pyrimidine nucleotides	0.7207217812538147					Pyrimidine nucleotides	0.7207217812538147	Nucleosides, nucleotides, and analogues	0.9783345460891724	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Pentoses; Pyrimidine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Organic pyrophosphates; Oxanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1087
1085_clematis_10_species_crop2-10min_231127_orbi_siri_1089	C23H43NO8	[M + H]+	C23H43NO8	Terpenoids	0.47317075729370117	Diterpenoids	0.4934857189655304	Labdane diterpenoids	0.06081894412636757	Monosaccharides	0.6515107750892639	Monosaccharides	0.6515107750892639	Carbohydrates and carbohydrate conjugates	0.6619588732719421	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Dialkylamines; Polyols; Amines; Secondary amines; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1089
1086_clematis_10_species_crop2-10min_231127_orbi_siri_1090	C21H36O8	[M + Na]+	C21H36O8	Fatty acids	0.4276002049446106	Linear polyketides	0.09931333363056183	Open-chain polyketides	0.11533845216035843	Medium-chain fatty acids	0.690762460231781	Medium-chain fatty acids	0.690762460231781	Fatty acids and conjugates	0.24147456884384155	Fatty Acyls	0.9526504278182983	Lipids and lipid-like molecules	0.9617353677749634	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Polyols; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1090
1087_clematis_10_species_crop2-10min_231127_orbi_siri_1091	C15H22O	[M + H]+	C15H22O	Terpenoids	0.9972565770149231	Sesquiterpenoids	0.9626411199569702	Cadinane sesquiterpenoids	0.151374951004982	Sesquiterpenoids	0.9195670485496521			Sesquiterpenoids	0.9195670485496521	Prenol lipids	0.9511059522628784	Lipids and lipid-like molecules	0.910140335559845	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1091
1089_clematis_10_species_crop2-10min_231127_orbi_siri_1093	C22H32O10	[M + H]+	C22H32O10	Terpenoids	0.9784139394760132	Apocarotenoids	0.967336893081665	Apocarotenoids(ε-)	0.4321449100971222	Abscisic acids and derivatives	0.5078432559967041	Abscisic acids and derivatives	0.5078432559967041	Sesquiterpenoids	0.7065461874008179	Prenol lipids	0.9307669401168823	Lipids and lipid-like molecules	0.9803901314735413	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; 1,3-dicarbonyl compounds; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Abscisic acids and derivatives; Polyols; Cyclic ketones; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	1093
1094_clematis_10_species_crop2-10min_231127_orbi_siri_1098	C13H22O7	[M + H]+	C13H22O7	Fatty acids	0.8913276195526123	Fatty Acids and Conjugates	0.5135069489479065	Hydroxy fatty acids	0.7123511433601379	Medium-chain hydroxy acids and derivatives	0.6323865652084351			Medium-chain hydroxy acids and derivatives	0.6323865652084351	Hydroxy acids and derivatives	0.9587752819061279	Organic acids and derivatives	0.9157677888870239	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Fatty acid esters; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Carboxylic acids; Alpha hydroxy acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1098
1095_clematis_10_species_crop2-10min_231127_orbi_siri_1099	C21H38O8	[M + Na]+	C21H38O8	Terpenoids	0.9050006866455078	Apocarotenoids	0.5847242474555969	Megastigmanes	0.5759848952293396	Alkyl glycosides	0.6748747229576111	Alkyl glycosides	0.6748747229576111	Fatty acyl glycosides	0.6857215166091919	Fatty Acyls	0.5157490372657776	Lipids and lipid-like molecules	0.9501600861549377	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1099
1098_clematis_10_species_crop2-10min_231127_orbi_siri_1102	C20H32O9	[M + Na]+	C20H32O9	Terpenoids	0.6517069935798645	Sesquiterpenoids	0.8176611065864563	Open-chain polyketides	0.1661815494298935	Sesquiterpenoids	0.5674543380737305			Sesquiterpenoids	0.5674543380737305	Prenol lipids	0.361860990524292	Lipids and lipid-like molecules	0.6890236735343933	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1102
1099_clematis_10_species_crop2-10min_231127_orbi_siri_1103	C21H28O9	[M + Na]+	C21H28O9	Terpenoids	0.9192973971366882	Sesquiterpenoids	0.6039495468139648	Germacrane sesquiterpenoids	0.4329387843608856	Terpene glycosides	0.6555292010307312			Terpene glycosides	0.6555292010307312	Prenol lipids	0.9347495436668396	Lipids and lipid-like molecules	0.9668610095977783	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Hexoses; Monosaccharides; Sesquiterpene lactones; Sesquiterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Polyols; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1103
1101_clematis_10_species_crop2-10min_231127_orbi_siri_1105	C19H34O8	[M + Na]+	C19H34O8	Terpenoids	0.5826690196990967	Apocarotenoids	0.7169870138168335	Megastigmanes	0.5668879151344299	Terpene glycosides	0.6474184989929199			Terpene glycosides	0.6474184989929199	Prenol lipids	0.7123743891716003	Lipids and lipid-like molecules	0.8924510478973389	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Hexoses; Monosaccharides; Sesquiterpenoids; Acetals; Secondary alcohols; Tertiary alcohols; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty Acyls; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1105
