ATTRIBUTE_genus	ATTRIBUTE_localisation	ATTRIBUTE_species	Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSGROUP:BK	GNPSGROUP:Clematis	GNPSGROUP:Clematis alpina	GNPSGROUP:Clematis chinensis	GNPSGROUP:Clematis flammula	GNPSGROUP:Clematis heracleifolia	GNPSGROUP:Clematis koreana	GNPSGROUP:Clematis recta	GNPSGROUP:Clematis tangutica	GNPSGROUP:Clematis terniflora	GNPSGROUP:Clematis vitalba	GNPSGROUP:Clematis viticella	GNPSGROUP:Euonymus	GNPSGROUP:Euonymus alatus	GNPSGROUP:Euonymus europaeus	GNPSGROUP:Euonymus fortunei	GNPSGROUP:Lonicera	GNPSGROUP:Lonicera alpigena	GNPSGROUP:Lonicera caerulea	GNPSGROUP:Lonicera caprifolium	GNPSGROUP:Lonicera caucasica	GNPSGROUP:Lonicera etrusca	GNPSGROUP:Lonicera implexa	GNPSGROUP:Lonicera japonica	GNPSGROUP:Lonicera kamtschatica	GNPSGROUP:Lonicera nigra	GNPSGROUP:Lonicera periclymenum	GNPSGROUP:Lonicera tatarica	GNPSGROUP:Lonicera xylosteum	GNPSGROUP:jbn	GNPSGROUP:jbuf	GNPSGROUP:nan	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Lonicera	jbuf,jbn	Lonicera alpigena,Lonicera kamtschatica,Lonicera xylosteum	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57860.67275	759449.1	0.0	0.0	0.0	0.0	0.0	0.0	100632.41	0.0	0.0	0.0	21896.418	1373.5898333333332	47423.48142105263	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2941","main.cluster index_upperinput":"2941"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=231&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5672	3.5672	0	N/A	N/A	1048374.084	5	2941	231	 	5	446.2021	1	446.2021	1048374.084
Euonymus,Clematis	jbuf,jbn	Clematis heracleifolia,Euonymus europaeus,Clematis tangutica,Clematis alpina,Clematis viticella,Clematis vitalba,Euonymus alatus,Clematis recta,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39084.90788235294	26464.716333333334	0.0	0.0	23992.406000000006	0.0	22795.369333333332	149350.39	128337.22	31870.4795	22904.982000000004	14895.447250000001	3332.7655	52916.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27321.149	12223.396894736843	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2942","main.cluster index_upperinput":"2942"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=443&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	"InChI=1S/C24H26O6/c1-12(2)6-8-14-16(25)10-19-21(22(14)27)23(28)20-15(9-7-13(3)4)24(29-5)17(26)11-18(20)30-19/h6-7,10-11,25-27H,8-9H2,1-5H3"	"MANGOSTIN, ALPHA"	0.8284370000000001	 	3.5681	3.5681	0	CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)OC)CC=C(C)C)O)C	CCMSLIB00011427998	748251.768	14	2942	443	 	14	409.1836	1	409.1836	748251.768
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1958.0686470588234	0.0	0.0	0.0	20685.086	12602.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	700.1156111111111	1088.6887368421053	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2943","main.cluster index_upperinput":"2943"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5682	3.5682	0	N/A	N/A	33287.167	2	2943	-1	 	2	573.1938	1	573.1938	33287.167
Lonicera,Clematis	jbuf,jbn	Lonicera periclymenum,Clematis alpina,Lonicera caucasica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1195.4261882352941	6774.081733333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5784.195374999999	0.0	0.0	0.0	76555.01	0.0	0.0	0.0	0.0	0.0	15992.116000000002	0.0	0.0	4661.627288888889	1524.2147368421054	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2944","main.cluster index_upperinput":"2944"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5682	3.5682	0	N/A	N/A	112869.3712	4	2944	-1	 	4	520.2755	1	520.2755	112869.3712
Lonicera,Clematis	jbuf,jbn	Lonicera kamtschatica,Lonicera caprifolium,Clematis flammula,Clematis alpina,Clematis chinensis,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13787.977411764705	45846.573333333334	25098.745	30569.512	0.0	0.0	5362.964666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4551.3388749999995	0.0	0.0	9666.972	0.0	0.0	0.0	0.0	63154.45	0.0	0.0	0.0	0.0	6198.801444444444	10296.769052631578	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2945","main.cluster index_upperinput":"2945"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=648&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5705	3.5705	0	N/A	N/A	307217.038	9	2945	648	 	9	627.2411	1	627.2411	307217.038
Lonicera	jbn	Lonicera etrusca	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3247.91675	0.0	0.0	0.0	0.0	25983.334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2887.037111111111	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2946","main.cluster index_upperinput":"2946"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5708	3.5708	0	N/A	N/A	51966.668	1	2946	-1	 	1	631.2874	1	631.2874	51966.668
Lonicera	jbn	Lonicera nigra	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4389.374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35114.992	0.0	0.0	0.0	3901.6657777777777	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2947","main.cluster index_upperinput":"2947"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=217&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5712	3.5712	0	N/A	N/A	70229.984	1	2947	217	 	1	266.1027	1	266.1027	70229.984
Clematis	jbuf,jbn	Clematis viticella,Clematis chinensis,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4586.977823529412	0.0	23482.372499999998	0.0	0.0	0.0	0.0	0.0	8511.18	0.0	13991.518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3554.8391666666666	736.3956842105263	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2948","main.cluster index_upperinput":"2948"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1034&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5713	3.5713	0	N/A	N/A	77978.62299999999	4	2948	1034	 	4	602.2961	1	602.2961	77978.62299999999
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	573.6721176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9752.426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	513.2855789473684	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2949","main.cluster index_upperinput":"2949"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=680&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5736	3.5736	0	N/A	N/A	9752.426	1	2949	680	 	1	575.2315	1	575.2315	9752.426
Euonymus	jbn	Euonymus alatus	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5679.29	11358.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1262.0644444444445	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2950","main.cluster index_upperinput":"2950"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5738	3.5738	0	N/A	N/A	22717.16	1	2950	-1	 	1	887.2601	1	887.2601	22717.16
Clematis	jbuf	Clematis viticella,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2302.432588235294	0.0	0.0	0.0	0.0	0.0	4128.747666666667	0.0	0.0	0.0	26755.111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2060.071263157895	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2951","main.cluster index_upperinput":"2951"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1361&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5739	3.5739	0	N/A	N/A	39141.354	2	2951	1361	 	2	579.2202	1	579.2202	39141.354
Lonicera	jbuf	Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12512.4925	0.0	0.0	0.0	0.0	0.0	0.0	200199.88	0.0	0.0	0.0	0.0	0.0	0.0	10536.835789473684	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2952","main.cluster index_upperinput":"2952"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5750	3.5750	0	N/A	N/A	200199.88	1	2952	20	 	1	524.2498	1	524.2498	200199.88
Lonicera,Clematis	jbuf,jbn	Lonicera caprifolium,Lonicera periclymenum,Clematis viticella,Clematis terniflora	195.0	[M+Na]+	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9447.245470588236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43624.6115	0.0	73353.95	0.0	0.0	0.0	0.0	5395.3934375	0.0	0.0	57983.746	0.0	0.0	0.0	0.0	0.0	0.0	28342.549	0.0	0.0	4847.179055555555	8404.223421052631	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2953","main.cluster index_upperinput":"2953"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5781	3.5781	0	N/A	N/A	246929.468	5	2953	-1	390.22547	5	413.2147	1	413.2147	246929.468
Clematis	jbuf	Clematis vitalba	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	736.5345882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6260.544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	659.0046315789474	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2954","main.cluster index_upperinput":"2954"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5788	3.5788	0	N/A	N/A	12521.088	1	2954	-1	 	1	511.1213	1	511.1213	12521.088
Clematis	jbuf,jbn	Clematis heracleifolia,Clematis chinensis,Clematis vitalba,Clematis terniflora	197.0	[M+NH4]+	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9136.896411764706	0.0	28429.277500000004	0.0	17832.268	0.0	0.0	0.0	10076.1855	30242.0225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5197.499666666667	3251.170789473684	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2955","main.cluster index_upperinput":"2955"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5797	3.5797	0	N/A	N/A	155327.239	6	2955	-1	488.13213	6	506.1661	1	506.1661	155327.239
Clematis	jbuf,jbn	Clematis chinensis,Clematis vitalba	197.0	[M+H]+	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1630.8377352941175	0.0	7782.1807499999995	0.0	0.0	0.0	0.0	0.0	0.0	6079.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864.68675	639.9936842105262	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2956","main.cluster index_upperinput":"2956"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5804	3.5804	0	N/A	N/A	27724.241499999996	3	2956	-1	488.13213	3	489.1393	1	489.1393	27724.241499999996
Lonicera	jbuf	Lonicera kamtschatica,Lonicera caerulea	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3446.1475	0.0	24334.465	0.0	0.0	0.0	0.0	0.0	30803.895	0.0	0.0	0.0	0.0	0.0	2902.018947368421	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2957","main.cluster index_upperinput":"2957"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5831	3.5831	0	N/A	N/A	55138.36	2	2957	-1	 	2	548.2339	1	548.2339	55138.36
Clematis	jbn	Clematis tangutica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	319.91713529411766	0.0	0.0	0.0	0.0	0.0	0.0	5438.5913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.14396111111114	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2958","main.cluster index_upperinput":"2958"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5840	3.5840	0	N/A	N/A	5438.5913	1	2958	-1	 	1	431.1917	1	431.1917	5438.5913
Lonicera,Clematis	jbuf,jbn	Clematis tangutica,Clematis alpina,Lonicera tatarica,Clematis recta	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11541.786176470589	7278.201666666667	0.0	0.0	0.0	0.0	34902.47333333333	69668.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6434.76125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102956.18	0.0	9535.699722222222	6711.786842105263	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2959","main.cluster index_upperinput":"2959"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=17&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5847	3.5847	0	N/A	N/A	299166.54500000004	5	2959	17	 	5	520.2335	1	520.2335	299166.54500000004
Euonymus	jbn	Euonymus alatus	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33631.025	67262.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7473.561111111111	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2960","main.cluster index_upperinput":"2960"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=241&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5851	3.5851	0	N/A	N/A	134524.1	1	2960	241	 	1	305.0655	1	305.0655	134524.1
Euonymus	jbn	Euonymus alatus	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8658.336	17316.672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1924.0746666666664	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2961","main.cluster index_upperinput":"2961"}	This Node is a Singleton	InChI=1S/C22H22O12/c1-31-12-4-8(2-3-10(12)25)20-21(17(28)15-11(26)5-9(24)6-13(15)32-20)34-22-19(30)18(29)16(27)14(7-23)33-22/h2-6,14,16,18-19,22-27,29-30H,7H2,1H3/t14-,16-,18+,19-,22+/m1/s1	Isorhamnetin-3-glucoside	0.701839	 	3.5851	3.5851	0	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O	CCMSLIB00011430089	34633.344	1	2961	-1	 	1	479.1183	1	479.1183	34633.344
Lonicera,Clematis	jbuf	Clematis alpina,Lonicera tatarica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	421.17572352941175	2386.6624333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1649.8785625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26398.057	0.0	0.0	1766.2128578947368	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2962","main.cluster index_upperinput":"2962"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5866	3.5866	0	N/A	N/A	33558.0443	2	2962	-1	 	2	601.2830	1	601.2830	33558.0443
Clematis	jbuf	Clematis viticella	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	564.3181176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9593.408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	504.91621052631575	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2963","main.cluster index_upperinput":"2963"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5893	3.5893	0	N/A	N/A	9593.408	1	2963	-1	 	1	565.1192	1	565.1192	9593.408
Clematis	jbn	Clematis chinensis,Clematis koreana	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3599.674705882353	0.0	2010.284	0.0	0.0	57173.902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3399.692777777778	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2964","main.cluster index_upperinput":"2964"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5898	3.5898	0	N/A	N/A	61194.47	2	2964	-1	 	2	409.1460	1	409.1460	61194.47
Clematis	jbn	Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2245.1950588235295	0.0	19084.158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2120.462	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2965","main.cluster index_upperinput":"2965"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=89&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5910	3.5910	0	N/A	N/A	38168.316	1	2965	89	 	1	426.1974	1	426.1974	38168.316
Clematis	jbn	Clematis chinensis	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	950.0047058823529	0.0	8075.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	897.2266666666667	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2966","main.cluster index_upperinput":"2966"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5910	3.5910	0	N/A	N/A	16150.08	1	2966	-1	 	1	431.1508	1	431.1508	16150.08
Lonicera	jbn	Lonicera caucasica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1922.07925	0.0	0.0	0.0	30753.268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1708.514888888889	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2967","main.cluster index_upperinput":"2967"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5929	3.5929	0	N/A	N/A	30753.268	1	2967	-1	 	1	355.2113	1	355.2113	30753.268
Lonicera	jbuf,jbn	Lonicera etrusca,Lonicera periclymenum,Lonicera implexa,Lonicera xylosteum,Lonicera japonica,Lonicera caucasica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1312409.836875	0.0	0.0	0.0	2363006.0	6187294.5	788789.7	1572465.9	0.0	0.0	3148323.5	0.0	250461.09666666665	889342.39	262652.3352631579	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2968","main.cluster index_upperinput":"2968"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=47&task=e9bcaeea27bd468fa980daae8e4b9d7e&show=true	N/A	N/A	N/A	 	3.5933	3.5933	0	N/A	N/A	20998557.389999997	9	2968	47	 	9	426.1764	1	426.1764	20998557.389999997
Clematis	jbuf,jbn	Clematis recta,Clematis terniflora	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.7262176470588	0.0	0.0	0.0	0.0	0.0	1849.327	0.0	2927.18235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.2424833333333	291.99899999999997	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2969","main.cluster index_upperinput":"2969"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5951	3.5951	0	N/A	N/A	11402.3457	2	2969	-1	 	2	390.2124	1	390.2124	11402.3457
Lonicera	jbuf	Lonicera japonica	 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3915.5775	0.0	0.0	0.0	0.0	0.0	0.0	62649.24	0.0	0.0	0.0	0.0	0.0	0.0	3297.3284210526313	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=e9bcaeea27bd468fa980daae8e4b9d7e&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2970","main.cluster index_upperinput":"2970"}	This Node is a Singleton	N/A	N/A	N/A	 	3.5975	3.5975	0	N/A	N/A	62649.24	1	2970	-1	 	1	598.2129	1	598.2129	62649.24
